Lat,Lon,Alt,Temp,Precip,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
46.72738634,8.186782163,632.0,-0.5,127.0,0.0,0.0,0.0,1.0,0.0,1985.0,0.6994583270516471,-15.91,-116.4,-12.300121307373047,-88.54383850097656
22.31666667,114.1666667,66.0,26.2,1332.0,0.0,0.0,1.0,0.0,0.0,2008.0,0.2802306751992159,-8.33,-55.35,-6.255463600158691,-39.880062103271484
47.47051111,21.49041944,110.0,16.5,24.5,0.0,0.0,0.0,1.0,0.0,2008.0,0.3294084822245304,-9.9,-64.08,-6.992422103881836,-45.81309509277344
41.66056063,-1.004162565,249.0,9.3,10.8,0.0,1.0,0.0,0.0,0.0,2001.0,-0.7236440382959123,-10.75,-80.5,-7.031985282897949,-46.13161087036133
46.72738634,8.186782163,632.0,11.052545166015648,5.105175927747041,0.0,0.0,0.0,1.0,0.0,2014.0,-0.680773409477016,-7.17,-50.9,-8.648665428161621,-59.14703369140625
46.49143367,9.898180888,1724.0,-5.385900878906227,0.0,0.0,0.0,0.0,0.0,1.0,2003.0,0.2386727660059501,-11.56,-79.81017342,-17.335786819458008,-129.08453369140625
7.102222222,-73.06944444,1532.0,22.283837890625023,0.0,1.0,0.0,0.0,0.0,0.0,2006.0,-0.7236440382959123,-9.97,-67.03,-7.1243133544921875,-46.874916076660156
49.0975,19.59,570.0,19.0,63.5,0.0,0.0,0.0,1.0,0.0,2009.0,-0.2135209154397959,-5.35,-31.93,-7.058608055114746,-46.34593963623047
-41.47,-72.93,13.0,7.2,212.8,0.0,0.0,1.0,0.0,0.0,2005.0,-0.2135209154397959,-8.18,-54.6,-6.575336456298828,-42.45526123046875
46.20239,7.84117,1550.0,-3.1630615234374773,13.414943078532817,0.0,0.0,0.0,1.0,0.0,2021.0,-0.7236440382959123,-16.92,-124.28,-14.2886962890625,-104.55328369140625
54.6789,13.4342,42.0,18.0,96.1,0.0,0.0,1.0,0.0,0.0,2001.0,-0.680773409477016,-6.62,-44.1,-6.983470439910889,-45.74102783203125
-0.92,-75.4,180.0,26.400476074218773,9.868674469180403,1.0,0.0,0.0,0.0,0.0,2018.0,-0.2135209154397959,-4.3,-21.0,-3.502887725830078,-17.71986961364746
78.91666667,11.93333333,7.0,-14.2,27.1,0.0,0.0,0.0,0.0,1.0,1995.0,0.9510565162951535,-13.9,-92.7,-11.407432556152344,-81.35706329345703
47.8008,11.0108,977.0,10.4,107.0,0.0,0.0,0.0,1.0,0.0,1995.0,0.741222010848596,-10.43,-75.0,-9.253398895263672,-64.01556396484375
18.9,72.82,10.0,28.7,2.0,1.0,0.0,0.0,0.0,0.0,1976.0,0.2802306751992159,-3.58,-18.5,-3.478959083557129,-17.52722930908203
13.855,-89.52055556,1080.0,26.421960449218773,0.0,1.0,0.0,0.0,0.0,0.0,2006.0,0.9510565162951535,-10.57,-73.53,-1.6711437702178955,-2.428654193878174
53.23,6.55,1.0,11.8,112.0,0.0,0.0,1.0,0.0,0.0,1967.0,-0.9741004551724206,-6.8,-40.9,-6.732377529144287,-43.71955490112305
36.03,129.38,6.0,27.2,58.0,0.0,0.0,1.0,0.0,0.0,1973.0,-0.680773409477016,-7.27,-46.3,-7.81911039352417,-52.468528747558594
-16.49888889,-68.12305556,3635.0,12.7,48.0,0.0,0.0,0.0,0.0,1.0,1999.0,0.6994583270516471,-17.68,-130.5,-13.18643569946289,-95.67930603027344
46.72738634,8.186782163,632.0,13.8,95.9,0.0,0.0,0.0,1.0,0.0,2003.0,0.741222010848596,-5.71,-36.0,-7.7430572509765625,-51.85624313354492
51.93,-10.25,9.0,10.0,160.1,0.0,0.0,1.0,0.0,0.0,2021.0,0.741222010848596,-5.86,-41.1,-5.970552444458008,-37.58632278442383
19.24921667,-99.25580556,2990.0,15.509393310546898,79.99199943,0.0,0.0,1.0,0.0,0.0,2015.0,-0.6420547132365636,-5.83,-31.68,-8.770851135253906,-60.13071060180664
-34.90416667,-56.16666667,37.0,16.3,63.0,0.0,0.0,1.0,0.0,0.0,2012.0,0.7295575540864875,-5.8,-32.52,-5.39894437789917,-32.97842788696289
36.98,35.3,73.0,7.7,182.0,0.0,0.0,1.0,0.0,0.0,1980.0,0.2386727660059501,-4.92,-20.0,-5.826319694519043,-36.425148010253906
34.71666667,10.68333333,23.0,15.7,5.0,0.0,1.0,0.0,0.0,0.0,1998.0,-0.7236440382959123,-3.2,-11.35,-3.9006588459014893,-20.922210693359375
51.6,-1.1,48.0,14.1,48.0,0.0,0.0,1.0,0.0,0.0,2013.0,-0.9587178169872964,-6.21,-39.6,-6.403144836425781,-41.069000244140625
-31.95,115.78,25.0,11.023980712890648,14.5,0.0,0.0,1.0,0.0,0.0,1983.0,-0.2135209154397959,-3.48,-14.7,-3.2674520015716553,-15.806254386901855
-34.05,115.0249,70.0,13.749261474609398,3.8,0.0,0.0,1.0,0.0,0.0,2006.0,-0.7856498550787144,-4.48,-26.2,-3.0602502822875977,-14.156326293945312
51.6,-1.1,48.0,13.2,60.0,0.0,0.0,1.0,0.0,0.0,1994.0,-0.9587178169872964,-6.9,-45.0,-6.224784851074219,-39.63307189941406
-0.1968,-78.436,2380.0,15.9,67.6,0.0,0.0,1.0,0.0,0.0,2016.0,0.7295575540864875,-11.55,-81.9,-11.753040313720703,-84.13945770263672
4.05,114.81,24.0,24.4,1.6,1.0,0.0,0.0,0.0,0.0,2010.0,0.9070138128026359,-0.52,7.4,-6.3425397872924805,-40.58108901977539
46.60305556,13.67138889,2156.0,4.522851562500023,34.6,0.0,0.0,0.0,1.0,0.0,2017.0,0.9033558023246845,-8.741,-56.74,-11.381488800048828,-81.148193359375
38.93,100.43,1483.0,-10.821722412109352,0.0,0.0,1.0,0.0,0.0,0.0,1992.0,0.2386727660059501,-16.94,-134.9,-14.26052474975586,-104.32649230957031
39.95,32.88,902.0,15.0,64.0,0.0,1.0,0.0,0.0,0.0,1966.0,0.741222010848596,-8.45,-71.3,-5.48914909362793,-33.7106819152832
26.08333333,119.2833333,16.0,21.3,64.0,0.0,0.0,1.0,0.0,0.0,1991.0,-0.9741004551724206,-4.14,-16.7,-6.49747371673584,-41.82841491699219
-45.35,-72.07,310.0,7.9,86.0,0.0,0.0,1.0,0.0,0.0,1991.0,0.9760105506323683,-11.4,-79.0,-11.199893951416016,-79.68624114990234
-26.41388889,146.2558333,306.0,13.0,54.8,0.0,1.0,0.0,0.0,0.0,2010.0,-0.680773409477016,-2.31,-2.2,-2.074382781982422,-5.93613338470459
13.73,100.5,2.0,28.8,317.0,1.0,0.0,0.0,0.0,0.0,2006.0,-0.9587178169872964,-8.38,-59.36,-7.175806999206543,-47.28947830200195
48.24861111,16.35638889,198.0,11.5,22.0,0.0,0.0,1.0,0.0,0.0,2004.0,0.9721181966290613,-8.9,-67.4,-8.141603469848633,-55.0648193359375
4.036666667,9.734166667,18.0,29.982049560546898,216.7,1.0,0.0,0.0,0.0,0.0,2016.0,0.9611297838723007,-0.124,7.4,-1.1751552820205688,1.5591611862182617
37.1644591,-5.611393166,87.0,21.7,36.2,0.0,0.0,1.0,0.0,0.0,2009.0,-0.9741004551724206,-3.29,-11.55,-3.7145001888275146,-19.423500061035156
19.2,-96.13,16.0,28.2,240.0,1.0,0.0,0.0,0.0,0.0,1964.0,-0.23030567023061196,-3.5,-18.6,-3.837864875793457,-20.416671752929688
-2.53,140.72,3.0,26.5,242.0,1.0,0.0,0.0,0.0,0.0,1963.0,-0.9587178169872964,-9.3,-63.9,-5.925644397735596,-37.22478103637695
-7.944444444,-14.37277778,400.0,26.6,5.1,0.0,1.0,0.0,0.0,0.0,2013.0,0.6994583270516471,2.13,23.1,-0.2854154109954834,9.012846946716309
50.3119,11.8758,565.0,-2.2,66.9,0.0,0.0,0.0,1.0,0.0,2013.0,0.2386727660059501,-4.87,-41.15,-12.061700820922852,-86.6243896484375
47.4,28.49166667,78.0,0.7,21.3,0.0,0.0,0.0,1.0,0.0,2015.0,0.6994583270516471,-13.79,-103.1,-12.097267150878906,-86.91072082519531
31.2,35.75,970.0,9.543023681640648,31.0,0.0,1.0,0.0,0.0,0.0,1990.0,0.2386727660059501,-7.84,-41.8,-3.40220308303833,-16.909286499023438
46.57248471,8.332719621,1950.0,5.883569335937523,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,-0.9587178169872964,-7.16,-42.0,-11.249147415161133,-80.08274841308594
14.52,121.0,14.0,27.8,272.0,1.0,0.0,0.0,0.0,0.0,1964.0,-0.23030567023061196,-7.8,-46.5,-5.78231143951416,-36.07084655761719
-0.377777778,-78.14166667,3150.0,11.009179687500025,69.0,0.0,0.0,0.0,0.0,1.0,1993.0,0.6994583270516471,-8.06,-57.0,-10.775442123413086,-76.26908874511719
54.46666667,113.5833333,903.0,-5.1,20.0,0.0,0.0,0.0,1.0,0.0,1996.0,0.9721181966290613,-22.9,-178.0,-19.04905891418457,-142.87757873535156
32.37,-64.68,6.0,17.2,220.0,0.0,0.0,1.0,0.0,0.0,1963.0,0.6994583270516471,-2.7,-16.2,-2.210491180419922,-7.120038032531738
47.81666667,13.71777778,1618.0,1.4840026855468975,10.5,0.0,0.0,0.0,1.0,0.0,2001.0,-0.5524353131676203,-11.93,-74.2,-13.588174819946289,-98.91358947753906
47.59583333,7.594444444,249.0,16.607568359375023,188.0,0.0,0.0,1.0,0.0,0.0,2006.0,-0.680773409477016,-8.21,-59.1,-6.739327907562256,-43.775508880615234
49.67,-93.72,420.0,18.293023681640648,0.643601173942443,0.0,0.0,0.0,1.0,0.0,2006.0,0.29671281927349075,-11.12,-77.5,-10.898635864257812,-77.2608871459961
54.5275,9.5486,43.0,15.7,91.5,0.0,0.0,1.0,0.0,0.0,2011.0,0.29671281927349075,-6.5374,-44.15644444,-6.857058525085449,-44.723323822021484
48.15,15.15,252.0,18.431787109375023,80.0,0.0,0.0,0.0,1.0,0.0,1970.0,-0.2135209154397959,-5.27,-49.7,-7.39115047454834,-49.02314376831055
-22.71,-46.46583333,545.0,18.694146728515648,3.6,0.0,0.0,1.0,0.0,0.0,1997.0,0.9611297838723007,-3.4,-18.1,-5.335118770599365,-32.4643440246582
-30.08,-51.18,7.0,23.8,196.0,0.0,0.0,1.0,0.0,0.0,1966.0,0.6994583270516471,-7.3,-44.6,-4.985422611236572,-29.64773178100586
10.00036389,-84.10913333,1173.0,24.9184509277344,14.7,1.0,0.0,0.0,0.0,0.0,2018.0,-0.9973249731081555,-9.110043308,-61.82278292,-8.816558837890625,-60.49869155883789
47.7,27.88333333,231.0,21.4,34.0,0.0,0.0,0.0,1.0,0.0,2014.0,-0.680773409477016,-5.47,-35.4,-7.17065954208374,-47.2480354309082
78.25,11.91666667,7.0,6.120538330078148,13.2,0.0,0.0,0.0,0.0,1.0,2015.0,-0.23030567023061196,-12.54,-93.3,-10.645092010498047,-75.21968078613281
-33.95833333,18.46111111,105.0,15.3,163.0,0.0,0.0,1.0,0.0,0.0,2000.0,-0.6932812268869771,-2.65,-8.0,-1.9533350467681885,-4.883228302001953
-1.283611111,29.69194444,1924.0,19.661065673828148,0.0,0.0,0.0,1.0,0.0,0.0,2002.0,0.6994583270516471,0.65,12.7,-2.0201539993286133,-5.634161949157715
66.49686111,25.75518056,107.0,13.4,35.3,0.0,0.0,0.0,1.0,0.0,2012.0,-0.6932812268869771,-11.92,-82.9,-11.544763565063477,-82.46267700195312
2.883333333,101.7833306,26.0,28.3310485839844,265.2,1.0,0.0,0.0,0.0,0.0,2010.0,0.9510565162951535,-3.9,-27.81,-5.926993370056152,-37.23564147949219
51.1622,14.9506,238.0,15.7,61.8,0.0,0.0,0.0,1.0,0.0,2011.0,-0.9587178169872964,-5.9,-40.1,-6.9617719650268555,-45.566341400146484
48.75,-91.62,393.0,12.6,41.0,0.0,0.0,0.0,1.0,0.0,1980.0,0.7295575540864875,-10.6,-74.0,-11.253459930419922,-80.11748504638672
31.62,25.95,24.0,13.7,15.9,0.0,1.0,0.0,0.0,0.0,1997.0,0.6994583270516471,-4.55,-19.9,-2.8302037715911865,-12.30428695678711
37.97,23.72,107.0,15.7,44.4,0.0,0.0,1.0,0.0,0.0,2002.0,0.9760105506323683,-5.6,-36.2,-4.265278339385986,-23.857654571533203
-16.3258,-67.92107222,4040.0,12.002770996093773,0.0,0.0,0.0,0.0,0.0,1.0,1983.0,0.29671281927349075,-12.55,-85.1,-11.726367950439453,-83.92472076416016
46.57248471,8.332719621,1950.0,7.903741455078148,0.0,0.0,0.0,0.0,1.0,0.0,2022.0,-0.9587178169872964,-10.88,-72.5,-10.547292709350586,-74.43233489990234
-7.92,-14.42,15.0,27.9,5.2,0.0,1.0,0.0,0.0,0.0,2007.0,0.9760105506323683,0.23,10.14,-0.30382537841796875,8.862601280212402
41.91172742,2.763346411,129.0,9.8,65.6,0.0,0.0,1.0,0.0,0.0,2007.0,0.6994583270516471,-6.44,-41.9,-5.879897117614746,-36.856483459472656
-22.94916667,-46.54916667,864.0,20.47774658203128,30.2,0.0,0.0,1.0,0.0,0.0,1998.0,0.854322169749827,-4.83,-22.27,-4.864832401275635,-28.684490203857422
53.7122,7.1519,11.0,10.8,151.1,0.0,0.0,1.0,0.0,0.0,2008.0,-0.970063921851507,-8.15,-53.69,-7.312098026275635,-48.38671875
2.816666667,101.5833333,13.0,28.787286376953148,54.6,1.0,0.0,0.0,0.0,0.0,2003.0,-0.680773409477016,-4.92,-39.31,-7.226511001586914,-47.69767761230469
28.63,-106.07,1423.0,26.03780517578128,0.0,0.0,1.0,0.0,0.0,0.0,1985.0,0.29671281927349075,-2.92,-26.9,-4.5616021156311035,-26.243270874023438
45.32,-75.67,114.0,-0.1,18.2,0.0,0.0,0.0,1.0,0.0,2012.0,-0.7116566222817751,-10.08,-66.9,-11.120048522949219,-79.04341888427734
49.0422,12.1019,365.0,19.0,91.6,0.0,0.0,0.0,1.0,0.0,2009.0,-0.2135209154397959,-5.87,-41.5,-6.866059303283691,-44.7957878112793
35.68,139.77,4.0,21.4,185.0,0.0,0.0,1.0,0.0,0.0,1976.0,0.2802306751992159,-8.12,-53.0,-8.13992691040039,-55.05133056640625
-65.07944444,-63.9775,20.0,-0.7,13.0,0.0,0.0,0.0,0.0,1.0,1967.0,0.2386727660059501,-15.5,-121.4,-10.819526672363281,-76.6240005493164
40.18333333,41.48333333,2210.0,-5.560156249999977,60.0,0.0,0.0,0.0,1.0,0.0,1991.0,0.9510565162951535,-18.11,-129.1,-11.640291213989258,-83.23173522949219
-0.743055556,-90.30222222,2.0,24.135095214843773,31.0,1.0,0.0,0.0,0.0,0.0,2015.0,0.854322169749827,-3.99457572,-21.76594973,-2.315716505050659,-8.03531551361084
50.4972,9.9428,921.0,11.5,92.5,0.0,0.0,0.0,1.0,0.0,1978.0,-0.2135209154397959,-7.74,-50.5,-8.117982864379883,-54.874656677246094
45.3738,-75.6862,80.0,19.1,15.4,0.0,0.0,0.0,1.0,0.0,2020.0,0.2802306751992159,-6.87,-51.7,-7.7179646492004395,-51.65422821044922
52.8911,11.7294,21.0,22.4,55.4,0.0,0.0,1.0,0.0,0.0,2006.0,-0.2135209154397959,-3.41,-19.9,-6.225114822387695,-39.6357307434082
49.7703,9.9578,268.0,4.5,49.0,0.0,0.0,1.0,0.0,0.0,2000.0,0.6994583270516471,-8.21,-60.05,-9.486512184143066,-65.89229583740234
-20.901,55.484,70.0,27.0,289.4,0.0,0.0,1.0,0.0,0.0,2021.0,0.6994583270516471,-3.4,-15.7,-3.0712714195251465,-14.245054244995117
49.38,-82.12,245.0,17.545526123046898,0.0,0.0,0.0,0.0,1.0,0.0,2007.0,-0.9587178169872964,-9.37,-63.5,-10.707489013671875,-75.7220230102539
33.27333333,35.19388889,5.0,13.641992187500025,0.0,0.0,0.0,1.0,0.0,0.0,2004.0,0.2386727660059501,-4.82,-15.13,-3.434183359146118,-17.166751861572266
52.1,5.18,2.0,14.7,52.0,0.0,0.0,1.0,0.0,0.0,1981.0,-0.9587178169872964,-5.76,-33.0,-6.26093864440918,-39.924137115478516
47.81666667,13.71777778,1618.0,1.1055847167968975,2.4,0.0,0.0,0.0,1.0,0.0,2022.0,-0.27195815753410524,-11.36,-84.33,-13.73629379272461,-100.10604858398438
23.05,-82.21666667,137.0,26.184960937500023,50.9,1.0,0.0,0.0,0.0,0.0,2018.0,-0.7116566222817751,-1.763,-1.2,-2.2565107345581055,-7.520328521728516
47.93333333,106.9833333,1338.0,-19.1,1.0,0.0,1.0,0.0,0.0,0.0,1991.0,-0.2884824328806098,-22.29,-187.6,-22.140836715698242,-167.76858520507812
36.98,35.3,73.0,10.9,137.0,0.0,0.0,1.0,0.0,0.0,1979.0,-0.2884824328806098,-5.59,-24.6,-5.07145881652832,-30.347980499267578
34.71666667,10.68333333,23.0,24.0,9.7,0.0,1.0,0.0,0.0,0.0,2004.0,-0.970063921851507,-2.59,-6.45,-2.1367225646972656,-6.528670310974121
46.29,-64.15,39.6,11.933801269531273,0.0,0.0,0.0,0.0,1.0,0.0,2001.0,0.29671281927349075,-7.69,-50.2,-8.956066131591797,-61.621826171875
4.7,-74.13,2547.0,12.3,6.0,0.0,0.0,1.0,0.0,0.0,1985.0,0.6994583270516471,-0.72,6.1,-8.523977279663086,-58.14320373535156
46.96666667,28.9,125.0,19.6,24.2,0.0,0.0,0.0,1.0,0.0,2014.0,0.29671281927349075,-6.02,-39.3,-6.5504937171936035,-42.2552604675293
39.1,117.1666667,3.0,24.1,82.0,0.0,0.0,0.0,1.0,0.0,1988.0,-0.9634705485641486,-6.79,-45.7,-8.308932304382324,-56.41193771362305
41.75,44.766667,427.0,17.359643554687523,45.5,0.0,1.0,0.0,0.0,0.0,2018.0,0.7295575540864875,-0.789,-9.8,-4.943201541900635,-29.315418243408203
18.47,-70.02,60.0,24.965966796875023,0.2,1.0,0.0,0.0,0.0,0.0,2002.0,0.2386727660059501,-0.33,6.9,-1.8834012746810913,-4.27492618560791
37.77,-25.65,175.0,13.975213623046898,72.4,0.0,0.0,1.0,0.0,0.0,2021.0,0.7116566222817746,-2.666,-5.7,-3.5171570777893066,-17.834747314453125
46.095,14.597,282.0,24.2,73.0,0.0,0.0,1.0,0.0,0.0,2003.0,-0.680773409477016,-3.96,-23.1,-5.468801498413086,-33.546875
48.36,-4.57,80.0,8.8,132.0,0.0,0.0,1.0,0.0,0.0,1997.0,0.6994583270516471,-3.6,-19.2,-5.976622581481934,-37.63519287109375
51.116535,17.029468,118.0,19.5,7.7,0.0,0.0,0.0,1.0,0.0,2008.0,0.12874817745258132,-0.50744466,-1.85202276,-6.190033912658691,-39.353302001953125
41.7787,2.5047,604.0,9.823937988281273,17.0,0.0,0.0,1.0,0.0,0.0,2013.0,-0.2884824328806098,-13.39,-109.79,-6.8770599365234375,-44.88434982299805
47.12,9.49,450.0,15.237542724609398,9.609970380552111,0.0,0.0,1.0,0.0,0.0,2013.0,-0.2135209154397959,-7.08,-48.28,-7.100959777832031,-46.6869010925293
24.9,67.13,23.0,28.8,100.0,0.0,1.0,0.0,0.0,0.0,1961.0,-0.9587178169872964,-7.3,-57.6,-6.117306709289551,-38.767799377441406
40.008,-105.2682583,1660.0,1.8,18.5,0.0,1.0,0.0,0.0,0.0,2014.0,-0.2884824328806098,-17.58,-131.7,-18.08921241760254,-135.15013122558594
47.81666667,13.71777778,1618.0,5.495233154296898,19.0,0.0,0.0,0.0,1.0,0.0,2020.0,-0.12020804489935275,-7.987,-54.84,-11.99395751953125,-86.07901000976562
46.57248471,8.332719621,1950.0,-1.4,116.1,0.0,0.0,0.0,1.0,0.0,2004.0,-0.7116566222817751,-14.07,-98.98,-13.933540344238281,-101.69401550292969
56.9,35.9,31.0,-3.8,1.6401367611251771,0.0,0.0,0.0,1.0,0.0,1985.0,0.9760105506323683,-10.8,-84.0,-13.328636169433594,-96.8241195678711
51.93,-10.25,9.0,10.281304931640648,217.1,0.0,0.0,1.0,0.0,0.0,2018.0,0.9721181966290613,-4.487,-29.3,-5.9011383056640625,-37.02749252319336
-0.13,-67.08,87.0,25.8,162.0,1.0,0.0,0.0,0.0,0.0,1976.0,-0.6932812268869771,-4.74,-28.8,-2.7652323246002197,-10.8544921875
10.00036389,-84.10913333,1173.0,27.542321777343773,1.77,1.0,0.0,0.0,0.0,0.0,2018.0,0.9033558023246845,-2.679756163,-15.2217334,-4.2773118019104,-23.954532623291016
46.57248471,8.332719621,1950.0,7.5,56.4,0.0,0.0,0.0,1.0,0.0,2005.0,-0.9587178169872964,-10.39,-70.63,-10.390727996826172,-73.17186737060547
-0.37,-78.55,3058.0,13.2,48.0,0.0,0.0,1.0,0.0,0.0,1976.0,0.2802306751992159,-13.16,-96.5,-9.71697998046875,-67.74772644042969
1.53,110.34,15.0,26.8,525.6,1.0,0.0,0.0,0.0,0.0,2015.0,-0.2884824328806098,-5.33,-30.3,-7.612757682800293,-50.8072395324707
53.8713,8.7058,5.0,10.4,39.6,0.0,0.0,1.0,0.0,0.0,2007.0,-0.9741004551724206,-8.23,-54.4,-7.422246932983398,-49.273494720458984
-37.82,144.97,28.0,7.676934814453148,34.0,0.0,0.0,1.0,0.0,0.0,1991.0,-0.9741004551724206,-1.98,-9.2,-3.8085596561431885,-20.18074607849121
-18.9,47.53,1300.0,15.1,9.0,0.0,0.0,1.0,0.0,0.0,1974.0,-0.9587178169872964,0.31,13.2,-2.0493242740631104,-5.718166351318359
45.03527778,24.28416667,237.0,21.7,89.0,0.0,0.0,0.0,1.0,0.0,2016.0,0.2802306751992159,-5.1,-35.7,-5.6100544929504395,-34.684059143066406
38.79273611,-9.105733333,12.0,18.009667968750023,0.5,0.0,0.0,1.0,0.0,0.0,2003.0,0.9922222094179323,-1.58,-1.8,-3.5028154850006104,-17.719287872314453
36.88,30.7,49.0,26.1,29.0,0.0,0.0,1.0,0.0,0.0,1997.0,-0.680773409477016,-5.72,-31.3,-3.2735822200775146,-15.873798370361328
27.7,106.88,844.0,24.4,114.0,0.0,0.0,1.0,0.0,0.0,1989.0,-0.680773409477016,-10.49,-77.4,-8.506261825561523,-58.00058364868164
72.58,-38.4799,3200.0,-18.079748535156227,0.411552598234266,0.0,0.0,0.0,0.0,1.0,2012.0,-0.9859481499638303,-32.96701469,-247.2519382,-33.80461883544922,-261.6703186035156
32.36666667,-6.4,468.0,10.236962890625025,1.2,0.0,0.0,1.0,0.0,0.0,2000.0,-0.1712931441814778,-7.85,-44.15,-4.759307861328125,-27.834941864013672
-40.68,144.69,90.0,11.847344970703148,180.0,0.0,0.0,1.0,0.0,0.0,1979.0,-0.9587178169872964,-5.61,-27.1,-3.1364097595214844,-14.769462585449219
51.93,-10.25,9.0,8.4,192.0,0.0,0.0,1.0,0.0,0.0,2011.0,-0.2884824328806098,-5.0,-25.8,-5.847629547119141,-36.59670639038086
51.3744,11.2919,164.0,14.2,10.3,0.0,0.0,1.0,0.0,0.0,1997.0,-0.9587178169872964,-4.59,-34.6,-6.953175067901611,-45.49713134765625
52.1,5.18,2.0,5.619500732421898,93.4,0.0,0.0,1.0,0.0,0.0,1999.0,0.8996308696522433,-6.54,-44.0,-7.4563727378845215,-49.5482292175293
47.6772,9.19,443.0,16.4,72.4,0.0,0.0,1.0,0.0,0.0,2005.0,-0.9587178169872964,-8.15,-61.4,-7.529460906982422,-50.13664245605469
-34.05,115.0249,70.0,17.353082275390648,2.8,0.0,0.0,1.0,0.0,0.0,2011.0,0.8880573226294932,-2.48,-0.9,-3.208282947540283,-15.329937934875488
-33.97,18.6,44.0,12.2,92.0,0.0,0.0,1.0,0.0,0.0,1966.0,-0.680773409477016,-3.0,-9.2,-2.6734156608581543,-10.905889511108398
47.81666667,13.71777778,1618.0,5.459100341796898,25.5,0.0,0.0,0.0,1.0,0.0,2002.0,-0.8840675099433637,-5.82,-30.0,-11.597005844116211,-82.88327026367188
44.42,8.85,2.0,20.9,5.0,0.0,0.0,1.0,0.0,0.0,1989.0,0.29671281927349075,-3.99,-24.4,-4.511244297027588,-25.83785629272461
52.1,5.18,2.0,2.2,101.9,0.0,0.0,1.0,0.0,0.0,2009.0,-0.4327755925504317,-9.02,-58.16,-8.481914520263672,-57.804569244384766
49.0975,19.59,570.0,14.8,19.0,0.0,0.0,0.0,1.0,0.0,1993.0,0.741222010848596,-5.13,-36.3,-8.34871768951416,-56.73223876953125
45.46666667,13.61666667,2.0,14.1,10.4,0.0,0.0,1.0,0.0,0.0,2000.0,-0.9873494423939864,-7.7,-52.63,-6.008640289306641,-37.8929557800293
-9.55,16.37,1139.0,21.5822692871094,85.0,1.0,0.0,0.0,0.0,0.0,1982.0,0.6994583270516471,-1.38,1.3,-3.807734489440918,-20.106616973876953
45.03527778,24.28416667,237.0,21.6,233.8,0.0,0.0,0.0,1.0,0.0,2014.0,-0.2135209154397959,-6.46,-41.3,-5.751297950744629,-35.821170806884766
44.81666667,14.98333333,1594.0,-4.6,233.7,0.0,0.0,1.0,0.0,0.0,2003.0,0.2386727660059501,-14.3,-97.6,-13.31312370300293,-96.69922637939453
50.7,5.47,190.0,-0.2886718749999772,49.0,0.0,0.0,1.0,0.0,0.0,1966.0,0.6994583270516471,-8.52,-62.0,-10.169319152832031,-71.3893814086914
33.21722222,-87.54305556,65.0,12.239953613281273,21.2,0.0,0.0,1.0,0.0,0.0,2006.0,0.9398560579418954,-3.3,-8.7,-4.436004161834717,-25.232120513916016
39.28333333,-7.416666667,597.0,17.6,7.0,0.0,0.0,1.0,0.0,0.0,1990.0,0.741222010848596,-4.38,-29.6,-4.385290145874023,-24.823833465576172
48.65,-123.43,20.0,17.3,39.0,0.0,0.0,1.0,0.0,0.0,1978.0,-0.680773409477016,-7.9,-56.0,-8.135111808776855,-55.0125617980957
7.47,151.85,2.0,27.2,187.0,1.0,0.0,0.0,0.0,0.0,1975.0,-0.2135209154397959,-5.03,-30.4,-5.84847354888916,-36.6035041809082
4.7,-74.13,2547.0,15.929040527343773,82.7,0.0,0.0,1.0,0.0,0.0,2017.0,0.2802306751992159,-13.773,-108.9,-8.66679573059082,-59.29299545288086
-67.57,-68.13,5.0,2.4,8.6,0.0,0.0,0.0,0.0,1.0,2001.0,0.2386727660059501,-17.47,-147.7,-13.687189102172852,-99.71072387695312
4.7,-74.13,2547.0,14.3,89.9,0.0,0.0,1.0,0.0,0.0,2019.0,-0.7236440382959123,-8.92,-59.2,-8.950600624084473,-61.57782745361328
60.18008889,24.83286111,30.0,19.4,96.4,0.0,0.0,0.0,1.0,0.0,2003.0,-0.680773409477016,-10.64,-76.9,-9.519100189208984,-66.15465545654297
-37.82,144.97,28.0,12.6,31.4,0.0,0.0,1.0,0.0,0.0,2010.0,0.741222010848596,-6.04,-33.9,-4.300892353057861,-24.14437484741211
-2.53,140.72,3.0,28.217462158203148,4.253425053320825,1.0,0.0,0.0,0.0,0.0,1989.0,0.741222010848596,-6.52,-41.5,-5.962399482727051,-37.52068328857422
-33.45,-70.7,520.0,17.6,17.0,0.0,1.0,0.0,0.0,0.0,1999.0,0.9510565162951535,-6.2,-35.8,-6.858630180358887,-44.73541259765625
34.01937778,-6.838286111,75.0,14.583764648437525,20.9,0.0,0.0,1.0,0.0,0.0,2001.0,0.6994583270516471,-2.62,-7.48,-3.397986888885498,-16.87534523010254
18.248,-65.83194444,341.0,27.280572509765648,0.9402275463799016,1.0,0.0,0.0,0.0,0.0,2005.0,0.3294084822245304,-5.78,-35.0,-1.784186840057373,-1.8286490440368652
-34.23583333,142.0866667,55.0,17.4,6.0,0.0,1.0,0.0,0.0,0.0,2012.0,-0.970063921851507,-1.49,-8.4,-2.5118155479431152,-9.741036415100098
