Date,Lat,Lon,O18,H2,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,Temp,Precip,Alt,Year,JulianDay,JulianDay_Sin,O18_P,H2O_P,ModelType,ModelRun,Region,geometry,Label
1962-03-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.2,-2.47,281.16348,0.0,3735.25,1962,74,0.9562348265919056,-8.078661,-55.566235,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-03-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.2,-2.47,291.46973,0.0,1782.5,1962,74,0.9562348265919056,-2.5538955,-11.783201,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-03-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.2,-2.47,301.09177,0.0,0.0,1962,74,0.9562348265919056,-0.7969341,4.7739525,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-04-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.3,0.99,273.43298,0.0,427.25,1962,105,0.9721181966290612,-20.315119,-157.77641,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-04-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.3,0.99,282.91766,0.0,304.73438,1962,105,0.9721181966290612,-11.439937,-83.6427,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-04-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.3,0.99,292.58002,0.0,2246.375,1962,105,0.9721181966290612,-9.185796,-64.76126,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-04-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.3,0.99,254.71573,0.0,0.0,1962,105,0.9721181966290612,-24.416008,-192.03082,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-04-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.3,0.99,298.7131,3.1601656e-05,0.0,1962,105,0.9721181966290612,-3.2193196,-12.557365,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-04-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.3,0.99,296.8429,0.0,490.46875,1962,105,0.9721181966290612,-6.6891074,-43.959396,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-04-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.3,0.99,,,11.128906,1962,105,0.9721181966290612,-11.117046,-80.94563,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-04-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.3,0.99,280.68503,0.0,427.09375,1962,105,0.9721181966290612,-18.950546,-146.37823,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-04-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.3,0.99,285.07565,0.0,3735.25,1962,105,0.9721181966290612,-8.10533,-55.789,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-04-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.3,0.99,294.45868,0.0,1782.5,1962,105,0.9721181966290612,-2.5264206,-11.606522,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-04-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.3,0.99,301.57227,4.0798705e-06,0.0,1962,105,0.9721181966290612,-0.8258729,4.564312,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-05-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.8,-0.1,275.89676,2.985049e-05,427.25,1962,135,0.7295575540864875,-20.270382,-157.40273,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-05-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.8,-0.1,287.99728,6.397746e-05,304.73438,1962,135,0.7295575540864875,-11.00445,-80.00511,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-05-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.8,-0.1,296.93533,0.0,2246.375,1962,135,0.7295575540864875,-8.651926,-60.354668,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-05-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.8,-0.1,267.80084,0.0,0.0,1962,135,0.7295575540864875,-24.48508,-192.60779,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-05-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.8,-0.1,296.47513,5.6412187e-05,0.0,1962,135,0.7295575540864875,-2.8649802,-10.543522,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-05-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,1.8,-0.1,292.63354,0.0,490.46875,1962,135,0.7295575540864875,-6.7256374,-44.26453,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-05-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.8,-0.1,,,11.128906,1962,135,0.7295575540864875,-13.611199,-101.7791,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-05-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.8,-0.1,277.00302,0.0,427.09375,1962,135,0.7295575540864875,-18.101076,-139.28268,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-05-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.8,-0.1,286.61377,0.0,3735.25,1962,135,0.7295575540864875,-7.5443525,-51.295746,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-05-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.8,-0.1,296.2541,0.0,1782.5,1962,135,0.7295575540864875,-3.0069602,-14.749472,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-05-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.8,-0.1,303.41476,2.641674e-06,0.0,1962,135,0.7295575540864875,-0.40555286,7.5746117,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-06-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.2,0.16,288.6197,0.0,427.25,1962,166,0.2802306751992158,-14.681697,-117.59921,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-06-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.2,0.16,285.01797,0.0,304.73438,1962,166,0.2802306751992158,-8.485432,-61.384335,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-06-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.2,0.16,300.52252,0.0,2246.375,1962,166,0.2802306751992158,-8.27456,-57.20256,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-06-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.2,0.16,277.9875,0.0,0.0,1962,166,0.2802306751992158,-17.67499,-141.84885,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-06-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.2,0.16,296.96585,0.0,0.0,1962,166,0.2802306751992158,-2.2985766,-7.212723,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-06-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,1.2,0.16,291.4259,0.0,490.46875,1962,166,0.2802306751992158,-9.015724,-63.01772,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-06-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.2,0.16,,,11.128906,1962,166,0.2802306751992158,-16.63606,-127.04552,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-06-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.2,0.16,288.47916,9.843286e-06,427.09375,1962,166,0.2802306751992158,-15.606436,-119.38965,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-06-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.2,0.16,292.4871,3.429492e-05,3735.25,1962,166,0.2802306751992158,-6.545805,-44.092224,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-06-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.2,0.16,295.602,4.12746e-06,1782.5,1962,166,0.2802306751992158,-3.3405178,-16.403893,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-06-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.2,0.16,301.96848,3.6118963e-06,0.0,1962,166,0.2802306751992158,-1.103065,1.9676743,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-07-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.1,-2.47,287.74844,0.0,427.25,1962,196,-0.2303056702306119,-14.331012,-110.62532,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-07-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.1,-2.47,294.88638,0.00011979464,304.73438,1962,196,-0.2303056702306119,-9.03289,-63.647976,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-07-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.1,-2.47,299.84598,0.0,2246.375,1962,196,-0.2303056702306119,-5.2568707,-31.893204,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-07-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.1,-2.47,284.83713,2.5009162e-05,0.0,1962,196,-0.2303056702306119,-18.564499,-141.8638,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-07-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.1,-2.47,295.2021,1.3398417e-06,0.0,1962,196,-0.2303056702306119,-4.0228806,-20.056173,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-07-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.1,-2.47,291.8875,0.0,490.46875,1962,196,-0.2303056702306119,-9.161031,-64.30873,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-07-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.1,-2.47,,,11.128906,1962,196,-0.2303056702306119,-17.514767,-134.38528,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-07-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.1,-2.47,296.51367,0.0,427.09375,1962,196,-0.2303056702306119,-13.701252,-101.78772,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-07-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.1,-2.47,290.27414,6.554021e-05,3735.25,1962,196,-0.2303056702306119,-10.175055,-72.92784,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-07-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.1,-2.47,292.53183,0.0,1782.5,1962,196,-0.2303056702306119,-0.46036625,6.6459846,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-07-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.1,-2.47,300.24,5.1638224e-05,0.0,1962,196,-0.2303056702306119,-4.2476835,-21.65688,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-08-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.0,0.14,289.19974,0.0,427.25,1962,227,-0.6932812268869771,-11.84956,-87.064255,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-08-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.0,0.14,294.62787,0.0,304.73438,1962,227,-0.6932812268869771,-12.162182,-89.35779,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-08-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.0,0.14,299.41492,0.0,2246.375,1962,227,-0.6932812268869771,-2.8978312,-9.600557,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-08-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.0,0.14,280.04077,0.0,0.0,1962,227,-0.6932812268869771,-20.636791,-160.69012,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-08-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.0,0.14,295.69913,3.6107215e-06,0.0,1962,227,-0.6932812268869771,-5.168643,-30.778301,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-08-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,1.0,0.14,295.39108,0.0,490.46875,1962,227,-0.6932812268869771,-9.622813,-69.384186,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-08-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.0,0.14,,,11.128906,1962,227,-0.6932812268869771,-21.092556,-164.27028,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-08-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.0,0.14,289.80652,0.0,427.09375,1962,227,-0.6932812268869771,-15.297229,-114.76529,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-08-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.0,0.14,287.37015,2.8850816e-05,3735.25,1962,227,-0.6932812268869771,-10.852953,-78.92468,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-08-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.0,0.14,292.98035,0.0,1782.5,1962,227,-0.6932812268869771,-1.166964,6.166733,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-08-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.0,0.14,300.9708,3.122863e-05,0.0,1962,227,-0.6932812268869771,-4.69781,-25.952717,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-09-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.7,-0.37,283.6254,1.1978369e-05,427.25,1962,258,-0.9634705485641486,-13.948658,-104.597855,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-09-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.7,-0.37,293.55917,0.0,304.73438,1962,258,-0.9634705485641486,-10.858932,-78.78961,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-09-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.7,-0.37,298.67188,0.0,2246.375,1962,258,-0.9634705485641486,-1.9432857,-2.8761787,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-09-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.7,-0.37,268.7106,0.0,0.0,1962,258,-0.9634705485641486,-18.184412,-139.97878,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-09-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.7,-0.37,296.0532,7.674536e-06,0.0,1962,258,-0.9634705485641486,-1.5762637,-1.7321796,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-09-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.7,-0.37,294.92596,0.0,490.46875,1962,258,-0.9634705485641486,-10.709946,-79.75733,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-09-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.7,-0.37,,,11.128906,1962,258,-0.9634705485641486,-19.030224,-147.0438,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-09-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.7,-0.37,287.0954,0.0,427.09375,1962,258,-0.9634705485641486,-16.899548,-129.2464,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-09-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.7,-0.37,288.84827,2.1473143e-05,3735.25,1962,258,-0.9634705485641486,-11.287619,-82.37041,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-09-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.7,-0.37,291.85168,0.0,1782.5,1962,258,-0.9634705485641486,-1.8408766,0.40450287,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-09-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.7,-0.37,299.74792,0.000108109765,0.0,1962,258,-0.9634705485641486,-3.928729,-18.553606,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-10-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.6,0.41,276.4043,0.0,427.25,1962,288,-0.970063921851507,-14.373078,-108.143005,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-10-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.6,0.41,284.1663,0.0,304.73438,1962,288,-0.970063921851507,-11.128376,-81.04026,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-10-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.6,0.41,294.7576,0.0,2246.375,1962,288,-0.970063921851507,-1.9528432,-2.8400383,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-10-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.6,0.41,259.93512,0.0,0.0,1962,288,-0.970063921851507,-18.42237,-141.96645,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-10-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.6,0.41,296.5044,0.0001036389,0.0,1962,288,-0.970063921851507,-1.4458189,-0.6951828,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-10-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,1.6,0.41,292.28296,0.0,490.46875,1962,288,-0.970063921851507,-10.721994,-79.88368,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-10-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.6,0.41,,,11.128906,1962,288,-0.970063921851507,-19.031464,-147.05414,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-10-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.6,0.41,273.4808,0.00025053593,427.09375,1962,288,-0.970063921851507,-17.804836,-136.80821,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-10-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.6,0.41,283.8208,1.0993807e-05,3735.25,1962,288,-0.970063921851507,-11.341824,-82.82317,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-10-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.6,0.41,289.0839,7.8658966e-05,1782.5,1962,288,-0.970063921851507,-1.8330622,0.47847366,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-10-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.6,0.41,303.5658,0.0,0.0,1962,288,-0.970063921851507,-3.8537555,-17.892954,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-11-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.5,-0.23,268.42224,0.0,427.25,1962,319,-0.711656622281775,-11.584546,-84.85062,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-11-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.5,-0.23,270.80417,0.0,304.73438,1962,319,-0.711656622281775,-12.055976,-88.36886,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-11-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.5,-0.23,287.9001,0.0,2246.375,1962,319,-0.711656622281775,-2.8616314,-9.257891,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-11-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.5,-0.23,253.05626,3.433532e-05,0.0,1962,319,-0.711656622281775,-20.52921,-159.86559,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-11-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.5,-0.23,296.017,9.1672584e-05,0.0,1962,319,-0.711656622281775,-4.963964,-28.978092,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-11-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.5,-0.23,295.63733,0.00013737177,490.46875,1962,319,-0.711656622281775,-9.705225,-70.16004,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-11-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.5,-0.23,,,11.128906,1962,319,-0.711656622281775,-21.148842,-164.74043,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-11-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.5,-0.23,273.76578,0.0,427.09375,1962,319,-0.711656622281775,-13.90211,-103.78281,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-11-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.5,-0.23,277.54803,0.0,3735.25,1962,319,-0.711656622281775,-10.952383,-79.80095,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-11-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.5,-0.23,291.6851,0.0,1782.5,1962,319,-0.711656622281775,-1.2146645,5.61182,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-11-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.5,-0.23,301.92575,0.0,0.0,1962,319,-0.711656622281775,-4.7306724,-26.2588,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-12-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.3,-1.32,247.5205,6.4507217e-06,427.25,1962,349,-0.2719581575341052,-14.738777,-112.90196,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-12-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.3,-1.32,268.67072,6.7226024e-06,304.73438,1962,349,-0.2719581575341052,-9.139031,-64.91237,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-12-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.3,-1.32,284.36383,0.0,2246.375,1962,349,-0.2719581575341052,-4.760427,-27.9383,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-12-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.3,-1.32,234.50392,0.0,0.0,1962,349,-0.2719581575341052,-18.657097,-142.51973,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-12-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.3,-1.32,298.4753,2.6184782e-05,0.0,1962,349,-0.2719581575341052,-4.1545663,-21.249596,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-12-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.3,-1.32,297.5055,4.8307375e-05,490.46875,1962,349,-0.2719581575341052,-9.159579,-64.34541,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-12-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.3,-1.32,,,11.128906,1962,349,-0.2719581575341052,-17.56282,-134.78667,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-12-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.3,-1.32,251.9159,0.0,427.09375,1962,349,-0.2719581575341052,-13.324966,-99.388214,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-12-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.3,-1.32,271.99408,0.0,3735.25,1962,349,-0.2719581575341052,-10.2008,-73.153046,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-12-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.3,-1.32,289.8951,0.0,1782.5,1962,349,-0.2719581575341052,-0.23901558,9.103909,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-12-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.3,-1.32,299.29257,0.0,0.0,1962,349,-0.2719581575341052,-4.330823,-22.391594,Global_B,Run1,,POINT (72.82 18.9),hotWet
1963-01-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.7,-2.12,259.84668,1.8447383e-05,427.25,1963,15,0.255353295116187,-14.174945,-114.120575,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1963-01-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.7,-2.12,277.76627,6.6689436e-06,304.73438,1963,15,0.255353295116187,-7.998597,-57.784966,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1963-01-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.7,-2.12,277.42596,0.0,2246.375,1963,15,0.255353295116187,-8.19655,-56.44825,Global_B,Run1,,POINT (5.6 23.27),aridData
1963-01-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.7,-2.12,237.09885,0.0,0.0,1963,15,0.255353295116187,-24.403736,-193.75421,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1963-01-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.7,-2.12,298.05405,2.1436283e-05,0.0,1963,15,0.255353295116187,-2.1119714,-5.9908867,Global_B,Run1,,POINT (6.72 0.38),equitData
1963-01-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,1.7,-2.12,294.51123,6.6859604e-05,490.46875,1963,15,0.255353295116187,-9.006476,-63.019783,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1963-01-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.7,-2.12,,,11.128906,1963,15,0.255353295116187,-16.867682,-128.98024,Global_B,Run1,,POINT (-68.13 -67.57),antData
1963-01-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.7,-2.12,264.45712,4.486456e-05,427.09375,1963,15,0.255353295116187,-15.510158,-118.739716,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1963-01-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.7,-2.12,277.54868,0.0,3735.25,1963,15,0.255353295116187,-6.293071,-41.99902,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1963-01-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.7,-2.12,288.79623,0.0,1782.5,1963,15,0.255353295116187,-3.4438066,-17.114159,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1963-01-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.7,-2.12,296.65134,2.9161342e-06,0.0,1963,15,0.255353295116187,-1.0237007,2.5480385,Global_B,Run1,,POINT (72.82 18.9),hotWet
1963-02-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.9,-0.96,261.20837,0.0,427.25,1963,46,0.7116566222817746,-20.224388,-157.01854,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1963-02-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.9,-0.96,279.87192,0.0,304.73438,1963,46,0.7116566222817746,-10.898294,-79.11841,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1963-02-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.9,-0.96,284.39297,0.0,2246.375,1963,46,0.7116566222817746,-8.380559,-58.08796,Global_B,Run1,,POINT (5.6 23.27),aridData
1963-02-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.9,-0.96,232.52594,0.0,0.0,1963,46,0.7116566222817746,-24.487724,-192.62985,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1963-02-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.9,-0.96,298.66174,6.04586e-05,0.0,1963,46,0.7116566222817746,-2.4699228,-8.032467,Global_B,Run1,,POINT (6.72 0.38),equitData
