Lat,Lon,Alt,Date,H2,O18,geometry
-13.0,-38.52,45.0,1976-08-15T00:00:00.0000000+02:00,4.7,-0.58,POINT (-38.52 -13)
-21.2,-159.8,6.0,1988-03-15T00:00:00.0000000+01:00,-13.7,-2.48,POINT (-159.8 -21.2)
23.03,72.55,50.0,2007-06-28T00:00:00.0000000+02:00,13.3,0.8,POINT (72.55 23.03)
32.2361,-110.9439,753.0,2016-10-15T00:00:00.0000000+02:00,-27.0,-2.54,POINT (-110.9439 32.2361)
4.05,114.81,24.0,2007-09-29T00:00:00.0000000+02:00,-36.61,-6.47,POINT (114.81 4.05)
33.31027778,35.51694444,514.0,2003-11-15T00:00:00.0000000+01:00,-24.96,-4.67,POINT (35.51694444 33.31027778)
40.8203002,0.493333172,50.0,2004-07-15T00:00:00.0000000+02:00,10.18,2.12,POINT (0.493333172 40.8203002)
0.604166667,-77.81944444,2860.0,2016-05-15T00:00:00.0000000+02:00,-100.2,-13.6,POINT (-77.81944444 0.604166667)
44.13333333,6.333333333,851.0,2001-10-25T00:00:00.0000000+02:00,-29.2,-5.66,POINT (6.333333333 44.13333333)
-41.47,-72.93,13.0,1996-07-15T00:00:00.0000000+02:00,-45.0,-5.69,POINT (-72.93 -41.47)
9.0,38.73,2360.0,1990-05-15T00:00:00.0000000+02:00,32.9,1.67,POINT (38.73 9)
4.05,114.81,24.0,2007-07-27T00:00:00.0000000+02:00,-121.1,-16.86,POINT (114.81 4.05)
34.01937778,-6.838286111,75.0,2002-11-15T00:00:00.0000000+01:00,-27.35,-6.14,POINT (-6.838286111 34.01937778)
46.57248471,8.332719621,1950.0,2009-09-15T00:00:00.0000000+02:00,-49.46275954,-8.2,POINT (8.332719621 46.57248471)
36.98,35.3,73.0,2016-09-15T00:00:00.0000000+02:00,-10.6,-2.8,POINT (35.3 36.98)
40.45801195,-1.598681669,1449.0,2013-02-15T00:00:00.0000000+01:00,-69.2,-10.74,POINT (-1.598681669 40.45801195)
36.88,30.7,49.0,1994-04-15T00:00:00.0000000+02:00,-9.5,-2.2,POINT (30.7 36.88)
46.60305556,13.67138889,2156.0,2001-11-11T00:00:00.0000000+01:00,-43.9,-7.22,POINT (13.67138889 46.60305556)
36.15,-5.35,5.0,1988-02-15T00:00:00.0000000+01:00,-15.5,-4.05,POINT (-5.35 36.15)
32.55,43.48,27.9,2023-11-19T00:00:00.0000000+03:00,-0.9,-2.37,POINT (43.48 32.55)
43.91281944,4.888775,33.0,2006-05-15T00:00:00.0000000+02:00,-13.51,-2.63,POINT (4.888775 43.91281944)
47.6772,9.19,443.0,2003-02-15T00:00:00.0000000+01:00,-138.9,-18.36,POINT (9.19 47.6772)
35.0,-48.0,0.0,1969-08-15T00:00:00.0000000+02:00,-1.9,-1.82,POINT (-48 35)
45.32,-75.67,114.0,2012-10-15T00:00:00.0000000+02:00,-67.3,-9.91,POINT (-75.67 45.32)
47.81666667,13.71777778,1618.0,2002-11-18T00:00:00.0000000+01:00,-76.8,-10.34,POINT (13.71777778 47.81666667)
69.2666,-53.469,80.0,2022-07-15T00:00:00.0000000+02:00,-96.2,-13.27,POINT (-53.469 69.2666)
51.6,-1.1,48.0,2018-10-15T00:00:00.0000000+02:00,-49.4,-8.16,POINT (-1.1 51.6)
4.05,114.81,24.0,2008-03-06T00:00:00.0000000+01:00,-80.45,-11.27,POINT (114.81 4.05)
-15.6,-56.1,165.0,1989-03-31T00:00:00.0000000+02:00,-65.5,-9.63,POINT (-56.1 -15.6)
39.55339029,2.625298143,3.0,2005-12-15T00:00:00.0000000+01:00,-28.33,-4.18,POINT (2.625298143 39.55339029)
47.8747,8.0036,1490.0,1982-05-15T00:00:00.0000000+02:00,-55.9,-8.28,POINT (8.0036 47.8747)
46.64833333,14.31833333,450.0,1979-10-15T00:00:00.0000000+02:00,-63.9,-8.93,POINT (14.31833333 46.64833333)
36.72,3.18,18.0,2000-12-01T00:00:00.0000000+01:00,-41.85,-6.49,POINT (3.18 36.72)
4.7,-74.13,2547.0,1982-04-15T00:00:00.0000000+02:00,-156.4,-21.07,POINT (-74.13 4.7)
41.9,12.5,66.0,2001-10-22T00:00:00.0000000+02:00,-21.96,-4.11,POINT (12.5 41.9)
-27.43,153.08,4.0,1988-06-15T00:00:00.0000000+02:00,-5.6,-2.73,POINT (153.08 -27.43)
51.387367,-0.325697,10.0,2021-02-03T08:00:00.0000000+01:00,-14.73,-1.83,POINT (-0.325697 51.387367)
-3.12,-60.02,72.0,1985-09-15T00:00:00.0000000+02:00,13.0,-0.5,POINT (-60.02 -3.12)
-23.8,133.88,546.0,1970-09-15T00:00:00.0000000+02:00,-3.2,0.14,POINT (133.88 -23.8)
36.98,35.3,73.0,2004-03-15T00:00:00.0000000+01:00,-29.9,-6.14,POINT (35.3 36.98)
30.67,104.02,506.0,1988-07-15T00:00:00.0000000+02:00,-59.9,-8.29,POINT (104.02 30.67)
-40.35,-9.88,54.0,1971-07-15T00:00:00.0000000+02:00,-18.0,-4.0,POINT (-9.88 -40.35)
36.15,-5.35,5.0,1964-10-15T00:00:00.0000000+02:00,-37.9,-5.4,POINT (-5.35 36.15)
36.98,35.3,73.0,2018-05-15T00:00:00.0000000+02:00,-6.6,-1.45,POINT (35.3 36.98)
47.37233597,8.083138245,397.0,2016-09-15T00:00:00.0000000+02:00,-63.5,-9.15,POINT (8.083138245 47.37233597)
36.846389,-2.356942,21.0,2004-05-15T00:00:00.0000000+02:00,-20.2,-3.51,POINT (-2.356942 36.846389)
46.89,7.49,520.0,2011-07-15T00:00:00.0000000+02:00,-45.49,-6.95,POINT (7.49 46.89)
-65.07944444,-63.9775,20.0,2021-02-15T00:00:00.0000000+01:00,-73.4,-9.17,POINT (-63.9775 -65.07944444)
28.50444444,-16.30333333,580.0,2011-03-07T00:00:00.0000000+01:00,-12.48,-4.41,POINT (-16.30333333 28.50444444)
41.818399,46.266606,432.0,2016-05-15T00:00:00.0000000+02:00,-29.2,-5.22,POINT (46.266606 41.818399)
39.46666667,-6.333333333,405.0,2006-04-15T00:00:00.0000000+02:00,-22.88,-3.69,POINT (-6.333333333 39.46666667)
49.7478,6.6581,265.0,1991-09-15T00:00:00.0000000+02:00,-57.5,-8.01,POINT (6.6581 49.7478)
51.116535,17.029468,118.0,2005-04-11T00:00:00.0000000+02:00,-26.0739204,-5.05375,POINT (17.029468 51.116535)
50.8325,15.14777778,823.0,2018-12-15T00:00:00.0000000+01:00,-88.4,-12.5,POINT (15.14777778 50.8325)
36.29166667,81.00833333,2250.0,1991-06-27T00:00:00.0000000+02:00,-1.8,-1.9,POINT (81.00833333 36.29166667)
40.41195035,-3.67806112,667.0,1988-10-15T00:00:00.0000000+02:00,-45.6,-6.9,POINT (-3.67806112 40.41195035)
-65.07944444,-63.9775,20.0,1968-12-15T00:00:00.0000000+01:00,-85.4,-8.71,POINT (-63.9775 -65.07944444)
39.03,141.81,260.0,2002-04-15T00:00:00.0000000+02:00,-22.25,-3.29,POINT (141.81 39.03)
-34.23583333,142.0866667,55.0,2007-12-15T00:00:00.0000000+01:00,3.7,-0.93,POINT (142.0866667 -34.23583333)
3.305997222,-76.10000278,1550.0,2004-02-15T00:00:00.0000000+01:00,-32.4,-5.3,POINT (-76.10000278 3.305997222)
22.31666667,114.1666667,66.0,2018-12-15T00:00:00.0000000+01:00,3.4,-1.4,POINT (114.1666667 22.31666667)
19.32622222,-99.17605556,2880.0,2015-05-15T00:00:00.0000000+02:00,-42.53,-6.235,POINT (-99.17605556 19.32622222)
-21.15,55.75,820.0,2000-10-15T00:00:00.0000000+02:00,2.4,-1.88,POINT (55.75 -21.15)
22.06538333,-80.48231667,20.0,2020-02-15T00:00:00.0000000+01:00,8.1,-0.67,POINT (-80.48231667 22.06538333)
39.55339029,2.625298143,3.0,2017-03-15T00:00:00.0000000+01:00,-49.7,-7.99,POINT (2.625298143 39.55339029)
47.4828,11.0622,719.0,1993-09-15T00:00:00.0000000+02:00,-71.3,-10.09,POINT (11.0622 47.4828)
41.67805556,26.55916667,48.0,2010-06-15T00:00:00.0000000+02:00,-45.76244542,-6.581467853,POINT (26.55916667 41.67805556)
58.1,6.57,13.0,1961-12-15T00:00:00.0000000+01:00,-53.9,-8.9,POINT (6.57 58.1)
52.1042,8.7519,135.0,2004-07-15T00:00:00.0000000+02:00,-44.75,-6.58,POINT (8.7519 52.1042)
34.71666667,10.68333333,23.0,1992-12-15T00:00:00.0000000+01:00,-34.4,-5.53,POINT (10.68333333 34.71666667)
49.82,-74.97,381.1,2000-02-15T00:00:00.0000000+01:00,-117.7,-16.42,POINT (-74.97 49.82)
-26.41388889,146.2558333,306.0,2010-10-15T00:00:00.0000000+02:00,-24.2,-4.54,POINT (146.2558333 -26.41388889)
10.86,0.2,315.0,2017-07-06T04:02:30.0000000+02:00,-23.72,-4.604,POINT (0.2 10.86)
47.4828,11.0622,719.0,1992-05-15T00:00:00.0000000+02:00,-33.8,-5.3,POINT (11.0622 47.4828)
33.96666667,-4.983333333,571.0,2019-10-15T00:00:00.0000000+02:00,-21.3,-5.18,POINT (-4.983333333 33.96666667)
-7.92,-14.42,15.0,1993-06-15T00:00:00.0000000+02:00,13.1,0.08,POINT (-14.42 -7.92)
46.95222563,7.439320571,511.0,2010-01-15T00:00:00.0000000+01:00,-126.7077999,-16.59,POINT (7.439320571 46.95222563)
47.42692898,9.400776879,779.0,2008-05-15T00:00:00.0000000+02:00,-79.17054536,-10.81,POINT (9.400776879 47.42692898)
54.5275,9.5486,43.0,2012-05-15T00:00:00.0000000+02:00,-52.77888889,-7.131944444,POINT (9.5486 54.5275)
-7.92,-14.42,15.0,2010-02-15T00:00:00.0000000+01:00,8.7,0.64,POINT (-14.42 -7.92)
4.93,-52.32,2.0,2022-12-15T00:00:00.0000000+01:00,-14.3,-3.17,POINT (-52.32 4.93)
13.07176111,-59.48972222,50.0,1991-11-15T00:00:00.0000000+01:00,-10.7,-2.51,POINT (-59.48972222 13.07176111)
13.73,100.5,2.0,1982-11-15T00:00:00.0000000+01:00,-20.6,-3.95,POINT (100.5 13.73)
47.6772,9.19,443.0,1995-12-15T00:00:00.0000000+01:00,-109.2,-14.01,POINT (9.19 47.6772)
9.0,38.73,2360.0,1986-08-15T00:00:00.0000000+02:00,-0.5,-1.97,POINT (38.73 9)
68.68333333,21.53,403.0,1992-01-15T00:00:00.0000000+01:00,-164.6,-22.35,POINT (21.53 68.68333333)
8.95,-83.46,16.0,1990-12-15T00:00:00.0000000+01:00,-42.9,-6.87,POINT (-83.46 8.95)
56.93604,24.09549,2.93,2020-12-15T00:00:00.0000000+01:00,-113.5,-15.45,POINT (24.09549 56.93604)
31.18333333,29.95,7.0,1966-03-15T00:00:00.0000000+01:00,-18.6,-4.0,POINT (29.95 31.18333333)
9.966666667,-85.66666667,15.0,1990-10-15T00:00:00.0000000+02:00,-37.7,-5.06,POINT (-85.66666667 9.966666667)
52.1042,8.7519,135.0,1984-12-15T00:00:00.0000000+01:00,-69.9,-9.83,POINT (8.7519 52.1042)
28.22,-177.37,13.0,1985-12-15T00:00:00.0000000+01:00,-16.2,-3.42,POINT (-177.37 28.22)
-53.0,-70.833333,37.0,2005-06-15T00:00:00.0000000+02:00,-92.4,-12.42,POINT (-70.833333 -53)
41.91172742,2.763346411,129.0,2019-01-15T00:00:00.0000000+01:00,-56.9,-7.76,POINT (2.763346411 41.91172742)
46.17378583,8.788556051,379.0,2019-06-15T00:00:00.0000000+02:00,-6.5,-2.02,POINT (8.788556051 46.17378583)
-12.43,130.87,26.0,2002-11-15T00:00:00.0000000+01:00,0.8,0.58,POINT (130.87 -12.43)
-27.43,153.08,4.0,2005-03-15T00:00:00.0000000+01:00,-2.7,-2.28,POINT (153.08 -27.43)
-41.15,-71.33,790.0,1997-08-15T00:00:00.0000000+02:00,-65.0,-8.8,POINT (-71.33 -41.15)
52.1,5.18,2.0,2005-05-30T00:00:00.0000000+02:00,-31.38,-4.64,POINT (5.18 52.1)
-0.8968,-89.609,15.0,2018-10-15T00:00:00.0000000+02:00,0.4,-0.84,POINT (-89.609 -0.8968)
24.91,91.84533333,20.0,2013-09-15T00:00:00.0000000+02:00,-46.9,-7.51,POINT (91.84533333 24.91)
35.230556,129.080278,96.8,2020-06-15T00:00:00.0000000+02:00,-72.4,-10.5,POINT (129.080278 35.230556)
52.88333333,-1.083333333,60.0,1987-07-15T00:00:00.0000000+02:00,-36.0,-5.7,POINT (-1.083333333 52.88333333)
4.05,114.81,24.0,2010-06-13T00:00:00.0000000+02:00,-50.83,-8.38,POINT (114.81 4.05)
50.06166667,19.84861111,205.0,2001-01-15T00:00:00.0000000+01:00,-91.2,-12.65,POINT (19.84861111 50.06166667)
47.47051111,21.49041944,110.0,2001-04-22T00:00:00.0000000+02:00,-53.68,-6.88,POINT (21.49041944 47.47051111)
11.25,75.78,20.0,2007-05-15T00:00:00.0000000+02:00,-29.15,-5.11,POINT (75.78 11.25)
41.66056063,-1.004162565,249.0,2008-12-15T00:00:00.0000000+01:00,-65.24,-9.6,POINT (-1.004162565 41.66056063)
47.59583333,7.594444444,249.0,1999-06-15T00:00:00.0000000+02:00,-41.5,-6.19,POINT (7.594444444 47.59583333)
43.49111613,-3.800555816,52.0,2002-01-15T00:00:00.0000000+01:00,-39.95,-5.83,POINT (-3.800555816 43.49111613)
-65.07944444,-63.9775,20.0,1973-02-15T00:00:00.0000000+01:00,-80.0,-9.57,POINT (-63.9775 -65.07944444)
64.69403056,-148.2163528,127.0,2004-06-15T00:00:00.0000000+02:00,-126.6,-15.98,POINT (-148.2163528 64.69403056)
2.05,15.21666667,500.0,1994-10-04T00:00:00.0000000+02:00,-43.0,-6.9,POINT (15.21666667 2.05)
46.39864119,6.233803787,436.0,2008-07-15T00:00:00.0000000+02:00,-37.68326378,-5.39,POINT (6.233803787 46.39864119)
4.365694444,18.58725,386.0,2015-06-15T00:00:00.0000000+02:00,0.2,-2.13,POINT (18.58725 4.365694444)
49.0392,8.365,112.0,2012-10-15T00:00:00.0000000+02:00,-74.34,-10.72,POINT (8.365 49.0392)
64.13,-21.93,14.0,2015-10-15T00:00:00.0000000+02:00,-78.1,-11.11,POINT (-21.93 64.13)
8.983333333,79.9,5.0,1983-04-15T00:00:00.0000000+02:00,-26.6,-5.28,POINT (79.9 8.983333333)
-41.47,-72.93,13.0,1975-07-15T00:00:00.0000000+02:00,-46.9,-6.44,POINT (-72.93 -41.47)
48.8281,9.2,314.0,1961-04-15T00:00:00.0000000+02:00,-60.7,-8.9,POINT (9.2 48.8281)
46.39864119,6.233803787,436.0,2004-04-15T00:00:00.0000000+02:00,-43.23423559,-6.22,POINT (6.233803787 46.39864119)
47.42692898,9.400776879,779.0,2010-11-15T00:00:00.0000000+01:00,-120.5671311,-16.43,POINT (9.400776879 47.42692898)
72.58,-38.4799,3200.0,2012-03-09T14:50:00.0000000+01:00,-301.0425684,-36.61125884,POINT (-38.4799 72.58)
-41.47,-72.93,13.0,1965-01-15T00:00:00.0000000+01:00,-19.9,-4.3,POINT (-72.93 -41.47)
-2.433333333,-54.71666667,46.0,1973-01-15T00:00:00.0000000+01:00,-26.0,-4.7,POINT (-54.71666667 -2.433333333)
35.87083333,-106.2183333,1950.0,1991-12-10T00:00:00.0000000+01:00,-78.7,-10.37,POINT (-106.2183333 35.87083333)
35.87083333,-106.2183333,1950.0,1990-12-04T00:00:00.0000000+01:00,-57.8,-4.87,POINT (-106.2183333 35.87083333)
51.01666667,-114.0166667,1049.0,1993-03-15T00:00:00.0000000+01:00,-205.2,-26.3,POINT (-114.0166667 51.01666667)
34.72,113.65,110.0,1989-10-15T00:00:00.0000000+02:00,-25.7,-2.46,POINT (113.65 34.72)
51.01666667,-114.0166667,1049.0,1994-05-15T00:00:00.0000000+02:00,-105.3,-15.2,POINT (-114.0166667 51.01666667)
-75.58333333,-20.56666667,30.0,1980-03-15T00:00:00.0000000+01:00,-85.0,-13.07,POINT (-20.56666667 -75.58333333)
-1.43,-48.48,24.0,1990-05-15T00:00:00.0000000+02:00,-15.9,-2.96,POINT (-48.48 -1.43)
0.05,32.45,1155.0,1961-08-15T00:00:00.0000000+02:00,18.7,0.4,POINT (32.45 0.05)
33.46555556,126.9333333,25.0,1996-08-21T00:00:00.0000000+02:00,-75.0,-10.3,POINT (126.9333333 33.46555556)
0.05,32.45,1155.0,2001-10-15T00:00:00.0000000+02:00,-32.15,-5.87,POINT (32.45 0.05)
-34.05,115.0249,70.0,2005-11-27T09:00:00.0000000+01:00,14.9,0.63,POINT (115.0249 -34.05)
35.33,25.18,47.0,1972-02-15T00:00:00.0000000+01:00,-34.6,-6.9,POINT (25.18 35.33)
-40.35,-9.88,54.0,2001-02-15T00:00:00.0000000+01:00,-14.42,-3.05,POINT (-9.88 -40.35)
76.76666667,-18.66666667,12.0,2016-08-15T00:00:00.0000000+02:00,-155.0,-18.67,POINT (-18.66666667 76.76666667)
49.0422,12.1019,365.0,2000-03-15T00:00:00.0000000+01:00,-49.55,-6.45,POINT (12.1019 49.0422)
51.93,-10.25,9.0,1990-01-15T00:00:00.0000000+01:00,-32.2,-5.31,POINT (-10.25 51.93)
47.98,-55.82,22.9,2010-01-15T00:00:00.0000000+01:00,-132.6,-18.49,POINT (-55.82 47.98)
19.2,-96.13,16.0,1975-04-15T00:00:00.0000000+02:00,9.5,1.63,POINT (-96.13 19.2)
41.38,2.12,65.0,1987-04-15T00:00:00.0000000+02:00,-33.2,-4.32,POINT (2.12 41.38)
46.29,-64.15,39.6,2003-03-15T00:00:00.0000000+01:00,-85.0,-12.13,POINT (-64.15 46.29)
47.81666667,13.71777778,1618.0,2002-12-23T00:00:00.0000000+01:00,-103.7,-14.03,POINT (13.71777778 47.81666667)
53.8713,8.7058,5.0,1978-06-15T00:00:00.0000000+02:00,-33.3,-4.87,POINT (8.7058 53.8713)
14.330962,-91.055468,300.0,2018-10-15T00:00:00.0000000+02:00,-59.6,-8.78,POINT (-91.055468 14.330962)
36.78611111,14.55444444,5.0,1999-12-15T00:00:00.0000000+01:00,-27.0,-5.7,POINT (14.55444444 36.78611111)
4.05,114.81,24.0,2010-08-13T00:00:00.0000000+02:00,-59.08,-8.87,POINT (114.81 4.05)
46.65772518,8.292706832,1055.0,2010-05-15T00:00:00.0000000+02:00,-86.48288186,-11.85,POINT (8.292706832 46.65772518)
51.6,-1.1,48.0,2021-03-15T00:00:00.0000000+01:00,-29.5,-4.89,POINT (-1.1 51.6)
-33.95833333,18.46111111,105.0,2001-07-10T00:00:00.0000000+02:00,-8.0,-2.91,POINT (18.46111111 -33.95833333)
51.93,-10.25,9.0,1978-05-15T00:00:00.0000000+02:00,-18.7,-2.06,POINT (-10.25 51.93)
0.05,32.45,1155.0,2005-06-15T00:00:00.0000000+02:00,4.46,-1.46,POINT (32.45 0.05)
7.789855,-76.650846,30.0,2015-01-15T00:00:00.0000000+01:00,-9.7,-2.55,POINT (-76.650846 7.789855)
45.32,-75.67,114.0,1992-05-15T00:00:00.0000000+02:00,-53.8,-8.21,POINT (-75.67 45.32)
41.64083945,-4.754446679,735.0,2004-03-15T00:00:00.0000000+01:00,-52.59,-7.17,POINT (-4.754446679 41.64083945)
51.88,-176.65,4.0,1966-03-15T00:00:00.0000000+01:00,-83.8,-11.9,POINT (-176.65 51.88)
33.65694444,73.26611111,575.0,2010-01-15T00:00:00.0000000+01:00,-7.76,-3.57,POINT (73.26611111 33.65694444)
36.15,-5.35,5.0,1976-05-15T00:00:00.0000000+02:00,-19.5,-3.77,POINT (-5.35 36.15)
48.36,-4.57,80.0,1998-09-15T00:00:00.0000000+02:00,-39.7,-5.7,POINT (-4.57 48.36)
10.00036389,-84.10913333,1173.0,2018-05-09T00:00:00.0000000+02:00,3.911674311,-1.099323375,POINT (-84.10913333 10.00036389)
56.93604,24.09549,2.93,2020-11-15T00:00:00.0000000+01:00,-69.6,-10.17,POINT (24.09549 56.93604)
-15.55,-69.5,3815.0,2002-01-15T00:00:00.0000000+01:00,-96.8,-14.05,POINT (-69.5 -15.55)
54.5283,11.0603,3.0,2002-02-15T00:00:00.0000000+01:00,-64.6,-8.9,POINT (11.0603 54.5283)
40.18333333,41.48333333,2210.0,1991-01-15T00:00:00.0000000+01:00,-142.0,-19.72,POINT (41.48333333 40.18333333)
52.1,5.18,2.0,2000-05-10T00:00:00.0000000+02:00,-57.5,-7.07,POINT (5.18 52.1)
51.18,8.4889,839.0,2009-10-15T00:00:00.0000000+02:00,-57.6,-9.14,POINT (8.4889 51.18)
42.7728,-0.33149,1285.0,2017-01-15T00:00:00.0000000+01:00,-98.5,-13.3,POINT (-0.33149 42.7728)
4.466666667,101.3833333,1430.0,2014-08-15T00:00:00.0000000+02:00,-53.2,-8.58,POINT (101.3833333 4.466666667)
46.57248471,8.332719621,1950.0,2005-06-15T00:00:00.0000000+02:00,-51.5,-8.23,POINT (8.332719621 46.57248471)
33.65694444,73.26611111,575.0,2006-12-15T00:00:00.0000000+01:00,-37.79,-5.73,POINT (73.26611111 33.65694444)
-27.17,-109.43,41.0,2001-07-15T00:00:00.0000000+02:00,-5.6,-2.33,POINT (-109.43 -27.17)
34.57,69.21333333,1860.0,1975-02-15T00:00:00.0000000+01:00,-76.4,-11.4,POINT (69.21333333 34.57)
50.4972,9.9428,921.0,1993-10-15T00:00:00.0000000+02:00,-93.1,-13.21,POINT (9.9428 50.4972)
52.141,-106.6244,502.0,2006-12-15T00:00:00.0000000+01:00,-141.44,-18.51,POINT (-106.6244 52.141)
26.27,50.62,2.0,1985-01-15T00:00:00.0000000+01:00,14.1,-0.59,POINT (50.62 26.27)
4.05,114.81,24.0,2007-04-27T00:00:00.0000000+02:00,-61.95,-9.74,POINT (114.81 4.05)
47.4,28.49166667,78.0,2013-05-15T00:00:00.0000000+02:00,-39.96,-6.09,POINT (28.49166667 47.4)
30.67,104.02,506.0,1987-09-15T00:00:00.0000000+02:00,-45.8,-6.7,POINT (104.02 30.67)
6.966666667,80.76666667,1880.0,1984-10-15T00:00:00.0000000+02:00,-23.1,-5.11,POINT (80.76666667 6.966666667)
45.8,28.2,113.0,2013-05-15T00:00:00.0000000+02:00,-26.95,-4.14,POINT (28.2 45.8)
2.883333333,101.7833306,26.0,2018-06-15T00:00:00.0000000+02:00,-59.5,-8.82,POINT (101.7833306 2.883333333)
5.383333333,103.1,10.0,2016-08-15T00:00:00.0000000+02:00,-36.3,-5.93,POINT (103.1 5.383333333)
-65.07944444,-63.9775,20.0,1985-11-15T00:00:00.0000000+01:00,-71.0,-8.06,POINT (-63.9775 -65.07944444)
16.73,-169.52,2.0,1975-11-15T00:00:00.0000000+01:00,-8.4,-1.95,POINT (-169.52 16.73)
-1.68218,29.22716,1535.0,2019-01-15T00:00:00.0000000+01:00,15.8,-0.03,POINT (29.22716 -1.68218)
48.4042,2.6965,79.0,2018-03-15T00:00:00.0000000+01:00,-69.9,-9.61,POINT (2.6965 48.4042)
41.13333333,-8.6,93.0,2004-10-15T00:00:00.0000000+02:00,-34.5,-5.25,POINT (-8.6 41.13333333)
25.01666667,102.6833333,1892.0,1989-10-15T00:00:00.0000000+02:00,-75.3,-11.25,POINT (102.6833333 25.01666667)
-14.67,17.7,1348.0,1974-03-15T00:00:00.0000000+01:00,-67.1,-9.59,POINT (17.7 -14.67)
-34.05,115.0249,70.0,2016-09-22T09:00:00.0000000+02:00,-31.3,-5.26,POINT (115.0249 -34.05)
51.93,-10.25,9.0,1983-01-15T00:00:00.0000000+01:00,-33.3,-5.48,POINT (-10.25 51.93)
27.7,106.88,844.0,1989-08-15T00:00:00.0000000+02:00,-77.4,-10.49,POINT (106.88 27.7)
-38.006017,-57.5714306,19.0,2020-01-15T00:00:00.0000000+01:00,-21.1,-3.72,POINT (-57.5714306 -38.006017)
34.71666667,10.68333333,23.0,1993-03-15T00:00:00.0000000+01:00,-29.6,-5.72,POINT (10.68333333 34.71666667)
45.37,-63.27,40.0,1976-06-15T00:00:00.0000000+02:00,-63.0,-9.2,POINT (-63.27 45.37)
-45.35,-72.07,310.0,1998-11-15T00:00:00.0000000+01:00,-65.6,-8.14,POINT (-72.07 -45.35)
34.71666667,10.68333333,23.0,1998-04-15T00:00:00.0000000+02:00,-54.8,-8.485,POINT (10.68333333 34.71666667)
48.8281,9.2,314.0,2009-02-15T00:00:00.0000000+01:00,-86.55,-11.3,POINT (9.2 48.8281)
10.00036389,-84.10913333,1173.0,2014-10-17T00:00:00.0000000+02:00,-115.1380212,-15.0232349,POINT (-84.10913333 10.00036389)
50.3381,7.6,85.0,2013-01-15T00:00:00.0000000+01:00,-72.17,-8.62,POINT (7.6 50.3381)
48.24861111,16.35638889,198.0,1990-03-15T00:00:00.0000000+01:00,-48.6,-7.1,POINT (16.35638889 48.24861111)
47.54260867,7.58371693,316.0,2013-04-15T00:00:00.0000000+02:00,-64.1,-8.88,POINT (7.58371693 47.54260867)
35.27,-75.55,3.0,1976-08-15T00:00:00.0000000+02:00,-27.9,-4.46,POINT (-75.55 35.27)
49.0392,8.365,112.0,2000-11-15T00:00:00.0000000+01:00,-77.2,-10.18,POINT (8.365 49.0392)
-18.91472222,47.55805556,1295.0,2017-11-15T00:00:00.0000000+01:00,-21.5,-4.61,POINT (47.55805556 -18.91472222)
-23.8,133.88,546.0,2011-06-15T00:00:00.0000000+02:00,-31.5,-4.44,POINT (133.88 -23.8)
-13.8,-171.78,2.0,1977-01-15T00:00:00.0000000+01:00,-36.3,-6.52,POINT (-171.78 -13.8)
51.35,12.43,125.0,1996-09-15T00:00:00.0000000+02:00,-57.4,-8.69,POINT (12.43 51.35)
-8.77,-63.92,105.0,1990-05-15T00:00:00.0000000+02:00,-60.1,-8.63,POINT (-63.92 -8.77)
4.05,114.81,24.0,2009-10-27T00:00:00.0000000+01:00,-48.71,-7.95,POINT (114.81 4.05)
4.7,-74.13,2547.0,2021-11-15T00:00:00.0000000+01:00,-79.7,-11.36,POINT (-74.13 4.7)
19.32622222,-99.17605556,2880.0,2012-08-14T12:00:00.0000000+02:00,-72.9,-10.0,POINT (-99.17605556 19.32622222)
-12.43,130.87,26.0,1998-04-15T00:00:00.0000000+02:00,-40.5,-6.47,POINT (130.87 -12.43)
-17.83,31.02,1471.0,1990-03-15T00:00:00.0000000+01:00,-9.9,-3.5,POINT (31.02 -17.83)
45.0,136.6,68.0,1999-08-15T00:00:00.0000000+02:00,-70.2,-9.4,POINT (136.6 45)
40.56666667,8.166666667,204.0,2002-05-15T00:00:00.0000000+02:00,-8.23,-2.28,POINT (8.166666667 40.56666667)
-33.05536111,-71.60361111,41.0,1988-06-15T00:00:00.0000000+02:00,-75.0,-9.1,POINT (-71.60361111 -33.05536111)
10.00036389,-84.10913333,1173.0,2018-09-18T00:00:00.0000000+02:00,-16.40884889,-4.314714292,POINT (-84.10913333 10.00036389)
-1.5075,-77.94388889,960.0,2016-04-15T00:00:00.0000000+02:00,4.0,0.35,POINT (-77.94388889 -1.5075)
0.05,32.45,1155.0,2017-11-15T00:00:00.0000000+01:00,-19.8,-4.17,POINT (32.45 0.05)
4.7,-74.13,2547.0,1989-10-15T00:00:00.0000000+02:00,-64.5,-9.64,POINT (-74.13 4.7)
-3.12,-60.02,72.0,1982-12-15T00:00:00.0000000+01:00,-20.0,-3.54,POINT (-60.02 -3.12)
45.03527778,24.28416667,237.0,2012-09-15T00:00:00.0000000+02:00,-49.08,-5.3,POINT (24.28416667 45.03527778)
50.92,5.78,111.0,1988-03-15T00:00:00.0000000+01:00,-60.6,-8.48,POINT (5.78 50.92)
0.966666667,-79.63333333,30.0,1993-02-15T00:00:00.0000000+01:00,-45.0,-7.17,POINT (-79.63333333 0.966666667)
-22.71,-46.46583333,545.0,1997-11-02T00:00:00.0000000+01:00,6.53,-0.68,POINT (-46.46583333 -22.71)
