Lat,Lon,Alt,Date,H2,O18,geometry
-26.61361111,118.5372222,521.0,2009-01-15T00:00:00.0000000+01:00,-60.3,-8.77,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-02-15T00:00:00.0000000+01:00,-5.8,0.21,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-04-15T00:00:00.0000000+02:00,6.7,0.78,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-05-15T00:00:00.0000000+02:00,10.1,-1.65,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-06-15T00:00:00.0000000+02:00,-3.6,-1.96,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-07-15T00:00:00.0000000+02:00,-19.2,-4.6,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-08-15T00:00:00.0000000+02:00,1.1,-1.76,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-09-15T00:00:00.0000000+02:00,-0.5,-2.11,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-10-15T00:00:00.0000000+02:00,-66.3,-10.44,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-11-15T00:00:00.0000000+01:00,22.8,3.31,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2009-12-15T00:00:00.0000000+01:00,10.1,3.28,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-02-15T00:00:00.0000000+01:00,-20.8,-3.31,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-03-15T00:00:00.0000000+01:00,20.9,1.44,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-04-15T00:00:00.0000000+02:00,-5.6,-1.01,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-05-15T00:00:00.0000000+02:00,-4.6,-1.95,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-06-15T00:00:00.0000000+02:00,-38.2,-5.56,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-07-15T00:00:00.0000000+02:00,-26.8,-5.51,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-08-15T00:00:00.0000000+02:00,6.8,-0.58,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-09-15T00:00:00.0000000+02:00,-44.9,-7.15,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-11-15T00:00:00.0000000+01:00,14.3,2.6,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2010-12-15T00:00:00.0000000+01:00,-35.4,-6.49,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-01-15T00:00:00.0000000+01:00,-53.8,-7.07,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-02-15T00:00:00.0000000+01:00,-92.4,-12.77,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-03-15T00:00:00.0000000+01:00,-37.8,-5.41,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-04-15T00:00:00.0000000+02:00,-13.6,-3.71,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-05-15T00:00:00.0000000+02:00,-7.6,-1.8,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-06-15T00:00:00.0000000+02:00,6.1,-0.53,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-07-15T00:00:00.0000000+02:00,-11.8,-3.6,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-08-15T00:00:00.0000000+02:00,-0.5,-1.9,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-10-15T00:00:00.0000000+02:00,-31.3,-5.59,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-11-15T00:00:00.0000000+01:00,-41.1,-6.58,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2011-12-15T00:00:00.0000000+01:00,22.9,2.88,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-01-15T00:00:00.0000000+01:00,-65.4,-9.58,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-02-15T00:00:00.0000000+01:00,19.2,2.21,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-03-15T00:00:00.0000000+01:00,-71.2,-10.46,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-05-15T00:00:00.0000000+02:00,-15.2,-3.15,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-06-15T00:00:00.0000000+02:00,-11.5,-2.66,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-07-15T00:00:00.0000000+02:00,-5.8,-2.93,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-09-15T00:00:00.0000000+02:00,7.5,-2.11,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-01-15T00:00:00.0000000+01:00,1.8,-0.34,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-03-15T00:00:00.0000000+01:00,-11.1,-1.67,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-04-15T00:00:00.0000000+02:00,-20.0,-4.05,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-05-15T00:00:00.0000000+02:00,-22.4,-4.3,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-07-15T00:00:00.0000000+02:00,-13.6,-3.83,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-09-15T00:00:00.0000000+02:00,1.7,-0.27,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-11-15T00:00:00.0000000+01:00,45.0,5.79,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2013-12-15T00:00:00.0000000+01:00,-30.9,-5.74,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-01-15T00:00:00.0000000+01:00,-76.0,-11.02,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-02-15T00:00:00.0000000+01:00,-53.7,-6.39,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-03-15T00:00:00.0000000+01:00,3.3,0.02,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-04-15T00:00:00.0000000+02:00,-11.8,-0.35,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-05-15T00:00:00.0000000+02:00,-46.0,-7.21,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-06-15T00:00:00.0000000+02:00,-35.0,-5.59,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-09-15T00:00:00.0000000+02:00,18.4,0.68,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-10-15T00:00:00.0000000+02:00,16.1,1.89,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-11-15T00:00:00.0000000+01:00,21.0,2.14,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2014-12-15T00:00:00.0000000+01:00,-3.7,-0.94,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2007-04-15T00:00:00.0000000+02:00,-53.7,-8.45,POINT (118.5372222 -26.61361111)
-26.61361111,118.5372222,521.0,2012-12-15T00:00:00.0000000+01:00,-3.7,-2.13,POINT (118.5372222 -26.61361111)
-26.41388889,146.2558333,306.0,2006-09-15T00:00:00.0000000+02:00,-0.8,-1.02,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2006-10-15T00:00:00.0000000+02:00,-0.5,-0.99,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2006-11-15T00:00:00.0000000+01:00,6.4,-1.52,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2006-12-15T00:00:00.0000000+01:00,-0.2,-1.65,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-01-15T00:00:00.0000000+01:00,-18.1,-3.58,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-02-15T00:00:00.0000000+01:00,8.0,0.52,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-03-15T00:00:00.0000000+01:00,-27.0,-4.06,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-05-15T00:00:00.0000000+02:00,2.4,-1.44,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-06-15T00:00:00.0000000+02:00,-109.1,-14.87,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-08-15T00:00:00.0000000+02:00,-25.6,-4.26,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-09-15T00:00:00.0000000+02:00,-19.5,-3.79,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-10-15T00:00:00.0000000+02:00,16.7,1.03,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-11-15T00:00:00.0000000+01:00,-9.1,-2.92,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-12-15T00:00:00.0000000+01:00,1.8,-1.44,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-01-15T00:00:00.0000000+01:00,-48.8,-7.41,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-02-15T00:00:00.0000000+01:00,-30.6,-5.36,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-03-15T00:00:00.0000000+01:00,8.7,1.31,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-06-15T00:00:00.0000000+02:00,-31.7,-5.69,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-07-15T00:00:00.0000000+02:00,-19.3,-2.86,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-08-15T00:00:00.0000000+02:00,-13.6,-3.9,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-09-15T00:00:00.0000000+02:00,-46.9,-7.43,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-10-15T00:00:00.0000000+02:00,17.7,0.8,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-11-15T00:00:00.0000000+01:00,0.5,0.24,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2008-12-15T00:00:00.0000000+01:00,-6.2,-3.12,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-01-15T00:00:00.0000000+01:00,-0.8,-1.96,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-02-15T00:00:00.0000000+01:00,-73.7,-10.3,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-04-15T00:00:00.0000000+02:00,-37.2,-6.36,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-05-15T00:00:00.0000000+02:00,-47.6,-7.48,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-06-15T00:00:00.0000000+02:00,-3.7,-2.81,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-09-15T00:00:00.0000000+02:00,13.9,-0.62,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-10-15T00:00:00.0000000+02:00,2.7,-1.74,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-11-15T00:00:00.0000000+01:00,32.5,4.81,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2009-12-15T00:00:00.0000000+01:00,-19.1,-3.82,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-01-15T00:00:00.0000000+01:00,13.6,0.4,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-02-15T00:00:00.0000000+01:00,-46.3,-7.25,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-03-15T00:00:00.0000000+01:00,-65.7,-9.66,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-04-15T00:00:00.0000000+02:00,-30.7,-5.21,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-05-15T00:00:00.0000000+02:00,-21.1,-3.8,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-06-15T00:00:00.0000000+02:00,-24.4,-3.45,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-07-15T00:00:00.0000000+02:00,-27.6,-5.02,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-08-15T00:00:00.0000000+02:00,-2.2,-2.31,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-09-15T00:00:00.0000000+02:00,-18.0,-3.54,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-10-15T00:00:00.0000000+02:00,-24.2,-4.54,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-11-15T00:00:00.0000000+01:00,-14.6,-3.13,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2010-12-15T00:00:00.0000000+01:00,-54.5,-8.19,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-01-15T00:00:00.0000000+01:00,-27.6,-4.01,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-02-15T00:00:00.0000000+01:00,-25.4,-4.14,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-03-15T00:00:00.0000000+01:00,-77.2,-11.03,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-05-15T00:00:00.0000000+02:00,-1.2,-1.8,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-06-15T00:00:00.0000000+02:00,-39.7,-6.3,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-07-15T00:00:00.0000000+02:00,-64.7,-9.11,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-08-15T00:00:00.0000000+02:00,-15.4,-2.14,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-09-15T00:00:00.0000000+02:00,11.3,-1.04,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-10-15T00:00:00.0000000+02:00,12.8,0.6,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-11-15T00:00:00.0000000+01:00,-10.5,-2.91,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2011-12-15T00:00:00.0000000+01:00,-2.8,-2.52,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-01-15T00:00:00.0000000+01:00,-44.4,-6.74,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-02-15T00:00:00.0000000+01:00,-74.0,-10.25,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-03-15T00:00:00.0000000+01:00,-35.7,-5.78,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-04-15T00:00:00.0000000+02:00,35.3,7.1,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-05-15T00:00:00.0000000+02:00,-13.6,-4.0,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-06-15T00:00:00.0000000+02:00,-34.4,-6.25,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-07-15T00:00:00.0000000+02:00,-24.4,-4.72,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-09-15T00:00:00.0000000+02:00,12.2,-0.54,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-10-15T00:00:00.0000000+02:00,47.7,4.63,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-11-15T00:00:00.0000000+01:00,7.0,-0.79,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-01-15T00:00:00.0000000+01:00,-4.3,-0.83,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-02-15T00:00:00.0000000+01:00,-7.1,-1.65,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-03-15T00:00:00.0000000+01:00,-35.9,-5.76,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-04-15T00:00:00.0000000+02:00,-11.4,-2.46,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-05-15T00:00:00.0000000+02:00,-48.5,-7.71,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-06-15T00:00:00.0000000+02:00,-6.0,-2.74,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-07-15T00:00:00.0000000+02:00,-4.2,-2.79,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-09-15T00:00:00.0000000+02:00,46.9,6.8,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2013-11-15T00:00:00.0000000+01:00,5.5,-0.06,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-01-15T00:00:00.0000000+01:00,-6.7,-1.99,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-02-15T00:00:00.0000000+01:00,-50.8,-7.82,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-03-15T00:00:00.0000000+01:00,2.5,-0.39,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-05-15T00:00:00.0000000+02:00,-2.8,0.5,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-06-15T00:00:00.0000000+02:00,-32.3,-6.46,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-07-15T00:00:00.0000000+02:00,2.5,-1.4,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-08-15T00:00:00.0000000+02:00,-32.8,-6.38,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-09-15T00:00:00.0000000+02:00,12.4,-0.1,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-10-15T00:00:00.0000000+02:00,11.7,0.65,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-11-15T00:00:00.0000000+01:00,8.1,-0.14,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2014-12-15T00:00:00.0000000+01:00,-0.4,-1.82,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2007-04-15T00:00:00.0000000+02:00,-20.4,-4.34,POINT (146.2558333 -26.41388889)
-26.41388889,146.2558333,306.0,2012-12-15T00:00:00.0000000+01:00,-10.9,-2.57,POINT (146.2558333 -26.41388889)
-25.73,28.18,1330.0,1965-07-15T00:00:00.0000000+02:00,-4.4,-1.4,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1965-08-15T00:00:00.0000000+02:00,9.3,1.93,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1965-10-15T00:00:00.0000000+02:00,3.7,-2.02,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-01-15T00:00:00.0000000+01:00,-35.4,-6.02,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-02-15T00:00:00.0000000+01:00,-23.0,-4.51,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-03-15T00:00:00.0000000+01:00,-28.6,-1.49,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-04-15T00:00:00.0000000+02:00,-11.2,-1.67,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-05-15T00:00:00.0000000+02:00,-2.5,-2.11,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-06-15T00:00:00.0000000+02:00,-4.4,-0.01,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-11-15T00:00:00.0000000+01:00,11.0,0.12,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1966-12-15T00:00:00.0000000+01:00,-17.2,-4.26,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-01-15T00:00:00.0000000+01:00,-27.1,-5.42,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-02-15T00:00:00.0000000+01:00,-31.1,-5.68,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-03-15T00:00:00.0000000+01:00,-12.6,-3.65,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-04-15T00:00:00.0000000+02:00,-10.6,-3.45,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-05-15T00:00:00.0000000+02:00,-11.8,-3.65,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-08-15T00:00:00.0000000+02:00,-4.7,-2.17,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-09-15T00:00:00.0000000+02:00,15.6,1.94,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-10-15T00:00:00.0000000+02:00,3.8,-0.99,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-11-15T00:00:00.0000000+01:00,5.8,0.73,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1967-12-15T00:00:00.0000000+01:00,13.3,-0.69,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-01-15T00:00:00.0000000+01:00,-8.5,-1.55,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-02-15T00:00:00.0000000+01:00,-15.1,-3.22,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-03-15T00:00:00.0000000+01:00,-85.3,-12.32,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-04-15T00:00:00.0000000+02:00,-14.9,-3.64,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-05-15T00:00:00.0000000+02:00,-7.6,-3.41,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-09-15T00:00:00.0000000+02:00,-1.0,-1.75,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-10-15T00:00:00.0000000+02:00,7.0,-2.23,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-11-15T00:00:00.0000000+01:00,11.5,-1.16,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1969-12-15T00:00:00.0000000+01:00,-67.4,-10.92,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1970-06-15T00:00:00.0000000+02:00,-11.0,-3.46,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1970-07-15T00:00:00.0000000+02:00,12.0,0.94,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1970-09-15T00:00:00.0000000+02:00,9.0,-0.48,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1970-10-15T00:00:00.0000000+02:00,-18.0,-4.27,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1970-11-15T00:00:00.0000000+01:00,-20.0,-4.08,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1970-12-15T00:00:00.0000000+01:00,-21.0,-3.9,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-01-15T00:00:00.0000000+01:00,-36.0,-6.47,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-02-15T00:00:00.0000000+01:00,-3.0,-1.65,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-03-15T00:00:00.0000000+01:00,2.0,-1.34,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-04-15T00:00:00.0000000+02:00,-12.0,-3.52,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-05-15T00:00:00.0000000+02:00,-15.0,-2.29,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-06-15T00:00:00.0000000+02:00,-10.0,-2.18,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-09-15T00:00:00.0000000+02:00,0.0,-0.46,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-10-15T00:00:00.0000000+02:00,8.0,-0.72,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-11-15T00:00:00.0000000+01:00,-11.0,-3.28,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1971-12-15T00:00:00.0000000+01:00,-15.0,-2.72,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-01-15T00:00:00.0000000+01:00,-43.0,-6.6,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-02-15T00:00:00.0000000+01:00,-40.0,-6.0,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-03-15T00:00:00.0000000+01:00,-16.0,-2.44,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-04-15T00:00:00.0000000+02:00,2.0,1.17,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-05-15T00:00:00.0000000+02:00,-12.5,-1.55,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-06-15T00:00:00.0000000+02:00,16.0,1.49,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-08-15T00:00:00.0000000+02:00,21.0,2.13,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-10-15T00:00:00.0000000+02:00,-4.0,-1.98,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-11-15T00:00:00.0000000+01:00,-1.8,-0.08,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1972-12-15T00:00:00.0000000+01:00,-14.7,-1.44,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1973-01-15T00:00:00.0000000+01:00,-2.8,-1.32,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1973-02-15T00:00:00.0000000+01:00,-30.6,-1.97,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1973-03-15T00:00:00.0000000+01:00,-15.5,-3.74,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1973-04-15T00:00:00.0000000+02:00,-19.8,-3.88,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1973-08-15T00:00:00.0000000+02:00,13.8,0.08,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1973-12-15T00:00:00.0000000+01:00,-13.8,-3.56,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1974-01-15T00:00:00.0000000+01:00,-20.0,-4.07,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1974-02-15T00:00:00.0000000+01:00,-20.7,-3.92,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1974-03-15T00:00:00.0000000+01:00,-11.9,-3.95,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1974-11-15T00:00:00.0000000+01:00,-10.7,0.04,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1975-01-15T00:00:00.0000000+01:00,-33.6,-5.52,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1975-02-15T00:00:00.0000000+01:00,-36.3,-5.73,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1975-03-15T00:00:00.0000000+01:00,-9.4,-2.7,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1975-04-15T00:00:00.0000000+02:00,-28.1,-4.54,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1996-10-15T00:00:00.0000000+02:00,-5.0,-2.53,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1996-11-15T00:00:00.0000000+01:00,-17.4,-3.97,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1996-12-15T00:00:00.0000000+01:00,-11.5,-3.07,POINT (28.18 -25.73)
-25.73,28.18,1330.0,1997-01-15T00:00:00.0000000+01:00,-19.1,-4.17,POINT (28.18 -25.73)
