O18 KGE,H2 KGE,O18 RMSE,H2 RMSE
0.3023342298221293,0.22055272227125577,4.9358384210388655,42.86348742678508
,,10.8041602,85.8156182
-0.6701420663005204,-0.7265436136667738,2.3601580713804355,20.314552258911785
0.30410600930295695,0.3583109042456186,2.3168001635999507,17.760136416951628
-0.07936730257700231,-0.011991476141144819,2.14247106741634,17.601167900095028
0.26703081170785514,0.2021412971611617,3.3853076435899827,25.610914034218304
0.6059226054943003,0.5720069278753281,1.3664629700173225,12.358274509946662
0.1889088398648523,0.19569409442652896,3.5229005903984,28.53096189043989
0.05831261202652649,0.13257106416669617,2.983982996134706,23.223579819760257
0.39025884048274806,0.39214867585459046,2.8781014923422896,22.42577808440091
,,0.7496329839999998,6.499630998000001
0.5104327930605539,0.5370089540488834,2.1049528814056995,15.891593643240487
0.4637365093716672,0.220898696510353,2.207912826580786,19.694566715353925
0.3050425942899171,0.11744300616537795,5.633228983967381,42.122910345089295
-1.0635094580744124,-0.9831262812579724,4.6471043926494024,37.6653348204833
0.3060614517550543,0.22838065488486892,2.2874473403655746,18.645168407292083
0.24189061613656704,0.27817950658576707,1.4208355156552863,12.755251885515246
0.794541978307949,0.7335573426681914,1.047491589410639,9.375915632870292
,,3.4700050000000005,27.089290000000005
0.1775532359585158,0.1985239905564956,2.9984476254716648,25.345587321013667
-0.4956013460715476,-0.5142952018138802,8.52978156616662,72.22423434215843
0.47869820053473067,0.632959450120708,1.5796498640045031,9.580398832991065
0.45730811666947857,0.6319553885306062,3.9083331551192,23.83241136459765
0.668750354559542,0.8345577942452808,1.4881336415807052,12.471209595869405
-1.2808670892789165,-1.2020003827627654,2.5542597213235188,4.24081351988677
0.5611543214448723,0.5901912072832499,2.5118165354689768,19.759894872602864
0.24255846361538802,0.1491323428832605,1.4192051631132812,11.028935049895718
0.5914300396114364,0.4442154977586753,1.2112034621786618,10.03460148570098
-1.23390002369137,-1.2633540998879091,2.0555238504028113,18.164051123425097
0.6680231108283702,0.5285147530258404,0.7154094574294654,2.7726211370286866
0.3710202498822198,0.11975281091461476,1.8054268429759797,16.81723184582035
0.6433160770204773,0.39050944200496707,0.7286488347228726,7.700655645925009
,,0.6299104,5.506392999999999
0.37128043759327967,0.3785284690768227,2.6774096059311066,21.551004680807374
,,3.3821200000000005,29.489279999999994
0.12548592744880027,0.12574319625605324,2.5963958516134764,22.094484946958296
-0.7407076884105659,-0.6574244971978516,7.393752739126923,57.848786443161224
0.003303198777621419,0.025249352277045944,4.333295383521179,34.36193903975209
,,4.868547,39.991289300000005
0.41312818493303416,0.37564554063178257,2.366321487710853,20.3170454605309
0.7521304876083383,0.7616372994241123,2.3997373794679464,17.905891490754573
-1.1078917720615635,-1.1754325457403962,2.727972716427105,20.604262792290353
,,1.3504546,8.418575
0.4657410085755781,0.47462995725194657,5.65560944663294,42.21980160198346
0.3521727351794146,0.34337304161804505,4.105141099904103,34.98933285147378
0.5590544573738095,0.3449629265601428,2.3758457917530333,19.436584063629812
-1.162569456795847,-1.1083568840631925,2.724069829857272,19.82884347391067
0.44531257921981204,0.5330363546793608,1.7240432666060512,12.578525986116377
,,1.848379,14.484287000000002
,,4.3536038,17.660699
-1.1772937743938194,-1.1987246073891065,1.5270881547472825,11.369770643969611
0.554798079630968,0.416927910602214,2.718831753190053,22.828995106073624
0.8372781229076367,0.8082729656509213,1.5038153356651671,13.991902191069567
-1.0465375914609791,-1.0083267834013183,4.408510233675884,31.84576435630491
0.5403494215986291,0.5449174239317688,3.2490649281095534,23.25916590767768
0.632069821966958,0.6353345912541115,3.844455495003438,31.2631883825381
0.018892131517559863,-0.021237097200931476,8.535289317697027,74.32257631115327
,,1.1413969999999978,6.172709999999995
-1.171288823457628,-1.0235792942771313,0.773891030840906,8.782748687001577
0.2665359322724403,0.2576911969048715,4.114480819169008,30.33864175595278
,,0.18310359999999992,5.279565000000002
0.6967823974887063,0.7194339085239738,2.992300579886208,23.076027623485853
0.14956575988191,0.1955628192106743,4.772773653964145,34.54258762049899
,,3.2194013999999997,34.3269
0.21964844802381567,-0.38973778557493,2.859699699072776,24.84149122117222
0.6044214492384505,0.6703796008099502,1.4518473137066623,9.669844029880982
0.3478465229289679,0.06334100855292557,0.619883600895522,5.764757456383964
0.8843869545855656,0.8340726128420961,1.0654515876683464,6.597674894194926
0.6373554619417718,0.5638275259025407,1.9069022142828231,16.049310284537533
0.3457536523675201,0.30199819120405247,3.058225821221139,28.690013747329196
-0.04429844029184338,-0.04111835659979568,5.911116966047152,49.055838833820324
0.5001057793586987,0.5344304263880696,4.370636473017708,31.850515260950466
0.5162259285525468,0.5461059054160957,2.7407101409236603,21.484380255281568
-1.1166162345750732,-1.112178480989264,4.515230894046064,35.83075598287943
,,0.9511980000000015,13.205299999999994
,,2.1599600000000017,12.732849999999985
,,0.219066999999999,0.2361799999999903
,,7.711996000000001,56.382744
-5.215137774774249,-2.345486047407569,4.40161804548492,29.411951564130604
-0.21448512083289417,-1.0435972821766892,3.434113930812393,28.40214359707112
0.3764557756784962,0.35165796233982194,1.9813143300762632,14.948415941510607
0.0358754970003351,-1.7048124845009953,1.5915672553163958,12.091308959718605
0.344215866407961,0.25580355595277615,2.1462033778901572,18.00866933752944
0.5580894654023043,0.5885856355618961,2.292891515282174,17.336539281827072
0.6168073710764722,0.5359628931707028,3.0795012654767655,28.36879993219227
0.7279546046531533,0.640486589439027,1.530575652463137,14.715230439335047
0.4435373095682169,0.3622193278528696,2.072849633437861,18.246461383939863
,,3.4477886,27.392482
0.37078463207640977,0.3736805662589735,3.3720758898598993,27.00872758324516
,,3.2942137,27.486633
-0.2645341175793181,-11.46540610399136,1.0503904488619948,12.925959900160608
-1.96699316287421,-1.091702667651632,1.744463968767805,16.86494800349079
-1.2556798397642188,0.3219694701711233,0.6237623287044769,4.503890371908661
-1.1220827878715398,0.41870587694986827,0.8742386146598128,4.202312841375651
0.013098407157407066,-0.016503598446333978,3.541317206894849,28.94477965323987
0.6040468506396675,-0.1602208747946383,0.8761660565811712,7.547814873946039
0.05667603060775861,-0.10504208318279407,2.1197208209296745,18.13932358348211
0.30923280329175484,0.292089177297292,1.4419543948714684,10.237197142369238
-0.08762858677350893,0.5207980155168377,0.5050681687634686,11.048188739062903
0.31285764468726496,-0.3700520625846344,1.892365700905165,17.43002956163069
-0.09532171979570458,-0.056313202763463854,2.3119862346152695,17.041948243156046
,,2.4947614,21.475494
-13.982687608368584,-1.7425455707695332,2.832271664302925,16.656444835794822
0.14698564977608353,0.22441346576779386,3.435872976856117,23.961938359860977
0.3572572502308311,-1.495087583196654,0.9629207793145595,7.657434751081517
0.5582084818539113,0.590594744940433,1.7802983208115852,14.581266327969344
0.40550090873704747,0.42850534314799826,2.2249038295542958,16.303141944131532
0.34838087984609156,0.36219425542127326,2.373266504197432,18.638489056492986
0.6758153100266554,0.4490299936892683,1.690973089733945,17.22880993406501
0.3498558471977161,0.3915407309023625,2.8544887599174498,21.021927116536073
0.11446911618351463,0.2652984147076627,2.2791658200595997,16.5695447057438
0.4451905536154902,0.39343846339901656,3.295309872531771,25.955886528423765
0.07045300101069907,0.056753731475947755,0.7384309632490234,6.487574453238475
-0.5157656042229171,-0.4867929745883901,3.1177576641298717,29.056003025907206
,,0.18949360000000004,0.19041199999999847
0.3865598088480652,-1.3625171078553446,1.2304635475652996,9.291141900642968
-2.5168406174850064,-120.2326956593383,2.003127479355372,15.763450522280513
,,0.2747107,4.4603090000000005
0.8019978959711089,0.7096473778533441,0.8319376052147871,7.379117556868162
,,0.29229470000000024,5.208162999999999
0.43607702626429057,0.4522391845423692,2.3573426672222926,18.393010687347175
0.06999558088106617,0.04779862430898729,2.102136389942651,16.769241885574406
0.2291768927260669,0.21723894087213513,3.945202299608219,32.3142033691175
0.6279176705702041,0.5818484171907958,0.5403465154778644,3.5791783527091785
0.28284606592301964,0.2640223569382866,1.1935398057387276,9.520387577750792
0.39205089915424063,0.2637166206517144,2.0952739322281424,21.56465189167794
-0.562774379218532,-0.7986545057291916,2.1256958037982625,18.269389445058067
0.2493870811651715,0.2676624054042057,1.9824446007990084,14.617553492427401
0.5347301183992523,0.6553953899802881,1.4109075471981223,8.966158639829473
-0.4575081622317858,0.0028410152889259965,3.1923502605004908,24.058582676632415
0.23175222000388862,0.19379157089557375,1.9125631476910963,15.368476790838413
0.3381764991099271,0.331381099585051,2.4034974233557054,18.973782995360068
,,1.3683756,7.17888255
0.09990346690265495,0.25124958726163504,1.1349586742264546,8.186346995141957
-0.21760397414205435,0.42292399277083736,1.0723347922415762,6.131621637656579
0.4429389878727793,0.6447973029405438,1.2903796287826848,9.638726387063075
-0.7313354046062153,-0.7474118302170512,2.574633074038999,15.342666647946505
0.4751376621660306,-0.37885241459993346,1.1709277021049505,8.394418394888774
,,2.6126463,14.429003999999999
0.3032806732502247,0.3350264785257998,1.3522961613311084,8.516432732313806
0.07747694047825227,-0.10413459956380633,2.3183400200457607,13.03624132091079
,,4.3776678,27.420554
0.1711529773246484,0.1701245027953321,2.345209120350325,17.461205475659117
0.43141535655808394,-0.06633298940095589,1.5006851548089408,13.341314123955215
0.5351802305304949,0.5768567828447527,2.0111478265696885,14.38373310840691
,,3.7913435000000004,25.7868402
0.6771828673140872,-0.046729953638054766,0.9664706235851352,10.785639845289353
0.4051800776284833,0.2657911946150677,1.2220038523275802,6.69614913205244
-0.2877727327452759,-0.12305403191565922,1.7974414737180682,13.309907354396415
0.32196136238525797,0.3741300331369004,2.939283219485006,23.54734409594435
-0.7720687906147718,-1.291241460550531,1.6461688984849583,10.426350207304246
-0.24732949570033202,-0.2701907467231863,1.6206482481408893,11.462705501047562
0.39742646321759634,0.306465713571627,0.7541951091657781,4.926759165118507
,,0.79040164,1.294752
,,0.11057486000000005,1.4576524999999998
0.5804021800209178,0.32638902006820236,0.9260134913929918,10.015547179034035
,,0.23461043000000015,1.9023563000000001
,,0.10556589999999999,1.5303786
-1.1530708548695041,-1.8992559415960262,4.292192840756575,38.945262704444566
0.16432975692783536,0.07938790366985404,2.13999661138524,16.90708109483661
-1.3205330317586572,-0.8643558722781379,3.1649518044881044,20.768450900175903
0.2426766347767778,0.2510956896610519,3.1823418424279506,26.960070943782423
0.29800151869300906,0.28268874339180394,3.4309656235445414,28.316664257010913
-1.032839521481896,-1.1685113943523806,2.9500414757794666,18.97260119201578
-0.04508177230304278,-0.13006701236906304,1.7993861552091093,16.594921044358948
0.0217949102109537,-0.8715188362836179,2.409342687857915,18.017641252586543
-0.8046830369644764,-0.6912050822718037,2.2322260692650886,18.428324251783803
0.367473538398395,0.3673552188881901,2.7601883447465885,22.873654730062555
0.3949978104544988,0.4314368036895879,2.9047550143831615,21.282734206652993
0.25184758357012604,0.2807774415293379,3.9553429145535355,29.78878629030844
0.38524676130885815,0.4439360341327544,1.7729595653652517,14.071229083485296
0.21876447949812106,0.3551998489604218,1.6215173853469462,11.482745332202283
,,1.3200180000000001,12.028739999999999
0.32855247250548014,0.7509206271927567,0.9250842799739244,6.066131160407297
0.2122738052806299,-0.6649390621105407,2.2475710769181108,17.48860088831748
-0.5038456695663278,-0.46019072636809666,2.5716049643682863,17.980750031740584
0.7599136187975654,0.7380292974929958,1.1052080884746303,8.34584163926187
0.06059359415627941,0.01550150341909895,1.739098045984415,12.607298747238907
0.12483108109397811,0.1867926620153797,2.0970810456921787,13.51133279785172
-0.0023615835266912466,-1.3766010634420622,3.201604395800506,20.46052599373269
0.3405999532398931,0.26156139684634494,1.8070403739810816,14.714492286582347
0.2897670889386862,0.26893807556256766,3.0677666927237555,25.84184103239284
0.7025588256730149,0.7040085987971685,1.2972285364672642,11.075135542910376
,,1.40426,2.377758
0.29894034737926056,0.3913231107590509,2.148334549333522,13.314626199065149
-1.0248915743170364,-6.5059645610668815,1.0980846776522402,8.204527229908372
0.1232604965405163,0.23633940312829949,2.3872559812570264,16.771637056031825
0.1930666582164302,0.1482726756418563,1.9482334401409886,16.562621415874982
-1.2020158301530643,-1.6851067079289308,3.7672507256758996,31.484853631365233
0.03514900475485938,-2.22557494768497,1.8038201241464948,15.385833391795853
0.1392924447550523,0.17276323936284566,0.8283503654222226,5.060266246035567
,,0.02775609999999995,2.4221465
0.33146735335294275,0.2328335368223885,2.115183323512409,18.815830953328316
-1.235980904895718,-7.445370673206755,3.5142398734539455,24.82028272803535
-0.6124747073283041,-0.6523385860081541,3.4040899469664456,27.488487972156648
0.15793061109800222,0.24160716352075484,2.107591702492949,15.862904310170277
-0.544353279154673,-0.3126991071072198,2.8788553564412966,15.0245037660791
0.44330802345701503,0.4288703012035435,0.943357189083677,9.907086917134038
,,0.7944059999999986,7.762100000000004
0.0002538640183019636,-0.12846811681082282,3.2917523897568963,28.369140156805056
,,3.63115,28.774815000000004
-1.1234973270544355,-1.1236477058503644,1.509415224333242,12.757100411428157
-1.0060764413124663,-0.9996521270870995,3.2139410950940612,25.840732369474587
,,1.5067062000000002,7.018114300000001
0.27434593063349644,0.2567679357815188,1.916263435900222,14.959484573897026
0.3065742754946612,0.20727866565406305,1.8370911330534216,15.963017223939955
0.36495926310421223,0.4017272802842631,1.988913594381005,13.794567852943748
0.3212573705311813,0.4024599980929512,1.6836455602930647,12.046110124457348
-0.017061828735476237,-0.026683985457461423,3.5926754630891837,28.478862976176742
-0.7635226811687743,-0.6081113187305651,1.649224161526844,10.743945237507804
0.08033290628447587,0.11630070413542781,1.645225218770592,13.08106667208804
-0.7405826750960671,-0.6325127465851459,2.1720647763064065,15.998871658491138
0.06936146817177924,0.28711866109915385,1.0230694470682336,6.122554761459675
0.5154763129160842,0.21849535503985995,0.9462092842943595,8.152363692249926
-1.1836377404963234,-1.1786628242686774,2.5191093783026024,16.061737792033902
0.39961607267649313,-0.8335176267208537,1.872604686130674,15.199969607632829
0.5746009064557227,0.6135230966943428,0.7854808203649851,5.234897876520087
-0.18333012094616197,0.19673629067230503,2.2721598419099776,17.203404036172415
0.054090448944091984,0.3455468321270252,1.6806786260516215,10.049966108016
0.3411655873451884,0.37550601719419796,0.8003362241015415,5.81393450454669
0.2638027564260801,0.3406772790783401,1.371723310399592,9.426020304435186
-0.8419588367491702,-0.8001571550814033,1.322321061747638,8.971755935924318
0.03421121579323749,0.04764881403189258,2.4009942132088606,19.537742268274876
,,4.311289,41.193004
0.36538908218532284,0.34461030391973746,2.151910108198915,15.83524998461871
0.49151004717749336,0.4114884610339641,1.7056309718894351,15.822587387345285
0.23713368863772644,-3.866204754656539,1.0448196529703704,1.129860186467557
0.14564275422141804,0.1488211793435643,2.659003356096626,20.646202149410254
,,1.3320399999999992,15.329176000000004
0.17027886482456256,0.15317980154205957,3.9772964557172674,32.433204111437576
0.5900274626097664,0.5538493968129468,1.2227018511828107,8.746449752444487
,,1.9374460999999998,2.6207116
-0.08626903191627333,-0.10689899070613929,3.48943436986854,24.746913089610942
0.15090249664449418,0.03083941887396635,1.1173447636172904,9.11909873081733
0.0501635815730761,0.05025245426039249,3.0127164885808626,24.461244531564507
-0.3020728731944118,-1.0666577489490727,4.71312669765836,41.28669680123611
-1.1445507416339504,-1.2008183782687816,2.7883967500600284,24.81008309345433
0.34846338843315716,0.3693789692031738,1.8621596336299253,14.132927607480138
0.12171517945192079,0.16096123356114755,2.965074265291471,21.880455164686694
0.10092189449401301,0.12452531713070603,2.0329996957588246,14.76084556893659
-0.011678577248244837,0.023352132371059264,1.9250359540124145,15.345619579965843
0.1500559287034845,0.17397626185393078,2.3711214435788825,17.483417874392746
0.42152098645283653,0.41251524590769706,1.5056469407544861,11.026242416420397
0.44574476078295056,0.48250607646298294,1.2247542248993288,8.938289135265045
,,0.6959354000000002,4.892714999999999
0.6010860144040266,-0.38911902257516395,0.47913969651973637,7.210024760082502
0.17589465972545248,0.2028369568406697,1.4012817995441766,11.941057881850972
-0.06465129994145524,-1.1124109014235017,2.056773907661503,17.613850747768407
0.2093589943751324,0.2258187689242036,2.3761032314644956,17.718678937322185
0.31061657668331377,0.3435654987386527,1.9833973665169948,15.843933554009046
0.4315346162906083,0.3793267274427501,1.6660458250100485,13.685665771753309
-1.0600382559870525,-1.0648848254846888,8.078849981410777,64.17251855014281
-0.3846811651981068,-0.6665762978096457,1.4829935489662074,14.166636271527034
0.4428668525038322,0.4773137635267174,1.9609623332809658,15.941995926365061
0.2873436108167554,0.09918914680998736,2.7642471439224443,16.782673879036505
-0.1479121140274251,-0.4044985173468141,0.9573325016177973,5.4513787248030585
-1.0548630407028803,-0.9525182017752067,0.9548158888613395,6.354395043680009
0.17616523410399265,0.1347672066697988,2.2668273848475593,21.27138761951912
0.34523949025195744,0.30855447265138125,2.0395685352864437,17.775047827216948
-0.37812141161533996,-0.352478699484581,3.9190888494097096,33.93324862713853
-0.1868083226456494,-0.1298005987783002,1.99966453705774,13.586775345940705
,,1.5136479999999999,7.4643899999999945
-0.21339229970480722,-0.24947533720366577,3.9386457968218913,34.442119328164985
,,1.576213,17.331849999999996
-0.5058292859143738,-0.4819932423160802,3.6501999318993748,31.222664263933027
-1.3366352882039254,-1.66028214672012,2.880648718837117,19.84266310271906
0.4071338243506607,0.4931673044723016,2.223531754307103,15.368935545751226
0.34063204726534824,0.35634111711858785,2.090088177622285,14.558896445697068
-0.0013058503181628822,0.04177442153622024,1.8796526374516156,14.976833072993621
0.598671950526029,0.5277265477616397,1.4300378073784683,11.295562512540748
0.1635565287151789,0.10344250025654589,2.09311037597926,17.578578206251564
0.16283965825677937,0.10774283204350066,2.3503736415209864,20.15449019432085
,,1.5917610999999998,8.281407
-0.16296095509021002,-0.24144025702321126,0.6356999014405027,1.479239147478493
-1.032345731841923,-0.7124006945613233,2.338754698315082,10.699436189723178
0.29250372463898355,0.34325012437080016,1.3651513165970026,10.243190838511858
0.13192606359614378,0.15474308671221615,2.3740441535649994,18.761095504543153
-0.48251226741163333,-0.39263353205718077,2.4849734076038743,17.61614290233162
,,0.7707875,7.6689600000000056
0.3562344228155341,0.36410088586977274,2.4990559542192807,19.143922953658528
-0.2191551010670436,-0.00844742632248252,3.78201753083272,25.4638352941551
0.5761925288103713,0.4929806951942919,0.8479541638135263,8.959445594954206
0.10718288275902876,0.24176300507438875,2.2102526146676036,17.161319347068765
,,1.9335632999999999,13.542963999999998
-1.299060885205924,-1.36571399031526,5.268236746173537,41.12143768873556
-0.5996872522816428,-0.4981722691531154,2.540716568601319,19.699616777564707
0.2737758066524111,0.30925635684776276,2.5720290781911985,18.152405967385196
0.2015819151230751,0.25651447384674286,1.8126609690490023,12.805263023773534
0.2957878261393325,0.35854695774378986,2.229262936668823,17.442035099819996
-0.5205080709864041,-0.5365331914610516,2.852227971007222,24.97622469408346
0.43410142199622725,0.43538094378879444,2.2468269124721454,17.014426477619118
-0.47132793910779003,0.29949049908997505,0.9873171513364271,5.029696079230027
0.22055092771458684,-0.2597555667529885,1.6833902868668895,14.955661981251803
0.721114376149693,0.7114754410407194,0.9960819490767736,8.77664541990746
0.13086032546702842,0.17589722658286622,2.4398911657067743,18.16495969452029
-1.0570738598492428,-1.081613220465143,4.60074038012781,38.291334516041914
,,5.76359425,25.976909999999997
,,2.075623,18.792059999999992
0.1433474098834625,0.06618715511366591,1.5627814101464506,12.728746275790835
,,1.6101959999999993,13.378009999999996
,,3.638388000000001,28.32468
0.042957605879053284,0.042355152993257206,1.7983360573179865,13.751191534438094
0.3956652377560069,0.39154284363134695,2.488747703115432,20.014778353488317
-1.1563111103801718,-0.5433988994177987,1.355105299149048,6.984237880153566
,,0.24205100000000002,1.5986580000000004
0.1974604908252211,0.17562526906193643,3.5124007816698763,28.79828144144179
0.6898176476405177,0.6776647616757694,1.7562129655695615,14.022102759188405
-0.6945818979213745,-1.0857168479050734,3.7235482433560683,36.6867169701538
-0.38192102310978493,-0.3020650074537765,2.352519256453366,15.329797905197935
0.031843419855783206,-0.05611738634846142,3.6033174600023057,32.84203606495015
-0.20600750701271453,-0.2797097633112391,2.8411850546834074,24.10253806897685
-0.09391126104459113,-0.14664045748659849,3.5261631193861995,29.6703976289676
-1.8594374902754995,-16.374825258002296,4.838873741881911,45.793897438073174
-0.0018767207360477212,-0.009925780684314045,3.676015728952719,31.10627916082473
,,0.7315363999999995,4.591930000000005
0.46239142620259943,0.5394690776966317,0.8945820133830605,6.3084517547494965
0.21775628808964642,0.26435778069748916,1.6926440294820126,11.806402417907726
,,2.6047646999999996,10.639975
-0.5525577047504568,-0.3614404837348637,3.7807283509564,24.16030106428351
,,2.8566210000000005,23.22414
-1.182340946401542,-1.2037559670434366,2.1045060557137454,17.13861189628034
,,2.9134713999999997,26.957039999999992
-1.097256221420801,-1.0805752498436636,1.8221713546141876,12.997133517561577
-0.46517915913410546,-0.6190833372096629,4.667513809149537,35.61932179409609
-3.8128109940448374,-1.25851977174408,2.1725828105850304,16.509959122947908
-0.02408536929101146,0.024854326529278215,2.3462819608682097,17.076957351718953
-0.001391170118784757,0.06086076737492985,2.4631900183932256,15.745017295474291
0.0003357335582186982,-0.11614847007886109,0.8348629038289639,8.89231328155209
-1.0641810692069162,-1.059314386431696,0.9897518233121542,4.374349216122951
,,2.3695879999999994,15.773167
-0.09369153498885074,-0.08397592472206816,2.8556434019889516,22.92877478197378
0.17539573312567525,0.12568387473351705,2.3681472835657047,18.40868993943552
0.1322309472537544,0.14641668567261734,0.6431856699189897,4.430135232019728
-0.10019644916511705,-0.05224788182730178,3.256630026572291,24.14324417139092
-0.8814571563827103,-0.8731707973935521,2.453328507357861,16.042640947914823
0.22329103606051737,0.41624840797710727,1.3102405565695567,11.905884684314822
-1.1832475426349576,-1.0528180717473288,0.9525772221618388,4.785931752603927
-0.19091861642079655,-0.15013307122921193,4.071310111892022,31.051499494192928
,,0.7623530000000001,10.083286000000001
,,2.0536832999999994,13.150477
-1.120300433700864,-1.0032724424648083,1.443815312544654,10.553601956059584
0.5026234048486643,0.5699663770910504,1.523148255731064,10.59345431617658
0.3720523963486234,0.23356545043353172,2.817164577920171,22.83609065999515
-0.16150258299954445,0.17619814080425333,2.3566122253453345,10.698235001993787
,,0.5632998,3.5734060000000003
0.7623256901909689,0.6953598788385468,0.839068842418528,7.480096600644537
,,0.17677560000000003,0.5597100000000026
0.5275368462821102,0.6196631128620786,2.6798329879856086,17.24348518566077
-1.6248216937084137,-2.4727602925150673,1.331837371035249,16.002694334560708
,,2.3588132999999996,20.98547
0.5824960867200741,0.27332020134532686,1.4170467855957023,12.303191508336075
0.24091083704204008,0.18787357700158935,2.316463448121029,18.60232154271068
