Lat,Lon,Date,Alt,Precip (mm),Temp (°C),O18 (‰),H2 (‰),KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
43.49111613,-3.800555816,2006-01-14 23:00:00+00:00,52.0,103.0,8.9,-5.18,-27.82,0,0,1,0,0
22.31666667,114.1666667,2007-12-14 23:00:00+00:00,66.0,15.5,19.1,-3.34,-14.93,0,0,1,0,0
-7.944444444,-14.37277778,2017-09-14 22:00:00+00:00,400.0,76.9,23.291314697265648,-0.15,10.7,0,1,0,0,0
-65.07944444,-63.9775,1979-06-14 22:00:00+00:00,20.0,26.0,-8.9,-12.21,-95.4,0,0,0,0,1
-33.97,18.6,1964-07-14 22:00:00+00:00,44.0,64.0,12.1,-0.6,-1.9,0,0,1,0,0
-33.97,18.6,1962-12-14 23:00:00+00:00,44.0,4.0,19.6,-1.2,-2.5,0,0,1,0,0
48.24861111,16.35638889,2018-07-14 22:00:00+00:00,198.0,128.0,22.7,-5.37,-36.3,0,0,1,0,0
38.28,21.79,2005-11-14 23:00:00+00:00,100.0,166.0,14.3,-7.18,-51.01,0,0,1,0,0
4.463,117.923,2008-11-14 23:00:00+00:00,844.0,195.8,27.810876464843773,-9.9,-67.17,1,0,0,0,0
-34.05,115.0249,2017-07-23 07:00:00+00:00,70.0,9.4,13.712243652343773,-4.34,-16.0,0,0,1,0,0
-1.5075,-77.94388889,2015-11-14 23:00:00+00:00,960.0,15.65362410619855,24.092950439453148,-0.47,0.7,1,0,0,0,0
-2.6,-44.23,1989-08-14 22:00:00+00:00,35.0,55.0,28.657128906250023,-1.45,0.0,1,0,0,0,0
19.72,-155.07,1968-03-14 23:00:00+00:00,9.0,259.0,23.6,-3.63,-18.4,1,0,0,0,0
53.8713,8.7058,1996-09-14 22:00:00+00:00,5.0,48.5,13.5,-5.45,-39.5,0,0,1,0,0
36.83,10.23,1975-12-14 23:00:00+00:00,4.0,26.0,12.4,-4.32,-18.3,0,0,1,0,0
32.53,35.85,1965-12-14 23:00:00+00:00,555.0,68.2,11.4,-5.18,-21.1,0,0,1,0,0
63.52,-116.0,2010-11-14 23:00:00+00:00,241.0,3.4307344467379157,-5.541632080078102,-23.01,-178.1,0,0,0,1,0
41.02444444,40.52,2018-06-15 00:00:00+00:00,136.0,65.3,22.7065368652344,-4.151,-19.2,0,0,1,0,0
-20.901,55.484,2015-04-15 00:00:00+00:00,70.0,96.2,23.928918457031276,-3.091,-16.0,0,0,1,0,0
-54.78,-68.28,2000-11-14 23:00:00+00:00,10.0,78.6,6.273645019531273,-10.7,-81.0,0,0,0,0,1
47.833185,1.940433,1998-02-14 23:00:00+00:00,109.0,8.0,-3.1283325195312277,-7.1,-39.1,0,0,1,0,0
-23.0,-47.13333333,1997-10-30 23:00:00+00:00,661.0,11.8,27.093652343750023,-2.14,-8.9,0,0,1,0,0
-52.2065,-58.8508,2015-12-14 23:00:00+00:00,6.0,0.0,9.770161,-8.4144326,-61.83565955,0,0,0,0,1
2.883333333,101.7833306,2009-02-14 23:00:00+00:00,26.0,0.0,27.564965820312523,-5.38,-29.18,1,0,0,0,0
53.23,6.55,2007-01-24 23:00:00+00:00,5.0,-0.4,11.8,-5.8,-40.97,0,0,1,0,0
52.2914,10.4464,2003-03-14 23:00:00+00:00,81.0,23.4,5.5,-3.62,-41.3,0,0,1,0,0
43.73238889,7.423583333,2015-12-15 00:00:00+00:00,2.0,10.0,10.038629150390648,-0.532,10.0,0,0,1,0,0
40.8203002,0.493333172,2001-09-14 22:00:00+00:00,50.0,51.7,22.8,-5.72,-38.7,0,1,0,0,0
42.11666667,44.96666667,2015-04-14 22:00:00+00:00,1099.0,81.9,6.0,-8.78,-63.1,0,0,0,1,0
-3.12,-60.02,1974-08-14 22:00:00+00:00,72.0,30.0,27.8,-1.82,-0.6,1,0,0,0,0
47.6772,9.19,1991-01-14 23:00:00+00:00,443.0,35.7,1.4,-10.35,-77.5,0,0,1,0,0
38.05011111,23.8675,2002-03-30 23:00:00+00:00,498.0,4.0,3.9,-9.88,-67.4,0,0,1,0,0
51.93,-10.25,2001-07-14 22:00:00+00:00,9.0,72.1,15.1,-4.63,-30.8,0,0,1,0,0
3.301436111,-76.08044444,2003-11-14 23:00:00+00:00,2100.0,3170.0,17.709527587890648,-13.9,-102.6,0,0,0,0,1
-7.315277778,72.42805556,1972-08-14 22:00:00+00:00,1.0,62.0,26.4,-1.21,-4.1,1,0,0,0,0
-36.62,-64.29,2014-10-14 22:00:00+00:00,180.0,211.0,11.0,-2.41,1.6,0,0,1,0,0
41.91172742,2.763346411,2000-04-14 22:00:00+00:00,129.0,73.9,12.3,-6.51,-53.2,0,0,1,0,0
-24.78,-65.4,2001-04-14 22:00:00+00:00,1187.0,171.0,17.917535400390648,-6.4,-35.0,0,0,1,0,0
18.483,-69.917,2021-10-14 22:00:00+00:00,14.0,185.5,28.6,-2.59,-8.4,1,0,0,0,0
51.93,-10.25,2022-02-14 23:00:00+00:00,9.0,143.8,8.6,-5.6,-33.6,0,0,1,0,0
45.32,-75.67,2018-03-15 00:00:00+00:00,114.0,44.7,-13.771276855468727,-19.563,-148.4,0,0,0,1,0
46.98141401,6.607999655,1995-05-14 22:00:00+00:00,1042.0,3.315152507275343,9.034997558593773,-10.39,-70.8,0,0,0,1,0
9.93,-84.1,2015-01-14 23:00:00+00:00,1150.0,2.3,24.8427673339844,-0.88,0.7,1,0,0,0,0
-46.42,168.32,1990-09-14 22:00:00+00:00,2.0,43.0,8.5,-5.47,-33.4,0,0,1,0,0
22.2,92.2,2019-10-14 22:00:00+00:00,24.0,31.318581383675337,29.409326171875023,-7.11,-48.0,1,0,0,0,0
-45.35,-72.07,1990-09-14 22:00:00+00:00,310.0,98.0,5.9,-11.7,-92.0,0,0,1,0,0
-25.73,28.18,1968-02-14 23:00:00+00:00,1330.0,26.0,22.2,3.44,16.0,0,0,1,0,0
6.166666667,102.2833333,1982-03-14 23:00:00+00:00,7.0,31.9,26.9,-5.35,-21.7,1,0,0,0,0
9.0,38.73,1997-05-14 22:00:00+00:00,2360.0,26.0,19.3,-4.4,-23.0,0,0,1,0,0
20.03333333,110.35,1990-06-14 22:00:00+00:00,15.0,266.0,30.4,-11.37,-79.8,1,0,0,0,0
51.1622,14.9506,2000-12-14 23:00:00+00:00,238.0,24.8,2.3,-12.26,-87.5,0,0,0,1,0
38.43055556,27.15111111,2014-03-14 23:00:00+00:00,120.0,106.4,13.2,-7.56,-51.6,0,0,1,0,0
-13.8,-171.78,1963-03-14 23:00:00+00:00,2.0,511.0,26.7,-4.2,-16.8,1,0,0,0,0
42.14,41.7,2018-08-14 22:00:00+00:00,0.0,477.7,25.1,-6.46,-37.0,0,0,1,0,0
51.6,-1.1,2014-07-14 22:00:00+00:00,48.0,19.0,18.4,-5.08,-34.1,0,0,1,0,0
51.93,-10.25,1982-02-14 23:00:00+00:00,9.0,237.0,8.0,-6.29,-46.3,0,0,1,0,0
43.933,-60.007,2019-09-15 03:00:00+00:00,2.0,14.5,18.080285644531276,-4.577,-24.31,0,0,0,1,0
48.65,-123.43,1979-08-14 22:00:00+00:00,20.0,14.0,16.4,-7.7,-73.0,0,0,1,0,0
-19.87086111,-43.96733333,2010-04-14 22:00:00+00:00,857.0,43.6,22.4,-6.98,-45.1,1,0,0,0,0
-16.659181,-68.282326,2018-10-15 00:00:00+00:00,3866.0,157.4,11.248803710937525,-11.245,-77.4,0,0,1,0,0
40.8203002,0.493333172,2007-04-14 22:00:00+00:00,50.0,112.4,16.2,-5.74,-35.82,0,1,0,0,0
50.92,5.78,1987-01-14 23:00:00+00:00,111.0,50.0,-3.5,-9.21,-60.5,0,0,1,0,0
41.46666667,46.08333333,2015-02-14 23:00:00+00:00,800.0,6.800823099911213,2.2845092773437727,-10.61,-74.2,0,0,1,0,0
49.67,-93.72,2004-09-14 22:00:00+00:00,420.0,0.6168760781292804,4.113336181640648,-10.96,-78.5,0,0,0,1,0
38.05011111,23.866675,2006-10-14 22:00:00+00:00,498.0,235.2,15.4,-10.34,-68.33,0,0,1,0,0
50.4972,9.9428,2003-07-14 22:00:00+00:00,921.0,62.5,15.3,-6.19,-41.5,0,0,0,1,0
44.12,15.24,2002-05-14 22:00:00+00:00,5.0,151.3,18.7,-4.9,-31.0,0,0,1,0,0
48.24861111,16.35638889,2004-03-14 23:00:00+00:00,198.0,92.0,4.5,-13.01,-98.8,0,0,1,0,0
-75.58333333,-20.56666667,1999-03-14 23:00:00+00:00,30.0,87.0,-20.3,-18.595,-140.95,0,0,0,0,1
31.72,35.78333333,1989-11-14 23:00:00+00:00,785.0,0.0,12.322381591796898,-4.08,-22.0,0,0,1,0,0
-13.0,-38.52,1967-12-14 23:00:00+00:00,45.0,267.0,25.2,-1.99,-15.1,1,0,0,0,0
44.13333333,6.333333333,2004-08-14 22:00:00+00:00,851.0,139.0,18.9,-5.48,-34.55,0,0,1,0,0
23.05,-82.21666667,2013-02-14 23:00:00+00:00,137.0,8.8,22.1,-3.39,-15.4,1,0,0,0,0
9.966666667,-84.83333333,2003-09-14 22:00:00+00:00,3.0,196.0,27.976342773437523,-9.17,-62.2,1,0,0,0,0
50.9269,13.3372,2021-06-14 22:00:00+00:00,380.0,60.2,19.9,-6.43,-43.8,0,0,0,1,0
43.49111613,-3.800555816,2005-06-14 22:00:00+00:00,52.0,12.3,18.6,-2.04,-14.17,0,0,1,0,0
48.8281,9.2,1987-11-14 23:00:00+00:00,314.0,53.1,5.3,-9.44,-64.9,0,0,1,0,0
48.8281,9.2,1976-03-14 23:00:00+00:00,314.0,17.0,4.4,-7.61,-58.6,0,0,1,0,0
45.3738,-75.6862,2018-03-14 23:00:00+00:00,80.0,44.7,-1.6,-19.7,-149.0,0,0,0,1,0
-25.73,28.18,2000-06-14 22:00:00+00:00,1330.0,12.0,12.245477294921898,-1.11,5.3,0,0,1,0,0
-53.0,-70.833333,2002-05-14 22:00:00+00:00,37.0,22.9,0.9,-10.77,-73.3,0,1,0,0,0
47.81666667,13.71777778,2020-12-25 06:00:00+00:00,1618.0,13.2,1.3686767578125227,-13.296,-96.51,0,0,0,1,0
58.65,49.61666667,1981-06-14 22:00:00+00:00,164.0,27.0,19.1,-6.0,-40.0,0,0,0,1,0
-34.05,115.0249,2013-05-03 07:00:00+00:00,70.0,5.8,16.625817871093773,-5.01,-28.8,0,0,1,0,0
4.05,114.81,2010-04-25 22:00:00+00:00,24.0,4.5,25.4,-1.93,-4.61,1,0,0,0,0
10.00036389,-84.10913333,2016-05-06 22:00:00+00:00,1173.0,22.1,26.592614746093773,-3.79807594,-19.39871352,1,0,0,0,0
-34.05,115.0249,2017-05-10 07:00:00+00:00,70.0,6.4,14.110528564453148,-3.7,-4.1,0,0,1,0,0
50.3119,11.8758,2007-07-14 22:00:00+00:00,565.0,89.0,16.1,-6.86,-47.85,0,0,0,1,0
28.276976,84.30961,2016-06-14 06:00:00+00:00,2103.0,94.8,20.50108333,-0.255212942,11.87393523,0,0,1,0,0
-15.6,-56.1,1978-12-14 23:00:00+00:00,165.0,180.0,26.5,-9.24,-59.5,1,0,0,0,0
-65.07944444,-63.9775,1964-08-14 22:00:00+00:00,20.0,40.0,-16.0,-19.7,-152.0,0,0,0,0,1
23.95277778,90.27916667,2018-02-15 00:00:00+00:00,14.0,20.3,20.391473388671898,-1.792,-5.3,0,0,1,0,0
38.00194982,-1.170837424,2008-07-14 22:00:00+00:00,61.0,12.5,28.0,-2.66,-14.91,0,1,0,0,0
47.6772,9.19,1995-05-14 22:00:00+00:00,443.0,173.9,13.7,-9.13,-64.7,0,0,1,0,0
49.7703,9.9578,1987-03-14 23:00:00+00:00,268.0,48.4,0.8,-3.66,-26.2,0,0,0,1,0
0.31524,9.44157,2016-10-15 00:00:00+00:00,69.0,233.8,25.724084472656276,0.89,6.3,1,0,0,0,0
-27.43,153.08,1976-11-14 23:00:00+00:00,4.0,263.0,24.1,-2.69,-3.4,0,0,1,0,0
33.88,7.86,2002-01-14 23:00:00+00:00,75.0,6.0,17.0,-4.21,-25.9,0,1,0,0,0
-5.22,145.8,1978-01-14 23:00:00+00:00,4.0,451.0,27.8,-10.44,-74.7,1,0,0,0,0
47.833185,1.940433,2000-07-14 22:00:00+00:00,109.0,112.0,20.6518493652344,-5.3,-34.9,0,0,1,0,0
18.21,-67.14,2014-11-14 23:00:00+00:00,10.0,224.5,27.341851806640648,-2.73,-12.6,1,0,0,0,0
38.55,68.78,2019-03-14 23:00:00+00:00,1600.0,0.0,-4.404882812499977,-8.67,-53.4,0,1,0,0,0
-33.94638889,151.1730556,2006-11-14 23:00:00+00:00,3.0,28.4,20.7,-2.92,-8.4,0,0,1,0,0
4.377083333,18.56247222,2020-02-14 23:00:00+00:00,363.0,13.3,27.398950195312523,3.62,31.2,1,0,0,0,0
1.35,103.9,1969-11-14 23:00:00+00:00,32.0,266.0,26.0,-10.6,-68.1,1,0,0,0,0
22.31666667,114.1666667,2002-10-14 22:00:00+00:00,66.0,199.0,25.2,-3.83,-18.8,0,0,1,0,0
37.05,29.65,1991-01-14 23:00:00+00:00,610.0,56.0,0.9166809082031476,-9.2,-57.5,0,0,1,0,0
48.8281,9.2,1991-10-14 22:00:00+00:00,314.0,23.8,9.0,-6.09,-36.2,0,0,1,0,0
-5.22,145.8,1982-01-14 23:00:00+00:00,4.0,364.0,27.116174316406276,-10.78,-73.8,1,0,0,0,0
46.98141401,6.607999655,2006-01-14 23:00:00+00:00,1042.0,0.0,-1.7514709472656025,-13.67,-100.5277382,0,0,0,1,0
46.60305556,13.67138889,1991-02-14 23:00:00+00:00,2156.0,106.9,-4.088293457031227,-13.8,-95.9,0,0,0,1,0
-37.82,144.97,1980-06-14 22:00:00+00:00,28.0,87.0,10.800897216796898,-6.99,-42.3,0,0,1,0,0
82.5,-62.33333333,1993-08-14 22:00:00+00:00,62.0,11.0,-0.2,-24.76,-186.5,0,0,0,0,1
-0.166666667,-78.48333333,2007-07-14 22:00:00+00:00,2789.0,10.4,15.9,-10.08,-76.0,0,0,1,0,0
-3.12,-60.02,1968-10-14 22:00:00+00:00,72.0,38.0,27.8,-1.64,3.2,1,0,0,0,0
-22.66416667,-48.06,1997-12-13 23:00:00+00:00,488.0,5.8,22.016656494140648,-6.12,-39.38,1,0,0,0,0
47.37233597,8.083138245,2020-04-14 22:00:00+00:00,397.0,3.5187422297894955,3.4197937011718977,-11.34,-83.94,0,0,1,0,0
52.1,5.18,1997-06-07 22:00:00+00:00,2.0,64.9,18.171716308593773,-7.85,-52.6,0,0,1,0,0
-45.35,-72.07,1996-01-14 23:00:00+00:00,310.0,13.0,12.6,-10.87,-77.0,0,0,1,0,0
-22.94805556,17.1525,1966-09-14 22:00:00+00:00,1685.0,53.0,17.3,-4.09,-11.2,0,1,0,0,0
4.036666667,9.734166667,2015-06-14 22:00:00+00:00,18.0,590.3,26.0,-1.07,3.2,1,0,0,0,0
-26.61361111,118.5372222,2006-10-14 22:00:00+00:00,521.0,36.8,25.3,1.02,20.6,0,1,0,0,0
36.72,3.18,2002-12-02 23:00:00+00:00,18.0,7.0,16.0,-4.89,-27.2,0,0,1,0,0
51.116535,17.029468,2007-07-22 22:00:00+00:00,118.0,5.6,18.0,-7.384203329,-47.16577779,0,0,0,1,0
10.00036389,-84.10913333,2015-11-10 23:00:00+00:00,1173.0,64.77,24.705743408203148,-10.711972,-74.34547225,1,0,0,0,0
-15.83233889,-67.56611944,1983-08-14 22:00:00+00:00,600.0,35.5,18.446130371093773,1.21,23.5,1,0,0,0,0
51.35,12.43,2012-05-14 22:00:00+00:00,125.0,45.3,16.3,-7.25,-51.7,0,0,1,0,0
-1.1,-79.46166667,2019-02-14 23:00:00+00:00,120.0,8.026219415478408,20.713403320312523,-3.78,-19.0,1,0,0,0,0
-53.0,-70.833333,1996-07-14 22:00:00+00:00,37.0,15.0,2.4,-6.18,-55.7,0,1,0,0,0
-34.03,-67.97,1983-03-14 23:00:00+00:00,572.0,12.0,19.6,-5.4,-28.0,0,1,0,0,0
4.05,114.81,2009-10-09 22:00:00+00:00,24.0,11.5,23.4,-10.41,-73.7,1,0,0,0,0
-38.47,-62.16,1988-04-14 22:00:00+00:00,5.0,28.0,13.0,-6.0,-40.0,0,0,1,0,0
48.22,11.59,1990-10-14 22:00:00+00:00,489.0,65.0,10.0,-7.23,-47.3,0,0,0,1,0
78.91666667,11.93333333,1997-11-14 23:00:00+00:00,7.0,43.3,-8.0,-11.61,-79.6,0,0,0,0,1
47.07777778,15.44888889,1978-07-14 22:00:00+00:00,366.0,143.0,13.772027587890648,-6.91,-47.6,0,0,0,1,0
46.98141401,6.607999655,2005-06-14 22:00:00+00:00,1042.0,0.0,10.267358398437525,-6.67,-42.91255321,0,0,0,1,0
32.36666667,-6.4,2002-11-15 23:00:00+00:00,468.0,5.6,12.5,-5.59,-21.9,0,0,1,0,0
56.93604,24.09549,2019-04-14 22:00:00+00:00,2.93,5.1,9.3,-6.52,-51.9,0,0,0,1,0
7.789855,-76.650846,2013-03-14 23:00:00+00:00,30.0,8.195362030528486,28.141992187500023,-1.95,-5.01,1,0,0,0,0
47.47051111,21.49041944,2003-07-05 22:00:00+00:00,110.0,24.2,19.2,-4.9,-55.3,0,0,0,1,0
46.49143367,9.898180888,1999-02-14 23:00:00+00:00,1724.0,0.0,-1.6195129394531025,-23.87,-177.1885741,0,0,0,0,1
3.8631031,11.4554616,2020-09-14 22:00:00+00:00,736.0,247.4,24.143426513671898,-6.85,-44.8,1,0,0,0,0
-34.93,138.58,1973-02-14 23:00:00+00:00,43.0,55.0,22.9,-10.57,-76.5,0,1,0,0,0
43.78,87.62,1991-03-14 23:00:00+00:00,918.0,18.0,-2.9,-18.61,-138.6,0,1,0,0,0
0.604166667,-77.81944444,2019-05-14 22:00:00+00:00,2860.0,0.0,15.308557128906273,-16.76,-127.6,0,0,0,0,1
46.25,48.03,1983-10-14 22:00:00+00:00,-18.0,7.0,10.4,-8.0,-64.0,0,1,0,0,0
48.8281,9.2,1984-03-14 23:00:00+00:00,314.0,10.5,3.5,-12.08,-90.6,0,0,1,0,0
46.60305556,13.67138889,2001-03-20 23:00:00+00:00,2156.0,0.8,6.005548095703148,-6.16,-47.8,0,0,0,1,0
44.23,-79.77,1999-09-14 22:00:00+00:00,251.0,1.302745853899978,12.451074218750025,-9.99,-67.8,0,0,0,1,0
49.0422,12.1019,1990-11-14 23:00:00+00:00,365.0,70.7,3.7,-10.62,-80.3,0,0,0,1,0
18.295,-65.79388889,2007-09-11 22:00:00+00:00,770.0,1.4784726372454315,28.080285644531276,-2.22,-4.9,1,0,0,0,0
47.47051111,21.49041944,2007-02-10 23:00:00+00:00,110.0,3.8,6.5,-11.08,-61.58,0,0,0,1,0
54.0967,13.4056,2013-04-14 22:00:00+00:00,2.0,17.0,7.3,-7.17,-50.1,0,0,1,0,0
38.28,21.79,2007-05-14 22:00:00+00:00,100.0,68.9,20.6,-4.24,-23.96,0,0,1,0,0
49.0392,8.365,1994-02-14 23:00:00+00:00,112.0,49.5,2.9,-9.98,-73.4,0,0,1,0,0
-0.166666667,-78.48333333,2011-06-14 22:00:00+00:00,2789.0,27.0,15.3,-13.2437997,-95.0372453,0,0,1,0,0
-34.05,115.0249,2007-08-10 07:00:00+00:00,70.0,13.0,15.271234130859398,-0.89,-0.4,0,0,1,0,0
47.59583333,7.594444444,2001-04-14 22:00:00+00:00,249.0,102.0,12.658135986328148,-7.74,-56.8,0,0,1,0,0
47.4828,11.0622,1998-11-14 23:00:00+00:00,719.0,114.6,-0.6,-15.3,-112.3,0,0,0,1,0
41.66056063,-1.004162565,2001-05-14 22:00:00+00:00,249.0,31.7,18.7,-5.51,-37.2,0,1,0,0,0
39.95,32.88,1970-03-14 23:00:00+00:00,902.0,34.0,7.5,-6.74,-42.1,0,1,0,0,0
33.96666667,-4.983333333,2021-11-14 23:00:00+00:00,571.0,62.2,12.8,-4.96,-21.5,0,0,1,0,0
46.60305556,13.67138889,2018-03-16 06:00:00+00:00,2156.0,10.0,7.068139648437523,-14.243,-107.02,0,0,0,1,0
23.05,-82.21666667,2007-07-14 22:00:00+00:00,137.0,267.3,26.4,-1.11,-4.71,1,0,0,0,0
45.32,-75.67,1988-04-14 22:00:00+00:00,114.0,92.0,6.0,-11.56,-82.0,0,0,0,1,0
51.01666667,-114.0166667,1993-01-14 23:00:00+00:00,1049.0,1.3,-12.0,-25.7,-219.3,0,0,0,1,0
17.45,78.47,1998-05-14 22:00:00+00:00,545.0,18.0,34.0,4.21,28.6,1,0,0,0,0
37.77,-25.65,1997-10-14 22:00:00+00:00,175.0,180.0,20.7,-5.68,-37.0,0,0,1,0,0
36.846389,-2.356942,2015-02-14 23:00:00+00:00,21.0,53.3,13.5,-6.67,-43.9,0,1,0,0,0
47.81666667,13.71777778,2019-01-29 06:00:00+00:00,1618.0,1.4,0.5046325683593977,-10.711,-69.01,0,0,0,1,0
41.38,2.12,1998-05-14 22:00:00+00:00,190.0,47.0,11.563165283203148,-3.73,-18.2,0,1,0,0,0
4.05,114.81,2007-05-16 22:00:00+00:00,24.0,1.7,25.6,-12.28,-86.37,1,0,0,0,0
6.116666667,81.13333333,1985-05-14 22:00:00+00:00,20.0,31.3,28.808618164062523,-4.21,-24.9,1,0,0,0,0
52.1042,8.7519,2009-05-14 22:00:00+00:00,135.0,44.1,13.7,-5.24,-33.9,0,0,1,0,0
7.47,151.85,1969-07-14 22:00:00+00:00,2.0,416.0,27.0,-6.22,-42.4,1,0,0,0,0
18.28,79.44,1977-11-14 23:00:00+00:00,230.0,57.0,24.013696289062523,-7.82,-48.0,1,0,0,0,0
16.73,-169.52,1975-12-14 23:00:00+00:00,2.0,13.0,25.2,-0.57,4.3,1,0,0,0,0
-27.17,-109.43,2006-12-14 23:00:00+00:00,41.0,183.6,21.7,-2.08,-4.2,1,0,0,0,0
41.9,12.5,2002-05-07 22:00:00+00:00,66.0,29.8,17.953027343750023,-1.11,0.14,0,0,1,0,0
51.83,6.25,1999-04-14 22:00:00+00:00,43.0,49.0,10.1,-8.31,-60.85,0,0,1,0,0
-2.433333333,-54.71666667,1989-03-16 23:00:00+00:00,46.0,0.0,27.872583007812523,-5.98,-34.4,1,0,0,0,0
46.64833333,14.31833333,1988-12-14 23:00:00+00:00,450.0,17.0,-4.416784667968727,-14.0,-100.5,0,0,0,1,0
4.036666667,9.734166667,2017-09-14 22:00:00+00:00,18.0,445.0,25.7,-2.94,-15.5,1,0,0,0,0
17.03333333,54.11666667,1988-07-11 22:00:00+00:00,15.0,1.1,29.1083923339844,0.3,9.9,0,1,0,0,0
-23.8,133.88,2011-11-14 23:00:00+00:00,546.0,40.2,25.2,0.26,17.5,0,1,0,0,0
46.20239,7.84117,2018-08-14 22:00:00+00:00,1550.0,0.8045607071835548,11.160821533203148,-2.88,-17.8,0,0,0,1,0
23.05,-82.21666667,2018-01-15 00:00:00+00:00,137.0,62.6,24.748406982421898,-0.919,6.9,1,0,0,0,0
36.98,35.3,2013-02-14 23:00:00+00:00,73.0,55.7,12.5,-4.68,-19.9,0,0,1,0,0
66.49686111,25.75518056,2015-02-14 23:00:00+00:00,107.0,25.7,-4.5,-14.7,-107.2,0,0,0,1,0
23.27,5.6,2000-06-04 22:00:00+00:00,2726.0,8.5,25.584649658203148,-2.89,-7.75,0,1,0,0,0
52.2914,10.4464,2003-08-14 22:00:00+00:00,81.0,49.3,20.5,-5.04,-32.4,0,0,1,0,0
-11.40438889,-76.32505556,2008-03-14 23:00:00+00:00,4477.0,116.1,4.9,-17.91,-128.58,0,0,0,0,1
36.88,30.7,2020-02-14 23:00:00+00:00,49.0,105.6,12.4,-2.89,-9.4,0,0,1,0,0
44.73805556,-0.774722222,2011-01-14 23:00:00+00:00,59.0,33.5,5.33,-4.413547251,-26.53523884,0,0,1,0,0
46.57248471,8.332719621,2005-12-14 23:00:00+00:00,1950.0,171.8,-6.9,-15.66,-113.08,0,0,0,1,0
52.8911,11.7294,2005-03-14 23:00:00+00:00,21.0,31.5,3.6,-9.9,-70.9,0,0,1,0,0
49.7703,9.9578,2011-12-14 23:00:00+00:00,268.0,109.7,4.3,-11.64,-85.42,0,0,1,0,0
36.75027778,-3.015277778,2005-12-04 23:00:00+00:00,25.0,176.6,6.731286621093773,-7.33,-47.12,0,0,1,0,0
35.75,-106.2561111,1991-04-22 22:00:00+00:00,1960.0,125.52,15.806359863281273,-17.03,-120.4,0,1,0,0,0
37.97,23.72,2012-02-14 23:00:00+00:00,107.0,94.9,8.8,-5.39,-25.02,0,0,1,0,0
-0.37,-78.55,2000-08-14 22:00:00+00:00,3058.0,28.8,11.6,-7.79,-51.1,0,0,1,0,0
-6.18,106.83,1980-07-14 22:00:00+00:00,8.0,139.0,27.6,-2.4,-6.5,1,0,0,0,0
-0.694444444,-90.325,2002-04-14 22:00:00+00:00,194.0,352.5,25.7,-4.92,-30.0,1,0,0,0,0
-34.05,115.0249,2014-09-21 07:00:00+00:00,70.0,13.1,13.250573730468773,-3.68,-10.1,0,0,1,0,0
-34.05,115.0249,2008-11-06 08:00:00+00:00,70.0,9.2,18.209527587890648,-5.04,-26.8,0,0,1,0,0
51.83,6.25,2009-06-14 22:00:00+00:00,43.0,84.9,23.492456054687523,-6.6,-42.8,0,0,1,0,0
46.29,-64.15,2007-08-14 22:00:00+00:00,39.6,0.0,17.054345703125023,-6.19,-40.4,0,0,0,1,0
-0.377777778,-78.14166667,1993-04-14 22:00:00+00:00,3150.0,85.0,11.2,-15.63,-114.3,0,0,0,0,1
34.43666667,35.84972222,2005-01-14 23:00:00+00:00,20.0,15.723761776462196,8.280297851562523,-5.05,-26.98,0,0,1,0,0
51.35,12.43,2000-08-14 22:00:00+00:00,125.0,78.0,19.1,-6.64,-43.5,0,0,1,0,0
47.8008,11.0108,1986-11-14 23:00:00+00:00,977.0,32.6,5.0,-13.53,-94.3,0,0,0,1,0
-5.8,-35.2,1975-06-14 22:00:00+00:00,8.0,269.0,24.7,-1.58,-2.1,1,0,0,0,0
47.81666667,13.71777778,2002-09-08 22:00:00+00:00,1618.0,19.2,18.878350830078148,-9.51,-64.4,0,0,0,1,0
47.4828,11.0622,2013-11-14 23:00:00+00:00,719.0,110.0,2.1,-14.9,-109.23,0,0,0,1,0
52.09444444,23.70583333,1982-02-14 23:00:00+00:00,136.0,20.0,-3.5,-18.9,-141.0,0,0,0,1,0
51.3,3.75,1996-06-08 22:00:00+00:00,2.0,49.8,11.327813720703148,-3.14,-25.5,0,0,1,0,0
-65.07944444,-63.9775,1987-10-14 22:00:00+00:00,20.0,7.0,-4.6,-10.02,-86.5,0,0,0,0,1
23.03,72.55,2007-08-06 22:00:00+00:00,50.0,49.2,27.553308105468773,-2.9,-9.7,0,1,0,0,0
47.4,28.49166667,2020-08-14 22:00:00+00:00,78.0,1.3,23.1,-2.27,-18.6,0,0,0,1,0
-51.7,-57.87,1976-10-14 22:00:00+00:00,51.0,77.0,5.2,-7.28,-49.8,0,0,0,0,1
40.98333333,15.61666667,2002-10-14 22:00:00+00:00,606.0,97.0,13.764886474609398,-7.1,-39.0,0,1,0,0,0
58.75,-94.06,1990-03-14 23:00:00+00:00,5.0,21.0,-14.0,-21.82,-163.9,0,0,0,1,0
10.00036389,-84.10913333,2018-09-06 22:00:00+00:00,1173.0,1.78,25.167382812500023,-3.050188824,-17.16024195,1,0,0,0,0
-23.8,133.88,1964-09-14 22:00:00+00:00,546.0,24.0,19.5,-0.3,4.4,0,1,0,0,0
48.18427778,16.389575,2002-01-24 23:00:00+00:00,196.0,1.9,-8.630377197265602,-5.27,-44.0,0,0,1,0,0
-0.92,-75.4,2020-09-14 22:00:00+00:00,180.0,0.0,28.864465332031276,-3.88,-17.0,1,0,0,0,0
