Lat,Lon,Alt,Date,H2,O18,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
12.18,18.69,430.0,2021-08-14 22:00:00+00:00,-31.3,-5.34,0,1,0,0,0
66.49686111,25.75518056,107.0,2010-08-14 22:00:00+00:00,-79.3,-11.36,0,0,0,1,0
45.03527778,24.28416667,237.0,2017-07-14 22:00:00+00:00,-29.1,-4.01,0,0,0,1,0
22.7,90.36,10.0,2013-06-14 22:00:00+00:00,-40.5,-6.36,1,0,0,0,0
4.7,-74.13,2547.0,2000-04-14 22:00:00+00:00,-59.35,-8.91,0,0,1,0,0
52.2914,10.4464,81.0,2005-07-14 22:00:00+00:00,-34.6,-4.92,0,0,1,0,0
1.6,103.6666667,35.0,2021-10-14 22:00:00+00:00,-61.1,-8.92,1,0,0,0,0
10.00036389,-84.10913333,1173.0,2017-07-04 22:00:00+00:00,-80.163724,-11.522262,1,0,0,0,0
-41.47,-72.93,13.0,2008-04-14 22:00:00+00:00,-32.8,-5.46,0,0,1,0,0
-6.18,106.83,8.0,1992-01-14 23:00:00+00:00,-31.2,-5.6,1,0,0,0,0
46.22030867,7.33848445,482.0,2011-08-14 22:00:00+00:00,-28.8,-3.91,0,0,1,0,0
16.77,96.17,20.0,1963-09-14 22:00:00+00:00,-47.7,-7.0,1,0,0,0,0
-1.63366,29.1506,1468.0,2014-06-14 22:00:00+00:00,8.3,-1.28,1,0,0,0,0
36.15,-5.35,5.0,2014-01-14 23:00:00+00:00,-41.9,-6.65,0,0,1,0,0
-53.0,-70.833333,37.0,2011-09-14 22:00:00+00:00,-116.5,-15.34,0,1,0,0,0
46.60305556,13.67138889,2156.0,1983-01-14 23:00:00+00:00,-120.0,-15.88,0,0,0,1,0
62.89179444,27.62542222,116.0,2006-05-14 22:00:00+00:00,-78.1,-10.48,0,0,0,1,0
-37.82,144.97,28.0,1987-07-14 22:00:00+00:00,-40.9,-7.01,0,0,1,0,0
14.52,121.0,14.0,1962-09-14 22:00:00+00:00,-49.6,-8.7,1,0,0,0,0
52.8911,11.7294,21.0,2005-08-14 22:00:00+00:00,-50.4,-7.02,0,0,1,0,0
53.23,6.55,1.0,1982-01-14 23:00:00+00:00,-47.9,-7.37,0,0,1,0,0
51.35,12.43,125.0,1989-07-14 22:00:00+00:00,-40.4,-5.9,0,0,0,1,0
9.4778,-75.469,42.0,2017-12-14 23:00:00+00:00,-6.7,-2.15,1,0,0,0,0
43.941,10.237,4.5,2021-10-14 22:00:00+00:00,-8.0,-2.85,0,0,1,0,0
35.67805556,-106.3547222,2380.0,1991-04-23 22:00:00+00:00,-122.2,-16.53,0,1,0,0,0
47.81666667,13.71777778,1618.0,2001-12-26 23:00:00+00:00,-91.2,-12.6,0,0,0,1,0
9.357072,-75.289167,198.0,2014-04-14 22:00:00+00:00,-40.5,-5.17,1,0,0,0,0
-6.18527,35.75335,1157.0,2015-11-14 23:00:00+00:00,-8.1,-2.58,0,1,0,0,0
25.21916667,91.66277778,915.0,2007-04-19 22:00:00+00:00,-28.8,-5.71,0,0,1,0,0
36.83,10.23,4.0,1995-12-14 23:00:00+00:00,-24.3,-4.14,0,0,1,0,0
8.92,-79.6,13.0,1978-08-14 22:00:00+00:00,-77.0,-10.7,1,0,0,0,0
54.6789,13.4342,42.0,2002-09-14 22:00:00+00:00,-77.3,-11.39,0,0,1,0,0
28.58,77.2,212.0,1981-09-14 22:00:00+00:00,-67.6,-8.98,0,1,0,0,0
-0.743055556,-90.30222222,2.0,2013-02-08 05:00:00+00:00,4.320479281,-1.020074958,1,0,0,0,0
-7.315277778,72.42805556,1.0,1978-10-14 22:00:00+00:00,-21.4,-3.4,1,0,0,0,0
-31.39,-64.78,1850.0,2018-12-14 23:00:00+00:00,-47.2,-7.99,0,0,1,0,0
32.2361,-110.9439,753.0,2011-03-14 23:00:00+00:00,-30.0,-5.134081125,0,1,0,0,0
47.4828,11.0622,719.0,2005-04-14 22:00:00+00:00,-70.6,-8.85,0,0,0,1,0
58.1,6.57,13.0,1966-02-14 23:00:00+00:00,-75.6,-10.0,0,0,1,0,0
51.93,-10.25,9.0,2013-12-14 23:00:00+00:00,-38.4,-6.23,0,0,1,0,0
9.466666667,100.05,7.0,1980-06-14 22:00:00+00:00,-29.6,-4.91,1,0,0,0,0
16.77,96.17,20.0,1963-08-14 22:00:00+00:00,-34.1,-5.3,1,0,0,0,0
14.64,121.04,42.0,2020-08-14 22:00:00+00:00,-54.9,-7.94,1,0,0,0,0
7.72,81.73,5.0,1985-09-14 22:00:00+00:00,-14.8,-2.6,1,0,0,0,0
46.57248471,8.332719621,1950.0,2010-08-14 22:00:00+00:00,-84.4047972,-12.18,0,0,0,1,0
-7.944444444,-14.37277778,400.0,2015-04-14 22:00:00+00:00,-3.1,-2.37,0,1,0,0,0
60.18008889,24.83286111,30.0,2015-09-14 22:00:00+00:00,-64.4,-9.48,0,0,0,1,0
14.64,121.04,42.0,2015-06-14 22:00:00+00:00,-25.9,-4.58,1,0,0,0,0
-2.53,140.72,3.0,1961-02-14 23:00:00+00:00,-42.2,-6.1,1,0,0,0,0
-41.47,-72.93,13.0,2016-06-14 22:00:00+00:00,-41.6,-6.28,0,0,1,0,0
37.30268,-2.90198,1773.0,2015-01-14 23:00:00+00:00,-86.4,-12.31,0,0,1,0,0
48.18427778,16.389575,196.0,2003-01-21 23:00:00+00:00,-126.2,-17.05,0,0,1,0,0
50.3119,11.8758,565.0,2002-05-14 22:00:00+00:00,-45.15,-6.51,0,0,0,1,0
62.89179444,27.62542222,116.0,2007-05-14 22:00:00+00:00,-90.3,-12.18,0,0,0,1,0
43.365884,-8.421399,58.0,2011-04-14 22:00:00+00:00,-39.7,-6.15,0,0,1,0,0
39.28333333,-7.416666667,597.0,1994-03-14 23:00:00+00:00,-37.5,-6.03,0,0,1,0,0
60.02,-111.97,203.0,1964-05-14 22:00:00+00:00,-131.1,-17.3,0,0,0,1,0
53.7122,7.1519,11.0,2007-04-14 22:00:00+00:00,-24.3,-2.95,0,0,1,0,0
-25.73,28.18,1330.0,2000-06-14 22:00:00+00:00,5.3,-1.11,0,0,1,0,0
47.4828,11.0622,719.0,2006-08-14 22:00:00+00:00,-74.55,-10.08,0,0,0,1,0
23.05,-82.21666667,137.0,2016-02-14 23:00:00+00:00,20.6,2.25,1,0,0,0,0
50.92,5.78,111.0,2009-05-02 22:00:00+00:00,-30.81,-4.31,0,0,1,0,0
46.72738634,8.186782163,632.0,2015-03-14 23:00:00+00:00,-83.2,-11.63,0,0,0,1,0
46.17378583,8.788556051,379.0,2007-08-14 22:00:00+00:00,-52.36,-7.91,0,0,1,0,0
20.03333333,110.35,15.0,1997-02-14 23:00:00+00:00,-12.5,-2.56,1,0,0,0,0
54.46666667,113.5833333,903.0,1997-10-14 22:00:00+00:00,-169.4,-21.9,0,0,0,1,0
10.00036389,-84.10913333,1173.0,2014-06-27 22:00:00+00:00,-58.23164943,-8.502243286,1,0,0,0,0
54.0967,13.4056,2.0,2007-05-14 22:00:00+00:00,-50.6,-6.75,0,0,1,0,0
46.96666667,28.9,125.0,2007-08-14 22:00:00+00:00,-33.78,-5.43,0,0,0,1,0
69.2666,-53.469,80.0,2022-09-14 22:00:00+00:00,-104.1,-14.2,0,0,0,0,1
-1.040555556,-80.465,60.0,2017-10-14 22:00:00+00:00,-5.1,-1.32,0,1,0,0,0
41.13333333,-8.6,93.0,1998-12-14 23:00:00+00:00,-37.2,-5.64,0,0,1,0,0
-54.78,-68.28,10.0,1994-11-14 23:00:00+00:00,-71.0,-8.6,0,0,0,0,1
46.57248471,8.332719621,1950.0,2007-06-14 22:00:00+00:00,-84.48,-11.71,0,0,0,1,0
51.35,12.43,125.0,1986-07-14 22:00:00+00:00,-45.5,-7.0,0,0,0,1,0
-5.22,145.8,4.0,1974-09-14 22:00:00+00:00,-18.3,-3.39,1,0,0,0,0
20.77585,-156.42195,136.0,1997-02-25 23:00:00+00:00,-24.0,-4.6,1,0,0,0,0
42.5859,10.07945,19.0,2021-05-14 22:00:00+00:00,-10.2,-2.04,0,1,0,0,0
52.8911,11.7294,21.0,2009-07-14 22:00:00+00:00,-45.6,-7.01,0,0,1,0,0
41.67805556,26.55916667,48.0,2009-03-14 23:00:00+00:00,-61.54,-9.3,0,0,1,0,0
36.88,30.7,49.0,2018-01-14 23:00:00+00:00,-18.2,-5.0,0,0,1,0,0
-33.95833333,18.46111111,105.0,1999-08-14 22:00:00+00:00,-18.0,-4.66,0,0,1,0,0
34.01937778,-6.838286111,75.0,2001-12-17 23:00:00+00:00,-60.5,-9.24,0,0,1,0,0
4.501352778,-74.29085833,3150.0,1999-04-14 22:00:00+00:00,-108.7,-15.97,0,0,1,0,0
36.88,30.7,49.0,2018-02-14 23:00:00+00:00,-33.9,-6.4,0,0,1,0,0
38.66038889,-27.22009444,74.0,1999-03-10 23:00:00+00:00,-28.6,-5.21,0,0,1,0,0
9.357072,-75.289167,198.0,2009-03-14 23:00:00+00:00,-5.9,-1.85,1,0,0,0,0
47.59583333,7.594444444,249.0,2013-09-14 22:00:00+00:00,-38.22,-6.33,0,0,1,0,0
41.9,12.5,66.0,2002-05-08 22:00:00+00:00,-14.23,-3.63,0,0,1,0,0
33.21722222,-87.54305556,65.0,2005-10-14 22:00:00+00:00,-22.1,-4.6,0,0,1,0,0
22.31666667,114.1666667,66.0,2021-08-14 22:00:00+00:00,-39.6,-5.95,0,0,1,0,0
28.50444444,-16.30333333,580.0,2007-03-24 23:00:00+00:00,-5.7,-2.55,0,0,1,0,0
-34.05,115.0249,70.0,2016-07-16 07:00:00+00:00,-2.0,-2.12,0,0,1,0,0
4.05,114.81,24.0,2007-10-08 22:00:00+00:00,-42.94,-7.39,1,0,0,0,0
47.8008,11.0108,977.0,1993-04-14 22:00:00+00:00,-69.2,-9.94,0,0,0,1,0
-34.05,115.0249,70.0,2016-06-08 07:00:00+00:00,-24.8,-6.38,0,0,1,0,0
8.983333333,-79.53333333,5.0,2005-04-14 22:00:00+00:00,1.15,-0.01,1,0,0,0,0
-0.338055556,-77.81,1600.0,1993-07-31 22:00:00+00:00,-40.33,-6.25,0,0,1,0,0
33.96666667,-4.983333333,571.0,2017-03-14 23:00:00+00:00,2.5,-2.35,0,0,1,0,0
-7.315277778,72.42805556,1.0,1995-02-14 23:00:00+00:00,-25.6,-4.42,1,0,0,0,0
22.31666667,114.1666667,66.0,1965-07-14 22:00:00+00:00,-36.7,-6.0,0,0,1,0,0
-22.71,-46.46583333,545.0,1998-02-24 23:00:00+00:00,-82.93,-11.6,0,0,1,0,0
35.68,51.32,1200.0,1966-04-14 22:00:00+00:00,10.3,-1.0,0,1,0,0,0
-34.23583333,142.0866667,55.0,2009-10-14 22:00:00+00:00,-5.5,-1.72,0,1,0,0,0
46.22030867,7.33848445,482.0,2007-03-14 23:00:00+00:00,-108.1137373,-14.1,0,0,1,0,0
4.036666667,9.734166667,18.0,2008-09-14 22:00:00+00:00,-32.99,-5.23,1,0,0,0,0
40.8203002,0.493333172,50.0,2021-04-14 22:00:00+00:00,-13.4,-3.01,0,1,0,0,0
47.07777778,15.44888889,366.0,1994-04-14 22:00:00+00:00,-91.7,-12.65,0,0,0,1,0
39.91055556,41.27555556,1758.0,2011-12-14 23:00:00+00:00,-79.56222864,-10.24336553,0,0,0,1,0
43.365884,-8.421399,58.0,2008-01-14 23:00:00+00:00,-43.55,-6.87,0,0,1,0,0
9.040136111,76.62491944,2.0,2001-07-14 22:00:00+00:00,-10.13,-1.28,1,0,0,0,0
48.8281,9.2,314.0,1986-11-14 23:00:00+00:00,-35.8,-5.06,0,0,1,0,0
-7.92,-14.42,15.0,2007-08-14 22:00:00+00:00,8.83,-0.27,0,1,0,0,0
0.512102778,25.20643889,418.0,2021-02-14 23:00:00+00:00,28.6,1.51,1,0,0,0,0
47.67,-124.48,21.0,1963-11-14 23:00:00+00:00,-58.3,-7.4,0,0,1,0,0
41.91595556,13.08333333,511.0,2000-10-03 22:00:00+00:00,-19.46,-4.1,0,0,1,0,0
36.55530278,126.635925,62.0,2023-04-14 15:00:00+00:00,-24.67290427,-4.605845384,0,0,0,1,0
-46.42,168.32,2.0,2014-11-14 23:00:00+00:00,-44.8,-7.12,0,0,1,0,0
-40.35,-9.88,54.0,2013-08-14 22:00:00+00:00,-17.0532915,-3.572423067,0,0,1,0,0
-4.37,15.25,438.0,1961-05-14 22:00:00+00:00,-9.4,-3.7,1,0,0,0,0
-27.17,-109.43,41.0,2005-01-14 23:00:00+00:00,-22.3,-3.85,1,0,0,0,0
42.58834633,-5.651107617,912.0,2005-07-14 22:00:00+00:00,-107.43,-14.12,0,0,1,0,0
32.63333333,-16.9,58.0,1995-07-14 22:00:00+00:00,3.3,-0.24,0,0,1,0,0
-8.83833,13.23444,6.0,2021-12-14 23:00:00+00:00,-27.9,-4.94,0,1,0,0,0
22.78,5.52,1376.0,1995-03-16 23:00:00+00:00,-13.0,-2.8,0,1,0,0,0
10.88,-74.78,14.0,1975-09-14 22:00:00+00:00,-38.3,-6.08,1,0,0,0,0
51.35,12.43,125.0,2003-12-14 23:00:00+00:00,-84.2,-11.28,0,0,1,0,0
-36.62,-64.29,180.0,2017-01-14 23:00:00+00:00,-8.0,-2.47,0,0,1,0,0
4.377083333,18.56247222,363.0,2016-09-14 22:00:00+00:00,-19.0,-4.18,1,0,0,0,0
-12.43,130.87,26.0,2009-01-14 23:00:00+00:00,-37.6,-6.1,1,0,0,0,0
4.359,117.986,180.0,2008-12-14 23:00:00+00:00,-56.1,-8.61,1,0,0,0,0
-6.88,39.2,55.0,1970-05-14 22:00:00+00:00,-13.0,-1.78,1,0,0,0,0
32.2361,-110.9439,753.0,2004-01-14 23:00:00+00:00,-32.9544715,-5.984,0,1,0,0,0
-0.37,-78.55,3058.0,2019-02-14 23:00:00+00:00,-59.5,-8.87,0,0,1,0,0
34.3,108.93,397.0,1987-10-14 22:00:00+00:00,-63.1,-9.21,0,0,1,0,0
42.58834633,-5.651107617,912.0,2009-06-14 22:00:00+00:00,-49.52,-6.89,0,0,1,0,0
-3.72,-38.55,27.0,1970-10-14 22:00:00+00:00,-18.6,-3.26,1,0,0,0,0
-2.53,140.72,3.0,1986-07-14 22:00:00+00:00,-37.7,-5.22,1,0,0,0,0
7.334444444,80.62638889,477.0,2018-03-14 23:00:00+00:00,-31.4,-5.37,1,0,0,0,0
38.03333333,114.4166667,80.0,1997-12-14 23:00:00+00:00,-88.5,-12.16,0,1,0,0,0
9.0,38.73,2360.0,2013-06-14 22:00:00+00:00,18.83,0.93,0,0,1,0,0
34.57,69.21333333,1860.0,1969-10-14 22:00:00+00:00,-40.7,-6.23,0,1,0,0,0
-7.92,-14.42,15.0,2010-04-14 22:00:00+00:00,7.6,-0.52,0,1,0,0,0
48.78,-123.13,178.0,2010-10-14 22:00:00+00:00,-59.6,-8.2,0,0,1,0,0
14.53,-4.1,270.0,2018-08-14 22:00:00+00:00,-34.7,-5.27,0,1,0,0,0
44.0206,10.28423,550.0,2011-05-31 22:00:00+00:00,-37.8,-5.71,0,0,1,0,0
51.83,6.25,43.0,1986-02-14 23:00:00+00:00,-16.0,-2.12,0,0,1,0,0
40.96666667,15.68333333,385.0,2002-06-14 22:00:00+00:00,-26.0,-3.2,0,1,0,0,0
28.22,-177.37,13.0,1967-10-14 22:00:00+00:00,-2.5,-0.75,1,0,0,0,0
17.975,-67.05,5.0,2016-08-14 22:00:00+00:00,-9.7,-2.47,1,0,0,0,0
42.85,-80.27,240.0,1981-06-14 22:00:00+00:00,-54.0,-7.9,0,0,0,1,0
37.77,-25.65,175.0,2005-09-14 22:00:00+00:00,-19.55,-4.14,0,0,1,0,0
45.80666667,15.97,165.0,1993-10-14 22:00:00+00:00,-31.0,-4.9,0,0,1,0,0
-40.35,-9.88,54.0,1999-08-14 22:00:00+00:00,-24.2,-4.23,0,0,1,0,0
24.91,91.84533333,20.0,2019-08-14 22:00:00+00:00,-25.6,-4.72,0,0,1,0,0
53.7122,7.1519,11.0,2009-05-14 22:00:00+00:00,-23.02,-4.29,0,0,1,0,0
-0.331666667,31.76111111,1306.0,2019-01-14 23:00:00+00:00,0.7,-1.84,1,0,0,0,0
47.37233597,8.083138245,397.0,2013-01-14 23:00:00+00:00,-83.94,-11.52,0,0,1,0,0
4.05,114.81,24.0,2010-06-04 22:00:00+00:00,-33.6,-5.85,1,0,0,0,0
28.50444444,-16.30333333,580.0,2008-01-03 23:00:00+00:00,-8.97,-2.03,0,0,1,0,0
39.55339029,2.625298143,3.0,2008-01-14 23:00:00+00:00,-23.15,-3.98,0,1,0,0,0
-0.37,-78.55,3058.0,2016-10-14 22:00:00+00:00,-54.9,-8.41,0,0,1,0,0
18.483,-69.917,14.0,2018-07-14 22:00:00+00:00,-15.9,-3.22,1,0,0,0,0
-3.72,-38.55,27.0,1990-04-14 22:00:00+00:00,-7.2,-2.35,1,0,0,0,0
47.81666667,13.71777778,1618.0,2001-06-02 22:00:00+00:00,-93.0,-12.99,0,0,0,1,0
46.89,7.49,520.0,2016-11-14 23:00:00+00:00,-85.25,-11.99,0,0,0,1,0
39.46666667,-6.333333333,405.0,2021-02-14 23:00:00+00:00,-38.0,-6.2,0,0,1,0,0
15.48333333,44.21666667,2200.0,1977-05-23 22:00:00+00:00,12.5,0.47,0,1,0,0,0
-7.315277778,72.42805556,1.0,1976-04-14 22:00:00+00:00,4.3,-0.4,1,0,0,0,0
50.06166667,19.84861111,205.0,2004-10-14 22:00:00+00:00,-64.0,-9.45,0,0,0,1,0
50.92,5.78,111.0,2002-01-29 23:00:00+00:00,-34.61,-5.388,0,0,1,0,0
50.92,5.78,111.0,1983-11-14 23:00:00+00:00,-50.2,-8.12,0,0,1,0,0
48.8281,9.2,314.0,1991-12-14 23:00:00+00:00,-61.5,-8.28,0,0,1,0,0
64.13,-21.93,14.0,1961-09-14 22:00:00+00:00,-55.8,-7.7,0,0,0,1,0
49.0975,19.59,570.0,1999-03-14 23:00:00+00:00,-103.95,-13.605,0,0,0,1,0
-45.35,-72.07,310.0,1989-05-14 22:00:00+00:00,-102.0,-12.8,0,0,1,0,0
9.357072,-75.289167,198.0,2013-10-14 22:00:00+00:00,-22.72,-3.98,1,0,0,0,0
49.0422,12.1019,365.0,2013-10-14 22:00:00+00:00,-72.81,-9.81,0,0,0,1,0
4.05,114.81,24.0,2008-04-19 22:00:00+00:00,-48.63,-7.91,1,0,0,0,0
45.03527778,24.28416667,237.0,2015-11-14 23:00:00+00:00,-83.9,-12.45,0,0,0,1,0
47.4828,11.0622,719.0,2007-12-14 23:00:00+00:00,-121.9,-16.2,0,0,0,1,0
39.95,32.88,902.0,1977-10-14 22:00:00+00:00,-22.4,-4.35,0,1,0,0,0
46.39864119,6.233803787,436.0,2008-05-14 22:00:00+00:00,-40.71151148,-5.74,0,0,1,0,0
52.4672,13.4019,48.0,2000-07-14 22:00:00+00:00,-67.2,-9.14,0,0,1,0,0
-27.43,153.08,4.0,1976-04-14 22:00:00+00:00,-22.6,-4.19,0,0,1,0,0
31.18333333,29.95,7.0,1994-01-14 23:00:00+00:00,1.3,-0.97,0,1,0,0,0
46.17378583,8.788556051,379.0,2002-07-14 22:00:00+00:00,-33.0,-5.46,0,0,1,0,0
-75.58333333,-20.56666667,30.0,2011-08-14 22:00:00+00:00,-232.9,-30.5,0,0,0,0,1
5.383333333,103.1,10.0,2014-10-14 22:00:00+00:00,-26.9,-4.65,1,0,0,0,0
13.07176111,-59.48972222,50.0,1962-04-14 22:00:00+00:00,23.0,1.6,1,0,0,0,0
-46.88,37.87,26.0,1995-10-14 22:00:00+00:00,-28.1,-4.72,0,0,0,0,1
-13.0,28.65,1331.0,2008-11-14 23:00:00+00:00,-36.85,-5.57,0,0,1,0,0
40.41666667,-7.55,1380.0,1997-11-14 23:00:00+00:00,-50.8,-8.05,0,0,1,0,0
14.64,121.04,42.0,2015-08-14 22:00:00+00:00,-37.1,-5.96,1,0,0,0,0
46.60305556,13.67138889,2156.0,1977-02-14 23:00:00+00:00,-92.9,-12.69,0,0,0,1,0
47.59583333,7.594444444,249.0,1984-12-14 23:00:00+00:00,-101.2,-13.98,0,0,1,0,0
9.31,123.2,350.0,1991-07-14 22:00:00+00:00,-52.0,-8.1,1,0,0,0,0
34.71666667,10.68333333,23.0,1995-10-14 22:00:00+00:00,-19.8,-4.5,0,1,0,0,0
63.52,-116.0,241.0,2008-04-14 22:00:00+00:00,-201.0,-25.59,0,0,0,1,0
-34.05,115.0249,70.0,2018-05-02 07:00:00+00:00,-11.0,-3.97,0,0,1,0,0
38.03333333,114.4166667,80.0,1990-12-14 23:00:00+00:00,-36.4,-5.8,0,1,0,0,0
-20.67777778,139.4875,344.0,2010-10-14 22:00:00+00:00,-7.8,-2.6,0,1,0,0,0
-54.78,-68.28,10.0,1997-06-14 22:00:00+00:00,-97.0,-12.8,0,0,0,0,1
49.0422,12.1019,365.0,1982-09-14 22:00:00+00:00,-49.4,-6.83,0,0,0,1,0
-17.55055556,-149.475,520.0,2000-06-13 22:00:00+00:00,-6.5,-2.07,1,0,0,0,0
8.92,-79.6,13.0,1997-01-14 23:00:00+00:00,24.2,3.59,1,0,0,0,0
50.8325,15.14777778,823.0,2017-11-14 23:00:00+00:00,-77.7,-11.73,0,0,0,1,0
7.0,125.25,1716.0,1994-02-14 23:00:00+00:00,-27.9,-5.02,0,0,1,0,0
54.5283,11.0603,3.0,2013-03-14 23:00:00+00:00,-48.9,-7.02,0,0,1,0,0
38.01666667,-7.866666667,246.0,1990-05-14 22:00:00+00:00,-29.0,-4.51,0,0,1,0,0
45.46666667,13.61666667,2.0,2002-10-14 22:00:00+00:00,-23.6,-5.31,0,0,1,0,0
51.57,4.93,11.0,1981-01-14 23:00:00+00:00,-51.0,-7.98,0,0,1,0,0
50.4972,9.9428,921.0,2010-04-14 22:00:00+00:00,-61.65,-9.55,0,0,0,1,0
14.52,121.0,14.0,1963-08-14 22:00:00+00:00,-50.8,-7.0,1,0,0,0,0
13.93111111,-89.86,790.0,1997-02-05 23:00:00+00:00,-3.55,-2.5,1,0,0,0,0
37.01,-7.96,9.0,1993-10-14 22:00:00+00:00,-17.5,-3.5,0,0,1,0,0
-13.0,-38.52,45.0,1966-02-14 23:00:00+00:00,-25.5,-5.1,1,0,0,0,0
39.95,32.88,855.0,2001-11-24 23:00:00+00:00,-63.2,-8.21,0,1,0,0,0
-34.93,138.58,43.0,1967-02-14 23:00:00+00:00,-40.2,-6.4,0,1,0,0,0
10.00036389,-84.10913333,1173.0,2016-05-05 22:00:00+00:00,-44.31732015,-7.3841859,1,0,0,0,0
9.0,38.73,2360.0,2009-03-14 23:00:00+00:00,38.46,6.15,0,0,1,0,0
35.57381944,45.42929722,852.12,2014-03-27 21:00:00+00:00,-26.5,-4.93,0,0,1,0,0
50.92,5.78,111.0,1984-06-14 22:00:00+00:00,-57.5,-8.61,0,0,1,0,0
-27.47,-58.83,55.0,1983-04-14 22:00:00+00:00,-35.0,-6.4,0,0,1,0,0
45.6,13.93333333,497.0,2001-10-23 22:00:00+00:00,-15.34,-3.4,0,0,1,0,0
48.24861111,16.35638889,198.0,2017-03-14 23:00:00+00:00,-90.6,-11.41,0,0,1,0,0
49.0392,8.365,112.0,2009-03-14 23:00:00+00:00,-75.15,-10.4,0,0,1,0,0
52.4672,13.4019,48.0,2002-09-14 22:00:00+00:00,-75.35,-10.84,0,0,1,0,0
9.0,38.73,2360.0,2016-09-14 22:00:00+00:00,26.0,1.32,0,0,1,0,0
28.22,-177.37,13.0,1986-06-14 22:00:00+00:00,0.5,-0.36,1,0,0,0,0
40.2778,-111.7148,1401.0,2018-11-14 23:00:00+00:00,-100.4,-13.53,0,1,0,0,0
-0.316666667,-78.96666667,850.0,1994-02-14 23:00:00+00:00,-41.5,-6.45,1,0,0,0,0
-21.2,-159.8,6.0,1988-10-14 22:00:00+00:00,-11.7,-3.0,1,0,0,0,0
4.05,114.81,24.0,2010-04-09 22:00:00+00:00,-45.9,-6.27,1,0,0,0,0
41.91595556,13.08333333,511.0,2002-01-23 23:00:00+00:00,-50.21,-7.68,0,0,1,0,0
46.57248471,8.332719621,1950.0,2012-07-14 22:00:00+00:00,-37.21,-6.55,0,0,0,1,0
52.8,5.05,-4.0,2002-08-13 22:00:00+00:00,-49.43,-7.622,0,0,1,0,0
-16.346,-68.12,5200.0,1983-09-14 22:00:00+00:00,-18.6,-5.38,0,0,0,0,1
-75.58333333,-20.56666667,30.0,2013-08-14 22:00:00+00:00,-200.4,-25.86,0,0,0,0,1
64.13,-21.93,14.0,2002-03-14 23:00:00+00:00,-63.4,-9.41,0,0,1,0,0
49.38,-82.12,245.0,2005-08-14 22:00:00+00:00,-61.3,-8.66,0,0,0,1,0
39.95,32.88,855.0,2003-01-30 23:00:00+00:00,-47.0,-7.46,0,1,0,0,0
37.1644591,-5.611393166,87.0,2000-03-14 23:00:00+00:00,-12.2,-2.98,0,0,1,0,0
45.12083333,14.52611111,1.0,2001-03-14 23:00:00+00:00,-47.85,-8.68,0,0,1,0,0
50.06166667,19.84861111,205.0,1981-10-14 22:00:00+00:00,-80.2,-11.18,0,0,0,1,0
10.30666667,-84.80472222,1460.0,2003-07-06 22:00:00+00:00,-32.0,-4.4,1,0,0,0,0
45.06767778,22.79993889,368.0,2018-11-14 23:00:00+00:00,-93.8,-13.4,0,0,0,1,0
48.545,13.3528,476.0,2012-05-14 22:00:00+00:00,-35.3,-5.26,0,0,0,1,0
0.512102778,25.20643889,418.0,2017-10-14 22:00:00+00:00,-6.5,-2.71,1,0,0,0,0
47.6772,9.19,443.0,1989-10-14 22:00:00+00:00,-77.8,-10.91,0,0,0,1,0
34.57,69.21333333,1860.0,1967-03-14 23:00:00+00:00,-53.4,-9.07,0,1,0,0,0
43.49111613,-3.800555816,52.0,2019-05-14 22:00:00+00:00,-27.2,-4.38,0,0,1,0,0
2.883333333,101.7833306,26.0,2019-08-14 22:00:00+00:00,-15.6,-2.02,1,0,0,0,0
46.60305556,13.67138889,2156.0,2018-11-11 06:00:00+00:00,-30.49,-6.389,0,0,0,1,0
10.00036389,-84.10913333,1173.0,2015-05-06 22:00:00+00:00,-9.219899429,-2.465019629,1,0,0,0,0
-15.6,-56.1,165.0,1966-01-14 23:00:00+00:00,-16.8,-1.8,1,0,0,0,0
49.01636944,-119.405,603.0,2010-06-06 22:00:00+00:00,-115.0,-13.4,0,1,0,0,0
47.47051111,21.49041944,110.0,2007-09-03 22:00:00+00:00,-68.35,-9.91,0,0,0,1,0
10.18183333,-84.21931389,2500.0,1998-10-14 22:00:00+00:00,-87.55,-12.64,0,0,1,0,0
10.00036389,-84.10913333,1173.0,2016-10-25 22:00:00+00:00,-25.105373,-4.333624,1,0,0,0,0
19.53,-96.91,1390.0,2018-07-14 22:00:00+00:00,-16.3,-3.82,0,0,1,0,0
22.7,90.36,10.0,2017-03-14 23:00:00+00:00,-8.5,-2.28,1,0,0,0,0
45.46666667,13.61666667,2.0,2000-11-08 23:00:00+00:00,-35.75,-7.1,0,0,1,0,0
-12.43,130.87,26.0,2005-12-14 23:00:00+00:00,-60.8,-9.19,1,0,0,0,0
24.9,67.13,23.0,1970-07-14 22:00:00+00:00,-15.0,-2.87,0,1,0,0,0
32.36666667,35.75,1150.0,2018-04-14 22:00:00+00:00,-27.5,-6.74,0,0,1,0,0
27.7,106.88,844.0,1991-11-14 23:00:00+00:00,-45.6,-7.36,0,0,1,0,0
46.29,-64.15,39.6,2010-09-14 22:00:00+00:00,-56.3,-8.73,0,0,0,1,0
51.6,-1.1,48.0,1988-07-14 22:00:00+00:00,-44.0,-5.7,0,0,1,0,0
1.35,172.92,4.0,1990-12-14 23:00:00+00:00,-47.4,-7.13,1,0,0,0,0
