Lat,Lon,Alt,Temp,Precip,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
-19.87086111,-43.96733333,857,23.3,309.8,2017,-0.288482433,-7.73,-49.8,-6.542141,-39.56599
47.47051111,21.49041944,110,9.6,2.7,2003,-0.997324973,-10.74,-90,-7.5379896,-52.62696
41.91172742,2.763346411,129,16.2,42.3,2007,-0.974100455,-6.29,-44.47,-5.6246467,-36.08379
-7.315277778,72.42805556,1,26.63405762,0.896004887,1985,-0.213520915,-2.26,-7.1,-3.5336323,-16.208714
50.92,5.78,111,1.996575928,68.5,2002,0.017213356,-6.251,-35.54,-9.005759,-65.578896
10.31,-85.345,10,28.23964844,179,1990,0.741222011,-8.27,-57.8,-8.084647,-55.38697
-75.58333333,-20.56666667,30,-24.9,20,1966,0.296712819,-26.96,-206.1,-24.241735,-184.74612
-7.315277778,72.42805556,1,26.3,46,1978,-0.723644038,0.88,3.1,-3.0445056,-12.735571
47.47051111,21.49041944,110,5.4,15,2002,-0.907013813,-10.54,-84.6,-9.157173,-64.41342
31.99730278,34.81616111,39,13.13353882,5.506755738,2001,0.699458327,-4.5,-13.9,-3.1821904,-15.113235
46.60305556,13.67138889,2156,-6.227728271,0.1,2018,0.221921513,-10.14,-80.93,-14.929465,-110.00793
76.23333333,-119.2833333,15,0.7,9,1989,0.296712819,-24.17,-182.5,-21.712332,-169.31837
-8.77,-63.92,105,25.5,334,1980,0.238672766,-3.28,-20.1,-6.735033,-41.18582
43.91281944,4.888775,33,13.8671814,30,2020,-0.711656622,-4.93,-30,-5.8414435,-38.544582
-20.901,55.484,70,24.4,97,2010,-0.723644038,-1.060238,0.647045663,-2.3547437,-6.7017198
18.29888889,-65.695,42,28.51680908,3.540311276,2006,-0.997917161,-1.75,-2.3,-3.4452803,-15.00115
26.08333333,119.2833333,16,28.8,56,1986,-0.680773409,-0.92,-14.1,-5.838187,-38.399303
-2.6,-44.23,35,26.89824829,11.55954301,1990,0.840618406,-2.6,-8,-4.0431185,-21.93906
25.51900833,-80.491375,1,25.01082764,75,1997,-0.417193603,-6.38,-34,-2.255627,-6.0522203
51.3744,11.2919,164,1.8,24.4,2003,-0.288482433,-10.32,-73.7,-9.822998,-71.26101
39.95,32.88,902,17.6,49,1985,0.741222011,-4.1,-19.4,-5.2780433,-33.217968
52.141,-106.6244,502,9.1,47.3,1992,-0.963470549,-17.9,-136.5,-14.751409,-114.02328
19.72,-155.07,9,24.8,337,1966,-0.213520915,-2.5,3.4,-2.2080812,-7.091644
39.91055556,41.27555556,1758,3.1,82.2,2010,0.951056516,-8.395505482,-57.79626032,-9.306539,-65.60201
48.24861111,16.35638889,198,1.4,37,1975,-0.288482433,-16.18,-122.5,-13.069561,-99.20185
-34.05,115.0249,70,18.6098877,16.2,2008,0.936881346,-6.93,-39.3,-3.6461573,-15.660347
-1.56708,29.05573,1514,20.25045166,165.7608224,2015,-0.958717817,-0.369,11.44,-1.838788,-2.3295176
47.4,28.49166667,78,5.2,57.7,2015,0.951056516,-12.93,-90.7,-9.9099655,-72.01034
38.00194982,-1.170837424,61,13.5,24.8,2002,-0.288482433,-5.8,-36.57,-5.3424726,-34.1637
7.9575,39.13638889,2400,12.16811523,143,1994,-0.680773409,-1.77,-11.3,-1.9279209,-3.7344866
22.31666667,114.1666667,66,27.77843628,317,1981,-0.213520915,-8.2,-55.6,-7.168567,-48.95936
-65.07944444,-63.9775,20,-9.1,47,1973,-0.213520915,-11.35,-84.7,-14.091353,-108.54662
-0.37,-78.55,3058,10.8,263.4,2008,0.956234827,-13.7,-96.19,-15.47866,-114.019554
14.08,-3.52,300,28.30294189,6.973262317,2015,-0.680773409,-0.17,-9.5,-3.642539,-21.074663
39.46666667,-6.333333333,405,17.1,31.1,2010,0.741222011,-5.46,-34.99,-4.963386,-31.204514
-7.944444444,-14.37277778,400,25.23809204,59.9,2016,-0.24702218,-0.489,11.7,-0.13082516,10.913889
0.31524,9.44157,69,23.67727051,1.115305335,2020,-0.693281227,-1.16,4.5,-2.2680764,-4.164279
37.29611111,14.84138889,158,20.6,81,1999,-0.974100455,-5.5,-28,-4.372964,-23.05393
47.81666667,13.71777778,1618,18.42592773,11.6,2020,-0.888057323,-13.691,-94.35,-9.1586685,-63.587605
-34.05,115.0249,70,14.68795166,8.6,2018,-0.6152846,-5.44,-30,-3.266933,-12.879681
4.05,114.81,24,24.8,2.8,2006,-0.171293144,-6.03,-33.81,-8.024923,-54.772263
-0.743055556,-90.30222222,2,22.99929199,1.4,2013,-0.933837229,-0.556611416,4.593334217,-1.31147,-0.36811602
41.13333333,-8.6,93,8.6,150,1991,0.699458327,-5.08,-30.5,-4.822435,-30.442896
46.60305556,13.67138889,2156,16.10698853,0.4,2017,-0.455906694,-4.079,-22.64,-5.8511133,-37.097027
33.96666667,-4.983333333,571,4.410302734,2,1995,0.238672766,-3.08,-9.5,-4.8539915,-25.04784
23.64,88.85,20,29.2,324,2015,0.296712819,-9.18,-64.2,-3.8043919,-20.646313
-7.92,-14.42,15,23.24358521,5,2006,-0.680773409,0.39,16.52,-0.30294144,9.4092865
36.88,30.7,49,15.5,53.8,2003,-0.723644038,-3.68,-16.4,-4.523956,-24.446356
76.52,-68.83,77,6,19,1969,-0.680773409,-19.55,-155.4,-19.25368,-148.75919
36.846389,-2.356942,21,15.4,14.1,2001,-0.723644038,-5.07,-25.9,-4.6310625,-27.863367
41.13333333,-8.6,93,13.8,5,1990,0.951056516,-3.11,-12.8,-4.189647,-26.536493
4.65325,-74.09894167,3250,16.46157227,125,1999,-0.213520915,-10.75,-72.35,-8.393992,-58.9152
-37.82,144.97,28,19.3,30,1963,0.699458327,-5.5,-25.5,-4.733661,-29.09266
-65.07944444,-63.9775,20,-0.7,15,1993,-0.723644038,-8.97,-72.3,-10.371831,-79.530945
-31.48388889,145.8294444,252,23.7,55.6,2013,0.951056516,-3.44,-15.8,-4.88467,-28.889345
46.17378583,8.788556051,379,24.4,138.3,2006,-0.213520915,-4.97,-32.54,-5.1431375,-34.260094
-3.322222222,-79.6,290,22.86293945,21,1992,-0.711656622,-0.94,0.7,-1.157951,1.0903041
-21.02823729,55.47161911,1184,20.27868042,193.9,2020,-0.2051045,-2.628,-7.85,-3.6491308,-17.955523
-41.47,-72.93,13,4.3,69,1996,0.280230675,-5.1,-34,-7.4864316,-52.663197
-3.72,-38.55,27,26.1,12,1975,-0.680773409,-0.81,4.1,-1.4278913,-0.45648062
81.6,-16.67,35,-23.3,15,1961,-0.723644038,-25.3,-190.3,-28.815279,-224.43027
48.545,13.3528,476,3.6,99.3,2008,0.956234827,-9.26,-65.6,-11.444326,-85.827
54.6789,13.4342,42,13.2,144.1,2001,-0.958717817,-11.4,-82.4,-8.438599,-60.93561
52.2914,10.4464,81,13.7,133.5,2007,-0.958717817,-11.95,-85.05,-7.7381682,-54.212597
6.417169444,2.329255556,14,26.68377075,131.8,2016,-0.967937783,-2.206,-7.6,-4.3495903,-24.63989
42.85,-80.27,240,3.9,34,1976,-0.711656622,-10.5,-65,-10.278299,-74.08495
49.93333333,36.28333333,148,31.68251953,0,2020,-0.23030567,-8.27,-55.9,-4.777303,-31.583006
-16.346,-68.12,5200,7.260308838,33,1983,-0.958717817,-5.38,-18.6,-4.314963,-24.475216
4.05,114.81,24,24.5,3.8,2007,0.723644038,-2.11,-4.18,-6.744477,-44.06265
-17.61527778,-149.5194444,1420,21.17046509,290,2000,0.296712819,-2.64,-2.8,-4.7179847,-24.826527
53.23,6.55,1,5.7,87,1979,-0.723644038,-7.69,-46.4,-7.656372,-52.866055
46.60305556,13.67138889,2156,-1.447363281,204,1978,0.238672766,-14.98,-107.6,-14.055227,-106.57235
40.96666667,13.05,119,22,4.6,2001,0.296712819,-2.4,-11.45,-4.1327543,-24.355417
-27.43,153.08,4,23.1,32,1988,-0.711656622,-4.07,-20.5,-1.5258024,-1.7244768
14.52,121,14,27.5,410,1964,-0.693281227,-5.5,-41,-6.4689703,-43.781406
36.62,127.46,62,25.6,187.5,2009,-0.680773409,-7.41,-52.84,-7.84671,-56.025547
52.93,4.78,1,1.8,39,1981,0.699458327,-7.88,-53.8,-8.4418,-61.742897
49.0422,12.1019,365,18.1,105.8,1995,-0.680773409,-10.37,-75.4,-6.9330387,-48.230495
46.72738634,8.186782163,632,12.9,195,1987,0.296712819,-10.93,-79.9,-8.259338,-60.280697
13.52,2.09,220,34.9,43.3,2010,0.741222011,-0.14146415,2.183813275,-0.50087166,4.9234943
46.095,14.597,282,3.1,108,1999,-0.867456355,-13.34,-92.9,-9.640411,-66.07353
12.37861111,-1.503111111,298,28.04619751,120.7,2017,-0.23030567,-4.671,-28.4,-3.6755447,-20.652618
-40.68,144.69,90,9.577783203,93,1981,-0.213520915,-4.16,-22.3,-5.698283,-34.35326
34.71666667,10.68333333,23,27.48885498,5.7,2016,0.280230675,2.24,10.9,-1.9942584,-6.1624227
19.2,-96.13,16,28.3,13,1980,0.729557554,-1.33,-7.6,-2.7020574,-10.754175
-17.6,-149.6111111,15,23.83474121,28,2000,-0.746972088,9.58,38.1,-2.364653,-8.551321
4.05,114.81,24,24,3.2,2009,-0.409355959,-6.32,-40.21,-8.357642,-57.37094
47.42692898,9.400776879,779,15.11556396,0,2004,0.729557554,-12.98,-92.7761978,-7.5361886,-55.02876
-0.166666667,-78.48333333,2789,15.9,2.267952677,2003,-0.958717817,-8.13,-53.1,-8.6879225,-59.947918
5.93,116.06,9,27.7,231.8,2013,-0.680773409,-6.59,-40.3,-6.4900064,-42.34996
34.01937778,-6.838286111,75,16.5,5.2,2002,0.995918996,-2.58,-15.2,-3.2585268,-16.89368
53.8713,8.7058,5,14.8,52.5,1988,0.280230675,-6.8,-49.5,-6.3043756,-44.153534
49.7703,9.9578,268,14.1,109.6,2002,0.741222011,-8.27,-60.1,-7.3061676,-53.12435
14.64,121.04,42,26.30132446,0,2020,-0.23030567,-7.92,-54.8,-6.2512856,-38.44921
46.98141401,6.607999655,1042,19.39922485,0,1999,-0.958717817,-7.72,-57.3,-7.7929897,-54.651485
-22.94805556,17.1525,1685,22.6,50,1961,-0.723644038,-4,-11.2,-1.9190079,-1.991038
40.8203002,0.493333172,50,11.5,4.5,2012,-0.271958158,-4.25,-41,-6.303029,-42.399616
-34.23583333,142.0866667,55,14.8,18.6,2014,-0.958717817,-6.44,-37.7,-3.396594,-15.855352
41.66056063,-1.004162565,249,12.3,16.5,2002,-0.723644038,-8.06,-60.46,-6.1698074,-40.571236
51.6,-1.1,48,18,36.5,2019,-0.680773409,-4.13,-26.7,-5.647026,-38.000072
13.07176111,-59.48972222,50,24.8,34,1985,0.238672766,-0.19,9.2,-1.7065758,-1.8134468
37.77,-25.65,175,20.8,26,1964,-0.963470549,-3.4,-15.5,-3.0102386,-15.304077
33.88,7.86,75,24.44713745,0,1999,-0.974100455,-4.04,-23.8,-3.0491345,-13.138596
4.05,114.81,24,24.6,8.6,2010,-0.994217907,-9.84,-66.23,-7.578122,-51.15041
49.0975,19.59,570,17.7,83,1994,-0.680773409,-7.89,-62.4,-6.9233785,-48.105045
46.39864119,6.233803787,436,11.27327881,0,2001,0.976010551,-7.44,-58.1,-8.450919,-62.958942
53.93,27.63,225,17.3,83,1983,-0.213520915,-11,-79,-8.053441,-59.08705
45.32,-75.67,114,16,46,1985,-0.958717817,-8.09,-58.6,-8.414137,-59.145035
46.72738634,8.186782163,632,8.2,134,2006,0.976010551,-9.23,-64.07,-11.043665,-83.960945
46.60305556,13.67138889,2156,12.21752319,8.3,2017,-0.162807013,-3.99,-15.14,-5.8004,-36.810474
58.26388889,26.46138889,70,0.2,39.5,2021,0.951056516,-12.89,-94.1,-12.324777,-91.063774
39.95,32.88,902,6,14,1972,0.956234827,-8.76,-59.3,-9.134404,-62.195835
43.365884,-8.421399,58,12.6,21.2,2000,0.956234827,-3.51,-15.2,-4.884623,-31.650263
64.13,-21.93,14,1.9,41.8,2013,0.976010551,-9.1,-61.5,-7.492193,-53.215824
38.43055556,27.15111111,120,8.9,19.7,2022,0.951056516,-3.42,-10.3,-5.2777805,-32.19447
-19.4,-68.95,4200,7.216638184,27.8,1986,0.951056516,-19.2,-148,-12.386718,-90.85925
-18.9,47.53,1300,15.6,1,1964,0.729557554,-1.8,-10,-2.883348,-14.131132
33.21722222,-87.54305556,65,7.420220947,11.6,2008,0.3375229,-4.9,-19.2,-3.6814103,-17.839836
-34.05,115.0249,70,16.50002441,5.6,2018,0.98594815,-2.1,-2.6,-2.9488778,-10.493746
-0.743055556,-90.30222222,2,21.53652344,11.8,2014,0.816538051,-4.042739922,-20.17561331,-2.4905677,-8.711714
50.4972,9.9428,921,6.9,114.3,1984,-0.970063922,-8.36,-57.5,-7.5073204,-51.725964
39.95,32.88,902,13.2,1,2001,-0.974100455,-5.73,-43.1,-6.9642363,-45.550606
38.79273611,-9.105733333,12,12.64266357,124.7,2016,0.238672766,-2.43,-8.9,-4.403687,-27.211987
38.43055556,27.15111111,120,26.1,37.3,2021,0.296712819,-6.52,-42.9,-3.503325,-18.868547
-65.07944444,-63.9775,20,-9.1,21,2004,-0.693281227,-13.32,-92.1,-12.262725,-96.69056
51.83,6.25,43,20.91115723,135,1980,-0.23030567,-7.61,-52,-5.419538,-38.231026
54.5283,11.0603,3,13,28.7,2001,-0.974100455,-6.25,-40.2,-6.87815,-48.238132
0.31524,9.44157,69,27.05397949,4.840294796,2021,0.976010551,-3.58,-16.6,-2.6381679,-8.245834
19.31396667,-99.30938333,2995,13.34575806,2.457237948,1986,-0.02581844,-15.4,-116,-10.147998,-73.9722
47.07777778,15.44888889,366,21.98919067,77.2,1994,0.296712819,-5.39,-39.1,-6.165909,-43.79686
-54.78,-68.28,10,4.9,47,1989,0.741222011,-11.8,-91,-10.80957,-83.331856
46.60305556,13.67138889,2156,15.69677124,4.9,2002,0.077386479,-10.38,-68,-6.35716,-42.127743
52.4672,13.4019,48,17.7,36.5,1989,0.296712819,-6.9,-49.2,-6.0239744,-43.230946
9,38.73,2360,18.8,73.8,2010,0.741222011,0.796344338,20.3131461,0.17889583,12.536055
-34.05,115.0249,70,21.3277832,11.8,2011,0.98594815,-1.64,-1,-3.3915942,-13.717529
40.41195035,-3.67806112,667,7.6,128.2,2000,-0.271958158,-7.3,-50.3,-8.127998,-55.821877
49.36,19.68,692,14.7,125.4,1991,-0.680773409,-8.13,-46.45,-7.164304,-50.379448
51.93,-10.25,9,13.8,207,1961,-0.958717817,-3.3,-29.2,-6.02695,-41.511105
1.6,103.6666667,35,27.38033447,107.2,2016,0.255353295,-1.378,-4.4,-6.506215,-39.333347
23.27,5.6,2726,24.50325928,20,2002,0.516062391,-2.53,-12.1,0.4503683,12.96776
-65.07944444,-63.9775,20,-2.2,67,2006,0.741222011,-7.48,-59.38,-9.593413,-73.65096
4.378333333,117.9925,285,27.58135376,634.7,2007,-0.213520915,-9.83,-68.29,-9.310746,-64.52022
49.0392,8.365,112,5.2,52.4,2008,0.699458327,-6.85,-42,-8.270313,-59.449123
1.685556,33.616389,1038,24.92504272,115.6,2014,-0.974100455,-1.8,-3,-2.142281,-5.3714266
28.58,77.2,212,25.3,86,1961,-0.974100455,-6.1,-44.6,-11.63691,-87.41472
46.60305556,13.67138889,2156,3.647302246,0.9,2018,-0.552435313,-22.459,-169.95,-13.054833,-94.41134
46.60305556,13.67138889,2156,13.16411743,6.4,2002,0.806479946,-9.11,-56.6,-8.376596,-59.063927
11.08333333,39.7175,2551,18.75362549,0,2002,0.741222011,-1.89,6.03,1.1857651,19.981977
4.378333333,117.9925,285,27.81087646,1502.8,2008,-0.711656622,-8.99,-58.29,-7.2925816,-44.87363
42.5859,10.07945,19,22.5,27,2015,-0.958717817,-4.1,-19.5,-3.8405223,-21.94092
38.00194982,-1.170837424,61,26.8,4.2,2003,0.296712819,-7.85,-55,-2.7635894,-13.562647
45.81666667,15.98333333,157,10.3,49,1997,-0.974100455,-8.03,-55,-8.318815,-58.249996
46.39864119,6.233803787,436,11.98494873,10.6667534,2007,0.741222011,-8.45,-61.13651675,-7.7826324,-57.36671
50.4972,9.9428,921,0.5,86.8,1985,-0.288482433,-8.32,-56.9,-10.162437,-75.6946
-46.88,37.87,26,3.8,180,1961,-0.974100455,-6.3,-34.1,-5.921854,-40.197872
28.276976,84.30961,2103,17.92783333,27.6,2017,0.741222011,-1.504698731,-0.342425966,1.3522075,22.59551
54.0967,13.4056,2,6.4,24.8,2006,-0.288482433,-6.04,-41.4,-8.430905,-60.661976
47.81666667,13.71777778,1618,19.02376709,4.2,2001,0.516062391,-9.05,-64.6,-8.539776,-61.69415
53.23,6.55,1,6.3,42.3,2012,-0.711656622,-9.671857322,-63.54,-7.015156,-46.97073
-53,-70.833333,37,1.6,22,1991,-0.680773409,-10.1,-75,-11.1681795,-85.883064
-31.75,-60.73,16,19.39351807,0,2002,-0.974100455,-2.7,-5,-0.9494243,3.720954
54.35333333,-6.648333333,64,15.2,75.2,2016,0.280230675,-8.69,-61.9,-6.287202,-44.15743
0.31524,9.44157,69,25.99044189,10.059245,2021,0.238672766,-0.43,0.7,-1.246069,3.8004603
7.789855,-76.650846,30,26.81148682,5.608462589,2020,-0.693281227,-7.67,-51.2,-5.6253147,-36.681705
45.46666667,13.61666667,2,3.5,32.3,2003,0.566701756,-14.86,-110.73,-9.078567,-65.47391
47.07777778,15.44888889,366,17.70748291,69,1985,-0.213520915,-4.19,-31.1,-6.2915287,-44.33437
43.49111613,-3.800555816,52,14.64504395,0,2011,-0.723644038,-5.75,-28.9,-4.538514,-27.961546
-20.67652,-66.63797,3674,13.8,6.5,2011,0.238672766,-10.66,-72.4,-10.067261,-70.266914
-15.6,-56.1,165,27.9,46,1975,-0.958717817,0.73,13.1,-0.63453555,7.0938525
47.07777778,15.44888889,366,14.44500122,77,1990,-0.680773409,-6.51,-40.9,-6.6819854,-47.031433
37.77,-25.65,175,13.96413574,42.3,2020,0.956234827,-1.22,5.4,-3.080783,-14.763716
61.22,-48.12,27,0.8,2,1965,0.951056516,-13.1,-84.9,-11.978204,-90.77301
48.545,13.3528,476,-0.9,103.3,2013,0.238672766,-12.76,-91.5,-13.918502,-104.57302
34.72,113.65,110,28,110,1992,-0.23030567,-7.82,-79.5,-8.64454,-63.43986
41.64083945,-4.754446679,735,6.3,29,2001,0.699458327,-10.86,-82.4,-8.987612,-62.726044
37.77,-25.65,175,14.67128906,88.2,2020,0.711656622,-5.187,-30.1,-3.348555,-17.097912
45.80666667,15.97,165,4.2,35,1989,-0.288482433,-9.57,-68,-12.266522,-90.42388
41.66056063,-1.004162565,249,13.88631592,0,2020,0.956234827,-8.49,-55.7,-5.4445343,-36.08463
30.08,31.28,34,14.2,0.3,1989,0.699458327,0.75,0.2,-2.7221098,-11.2122135
39.48056611,-0.366386255,11,15.65847168,0,2018,-0.723644038,-4.85,-28.7,-5.286106,-33.501373
52.4672,13.4019,48,2,35,2008,-0.271958158,-12.13,-83.65,-10.278794,-74.422356
46.72738634,8.186782163,632,11,65.4,2004,-0.970063922,-9.52,-67.89,-9.080747,-63.747177
-7.315277778,72.42805556,1,27.2,267,1972,0.956234827,-3.13,-12.7,-4.227899,-21.686611
43.73238889,7.423583333,2,24,27.5,2007,0.296712819,5.7,18.46,-3.6115184,-21.96944
-34.05,115.0249,70,15.71056519,4,2016,0.895839291,-2.97,-7.4,-3.1940093,-12.312029
38.03333333,114.4166667,80,9.2,18.2,1998,0.951056516,-8.378,-65.49,-5.6421824,-35.212784
38.03333333,114.4166667,80,13.2,68.5,2000,-0.970063922,-9,-52,-7.4629345,-49.485645
51.3,3.75,2,17.69741211,45.8,1998,-0.501241813,-4.71,-31.5,-4.9233923,-33.34881
14.559667,-90.937833,1578,17.9,1.6,2019,0.699458327,-0.14,7.3,-2.123388,-7.9878287
36.15,-5.35,5,14.3,173,1979,0.699458327,-4.29,-29,-4.6139064,-28.03333
6.99,125.24,1695,25.80861816,72,1998,-0.974100455,-9.23,-56.9,-5.746023,-35.681507
38.28,21.79,100,19.20418701,10.4,2015,0.729557554,-4.914,-30.1,-4.036455,-22.532225
31.95765,35.84828333,900,7.6,54,1991,0.699458327,-6.55,-25.3,-4.5702205,-23.811815
60.18008889,24.83286111,30,-2.090246582,34.7,2016,-0.255353295,-11.178,-78.5,-13.619611,-101.020676
31.2,35.75,970,13.05053101,44.7,1966,0.699458327,-4.04,-13.4,-3.8829913,-20.1519
72.4,-78,54,-25.9,1,1991,0.976010551,-32.12,-233.4,-30.791761,-240.20699
52.1,5.18,2,14.34478149,57,1996,-0.09453675,-4.93,-38.2,-6.057333,-42.068653
37.13333333,79.93333333,1375,21.6,26,1988,-0.23030567,0.19,15.2,1.0506736,21.251446
51.6,-1.1,48,13.3,63.8,2018,0.741222011,-5.65,-34.8,-6.02487,-41.88653
48.78,-123.13,178,8.695703125,1.713065448,2009,0.951056516,-11.25,-83.6,-10.690812,-80.09765
47.67,-124.48,21,15.20614014,64,1964,-0.693281227,-4.8,-36.6,-7.3230567,-52.315968
7.17,2.07,165,29.49788818,3,2016,-0.711656622,-2.42,-5.1,-3.3182492,-16.989931
31.28333333,34.23333333,73,16.3,10.3,2002,0.699458327,1.53,30.7,-2.9491758,-13.34923
-27.17,-109.43,41,18.7,115.5,2003,-0.680773409,-6.06,-36,-2.204064,-7.3760743
33.27333333,35.19388889,5,11.06826172,0,2006,0.238672766,-7.41,-37.35,-3.542901,-17.532711
49.82,-74.97,381.1,-0.69284668,3.259021626,2006,-0.288482433,-19.55,-142.5,-16.637548,-124.8812
2.016666667,103.2483333,10,27.32265625,10.40062064,2003,-0.974100455,-7.35,-50.01,-6.4672346,-41.36993
43.55833333,1.469444444,156,19.3,26,2012,-0.963470549,-5.25,-28.96,-4.5974984,-28.528542
47.07777778,15.44888889,366,2.88326416,48,1988,0.972118197,-8.46,-58.5,-11.777169,-87.33252
49.0975,19.59,570,-0.8,35,1994,-0.288482433,-11.94,-88.2,-13.407106,-102.23594
36.78,3.052222222,180,14.2383667,78.9,2001,0.238672766,-6.53,-43.5,-5.01323,-29.877378
33.46555556,126.9333333,25,5.217401123,3.9,1996,0.271958158,-7.4,-41,-3.300915,-14.6014805
19.31396667,-99.3094,2880,16.44661865,2.129749971,2013,-0.976010551,-15.04,-106.7,-9.1653385,-64.67811
54.5283,11.0603,3,4.2,37,2004,-0.271958158,-7.54,-52.2,-8.536467,-60.928223
-0.338055556,-77.81,1600,13.63652954,18.95690407,1993,0.02581844,-7.72,-51.24,-5.904303,-37.507572
45.8,28.2,113,20.7,121,2010,0.296712819,-6.37167,-39.2839,-5.9291563,-40.584614
47.59583333,7.594444444,249,4.1,24,1996,0.956234827,-7.27,-53.9,-9.888158,-72.144585
32.63333333,-16.9,58,20.4,121,1992,-0.970063922,-3.08,-13,-3.1841598,-16.200565
37.9,23.73,27,9.2,83,1972,0.238672766,-8.29,-56.3,-5.294745,-31.35886
-0.694444444,-90.325,194,21.3,63.7,2004,-0.711656622,-1.5,-2.1,-1.6499403,-3.253291
40.41666667,-7.55,1380,17.1,23,1988,-0.963470549,-4.13,-24.4,-5.8285904,-37.704494
-7.92,-14.42,15,27.5,23,1962,0.951056516,0.6,5.6,-1.2898388,0.5781555
40.67,109.85,1067,0.3,15,1986,0.951056516,-9.85,-56.6,-10.004886,-70.97113
-37.82,144.97,28,13.7,20.2,2009,-0.974100455,-0.7,-1,-3.526851,-16.530527
47.47051111,21.49041944,110,12.3,1.3,2009,0.997324973,-2.36,-23.75,-6.8115535,-48.21875
46.095,14.597,282,1,61,1995,0.238672766,-9.7,-65.2,-12.380174,-91.195015
62.89179444,27.62542222,116,16.2,109.7,2013,-0.680773409,-10.11,-70.5,-9.604892,-71.75865
7.133333333,-73.18333333,1189,13.6,152.9,2005,0.741222011,-14.4,-104.79,-2.3306036,-8.073381
7.02,125.23,1265,26.29168091,30,1998,0.976010551,-4.23,-22.5,-6.509447,-43.05469
11.25,75.78,20,25.7,705.6,2000,0.280230675,-1.34,-0.3,-3.2413368,-11.728239
44.52361111,11.33888889,35,24.8,14.6,1997,-0.680773409,-5.46,-33.2,-3.4550023,-19.957195
-36.79744444,-73.03333333,11,8.7,88,1991,-0.680773409,-4.8,-23,-4.9847317,-30.801237
51.3744,11.2919,164,1.1,33.4,2008,-0.271958158,-16.74,-121.4,-10.19657,-73.97736
4.05,114.81,24,25.2,27.1,2010,0.845249057,-9.94,-63.76,-6.388744,-41.12283
62.89179444,27.62542222,116,2.9,55.4,2014,-0.974100455,-12.89,-90.3,-13.156217,-97.15139
40.8203002,0.493333172,50,26.4510437,0,2018,-0.680773409,-3.16,-16.8,-3.0593348,-16.301819
-27.43,153.08,4,18.6,9,1963,-0.958717817,-1.6,-1.3,-1.9582326,-3.9413352
51.67,-110.2,707,-4.716711426,0,2001,-0.288482433,-26.64,-211.3,-23.566267,-184.72794
53.8713,8.7058,5,15.8,38,1989,-0.958717817,-4.5,-25.2,-5.759651,-39.702873
-20.901,55.484,70,27.5,114.6,2014,0.699458327,-2.02,-5.8,-3.1632128,-12.411171
64.13,-21.93,14,9.2,56,1962,0.296712819,-7.2,-58.3,-6.635114,-49.033947
55.677,12.56,6,13.32253418,1.255918178,2018,0.296712819,-3.93,-37.4,-6.4667535,-46.53877
58.38277778,21.81416667,6,-0.7,40.1,2021,-0.288482433,-13.18,-90.7,-13.096126,-96.68405
50.4972,9.9428,921,3.5,102.4,2008,0.972118197,-11.28,-76.9,-9.186314,-67.35276
49.0422,12.1019,365,-1.4,68.2,2003,0.238672766,-9.21,-78.65,-12.470542,-93.94985
38.05011111,23.866675,498,23.1,1.2,2006,-0.213520915,0.88,4.6,-4.20554,-23.996498
18.47,-70.02,60,25.31295166,0,2003,0.976010551,-0.85,6,-0.8775552,4.3724093
31.2025,29.87666667,5,18.5,9.1,2001,-0.821476553,-4.51,-17.9,-3.069851,-11.9002
6.166666667,102.2833333,7,26.3,39.6,1981,0.699458327,-4.68,-23.1,-4.157092,-24.552843
-6.18,106.83,8,26.2,281,1992,-0.970063922,-2.66,-11.5,-5.904596,-35.629173
7.533333333,80.45,139,29.40603027,0,1994,0.976010551,-4.4,-27,-3.0093567,-15.095535
72.58,-38.4799,3200,-5.389837646,0.13752107,2011,-0.42500034,-31.73414107,-238.9438405,-25.757267,-205.46396
41.13333333,-8.6,93,14.31374512,67.2,2015,-0.723644038,-5.59,-30.7,-3.8471074,-22.158104
23.27,5.6,2726,16.8,1.3,2001,-0.806479946,3.78,27.95,-1.4394157,0.29986238
22.79777778,88.37166667,6,28,277.1,2004,-0.693281227,-6.4,-42.1,-7.4287586,-51.283283
-34.23583333,142.0866667,55,24.9,65.6,2009,-0.723644038,-3.57,-14,-1.3162277,1.282207
47.7,27.88333333,231,-9.4,58,2012,0.699458327,-14.63,-101.52,-13.74618,-101.90392
-11.40438889,-76.32505556,4477,3.7,4.7,2008,-0.23030567,-5.71,-29.19,-8.6411915,-61.17167
54.5275,9.5486,43,10.3,8,2009,0.976010551,-6.845,-47.15,-6.7973447,-47.71755
36.83,10.23,4,22,38,1976,0.280230675,-0.99,2.1,-3.508925,-17.359022
36.88,30.7,49,20.6,45,2012,0.729557554,-3.98,-20.26,-3.6248713,-19.059305
46.49722222,28.3,156,16.5,88.9,2011,0.741222011,-7.21,-49.4,-6.640951,-46.08165
-15.55555556,-69.98222222,3840,11.14946899,127.3,2001,0.699458327,-18.98,-143.2,-18.651264,-141.6091
47.54260867,7.58371693,316,5.7,37.8,2016,0.956234827,-12.39,-95.3,-10.31089,-77.2534
45.32,-75.67,114,5.8,95,1980,-0.970063922,-13.88,-92,-9.992232,-71.296104
-1.68218,29.22716,1535,18.86446533,0,2020,0.956234827,-4.94,-25.4,-0.81070304,6.335319
