Lat,Lon,Alt,Date,H2,O18,Label,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
29.7,91.13333333,3649,1989-06-14 22:00:00+00:00,-55.0,-6.4,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1989-07-14 22:00:00+00:00,-115.7,-15.34,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1989-08-14 22:00:00+00:00,-182.1,-24.28,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1989-09-14 22:00:00+00:00,-160.9,-21.03,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1990-05-14 22:00:00+00:00,-59.8,-8.82,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1990-06-14 22:00:00+00:00,-7.7,-3.33,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1990-07-14 22:00:00+00:00,-147.4,-19.59,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1990-08-14 22:00:00+00:00,-188.2,-25.17,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1990-09-14 22:00:00+00:00,-154.8,-21.08,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1991-05-14 22:00:00+00:00,-4.6,-2.27,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1991-06-14 22:00:00+00:00,-69.5,-9.5,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1991-07-14 22:00:00+00:00,-97.2,-13.66,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1991-08-14 22:00:00+00:00,-161.3,-21.64,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1991-09-14 22:00:00+00:00,-113.8,-15.86,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-01-14 23:00:00+00:00,-123.6,-16.39,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-03-14 23:00:00+00:00,-151.1,-20.54,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-05-14 22:00:00+00:00,-26.6,-5.5,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-06-14 22:00:00+00:00,-39.0,-6.26,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-07-14 22:00:00+00:00,-134.1,-17.7,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-08-14 22:00:00+00:00,-136.9,-17.89,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-09-14 22:00:00+00:00,-96.8,-8.91,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-10-14 22:00:00+00:00,-144.6,-19.26,tibetPlat,0,0,0,1,0
29.7,91.13333333,3649,1992-12-14 23:00:00+00:00,-94.6,-14.52,tibetPlat,0,0,0,1,0
12.54194444,39.76972222,1832,2002-06-14 22:00:00+00:00,40.85,6.08,ethiopiaHigh,0,1,0,0,0
12.54194444,39.76972222,1832,2002-07-14 22:00:00+00:00,6.62,-0.97,ethiopiaHigh,0,1,0,0,0
12.54194444,39.76972222,1832,2002-08-14 22:00:00+00:00,0.9,-1.66,ethiopiaHigh,0,1,0,0,0
12.54194444,39.76972222,1832,2002-09-14 22:00:00+00:00,-15.72,-3.88,ethiopiaHigh,0,1,0,0,0
12.54194444,39.76972222,1832,2002-10-14 22:00:00+00:00,4.02,-0.74,ethiopiaHigh,0,1,0,0,0
18.9,72.82,10,1965-07-14 22:00:00+00:00,-3.2,-3.4,hotWet,1,0,0,0,0
18.9,72.82,10,1965-08-14 22:00:00+00:00,-9.1,-2.9,hotWet,1,0,0,0,0
18.9,72.82,10,1966-06-14 22:00:00+00:00,7.3,0.3,hotWet,1,0,0,0,0
18.9,72.82,10,1966-07-14 22:00:00+00:00,-9.2,-2.1,hotWet,1,0,0,0,0
18.9,72.82,10,1966-08-14 22:00:00+00:00,8.6,0.0,hotWet,1,0,0,0,0
18.9,72.82,10,1966-09-14 22:00:00+00:00,2.7,-1.0,hotWet,1,0,0,0,0
18.9,72.82,10,1966-10-14 22:00:00+00:00,17.3,0.8,hotWet,1,0,0,0,0
18.9,72.82,10,1973-06-14 22:00:00+00:00,-10.8,-2.73,hotWet,1,0,0,0,0
18.9,72.82,10,1973-08-14 22:00:00+00:00,5.4,-0.46,hotWet,1,0,0,0,0
18.9,72.82,10,1973-09-14 22:00:00+00:00,4.3,-0.41,hotWet,1,0,0,0,0
18.9,72.82,10,1973-10-14 22:00:00+00:00,-52.6,-7.74,hotWet,1,0,0,0,0
18.9,72.82,10,1974-06-14 22:00:00+00:00,1.8,-0.98,hotWet,1,0,0,0,0
18.9,72.82,10,1974-07-14 22:00:00+00:00,-13.2,-2.55,hotWet,1,0,0,0,0
18.9,72.82,10,1974-08-14 22:00:00+00:00,8.0,0.06,hotWet,1,0,0,0,0
18.9,72.82,10,1974-09-14 22:00:00+00:00,-8.5,-1.89,hotWet,1,0,0,0,0
18.9,72.82,10,1975-07-14 22:00:00+00:00,1.7,-1.24,hotWet,1,0,0,0,0
18.9,72.82,10,1975-09-14 22:00:00+00:00,-40.6,-5.52,hotWet,1,0,0,0,0
18.9,72.82,10,1975-10-14 22:00:00+00:00,-31.5,-5.39,hotWet,1,0,0,0,0
18.9,72.82,10,1976-06-14 22:00:00+00:00,-18.5,-3.58,hotWet,1,0,0,0,0
18.9,72.82,10,1976-07-14 22:00:00+00:00,5.2,-0.49,hotWet,1,0,0,0,0
18.9,72.82,10,1976-08-14 22:00:00+00:00,3.9,-0.23,hotWet,1,0,0,0,0
18.9,72.82,10,1976-09-14 22:00:00+00:00,6.5,-0.32,hotWet,1,0,0,0,0
18.9,72.82,10,1976-11-14 23:00:00+00:00,-29.6,-5.43,hotWet,1,0,0,0,0
18.9,72.82,10,1977-06-14 22:00:00+00:00,-1.2,-1.37,hotWet,1,0,0,0,0
18.9,72.82,10,1977-07-14 22:00:00+00:00,3.7,-0.88,hotWet,1,0,0,0,0
18.9,72.82,10,1977-09-14 22:00:00+00:00,-5.4,-1.81,hotWet,1,0,0,0,0
18.9,72.82,10,1964-06-14 22:00:00+00:00,-6.2,-2.0,hotWet,1,0,0,0,0
18.9,72.82,10,1964-07-14 22:00:00+00:00,1.8,-1.1,hotWet,1,0,0,0,0
18.9,72.82,10,1964-08-14 22:00:00+00:00,-6.9,-2.0,hotWet,1,0,0,0,0
18.9,72.82,10,1964-09-14 22:00:00+00:00,-11.2,-2.5,hotWet,1,0,0,0,0
18.9,72.82,10,1965-06-14 22:00:00+00:00,8.0,-0.5,hotWet,1,0,0,0,0
18.9,72.82,10,1975-06-14 22:00:00+00:00,-6.2,-1.62,hotWet,1,0,0,0,0
18.9,72.82,10,1975-08-14 22:00:00+00:00,-13.7,-2.66,hotWet,1,0,0,0,0
18.9,72.82,10,1962-06-14 22:00:00+00:00,11.2,0.2,hotWet,1,0,0,0,0
18.9,72.82,10,1962-07-14 22:00:00+00:00,-6.9,-1.2,hotWet,1,0,0,0,0
18.9,72.82,10,1962-08-14 22:00:00+00:00,4.4,-0.7,hotWet,1,0,0,0,0
18.9,72.82,10,1962-09-14 22:00:00+00:00,-8.1,-2.2,hotWet,1,0,0,0,0
18.9,72.82,10,1962-12-14 23:00:00+00:00,6.2,-0.2,hotWet,1,0,0,0,0
18.9,72.82,10,1963-06-14 22:00:00+00:00,1.8,-0.3,hotWet,1,0,0,0,0
18.9,72.82,10,1963-07-14 22:00:00+00:00,1.2,-0.9,hotWet,1,0,0,0,0
18.9,72.82,10,1963-08-14 22:00:00+00:00,1.8,-1.0,hotWet,1,0,0,0,0
18.9,72.82,10,1963-09-14 22:00:00+00:00,1.8,-0.2,hotWet,1,0,0,0,0
18.9,72.82,10,1963-10-14 22:00:00+00:00,-63.2,-7.8,hotWet,1,0,0,0,0
18.9,72.82,10,1961-06-14 22:00:00+00:00,-10.0,-1.5,hotWet,1,0,0,0,0
18.9,72.82,10,1961-07-14 22:00:00+00:00,-11.8,-2.1,hotWet,1,0,0,0,0
18.9,72.82,10,1961-08-14 22:00:00+00:00,3.7,-0.2,hotWet,1,0,0,0,0
18.9,72.82,10,1961-09-14 22:00:00+00:00,-3.1,-1.2,hotWet,1,0,0,0,0
18.9,72.82,10,1961-10-14 22:00:00+00:00,-11.8,-2.4,hotWet,1,0,0,0,0
