Lat,Lon,Alt,Date,H2,O18,geometry,t2m,tp
-75.58333333,-20.56666667,30.0,1999-09-14 22:00:00+00:00,-197.7,-25.845,POINT (-20.56666667 -75.58333333),246.41146850585938,0.0
-75.58333333,-20.56666667,30.0,1999-10-14 22:00:00+00:00,-170.55,-21.695,POINT (-20.56666667 -75.58333333),258.4583435058594,6.719429802615196e-05
-75.58333333,-20.56666667,30.0,1999-11-14 23:00:00+00:00,-186.7,-24.235,POINT (-20.56666667 -75.58333333),256.99481201171875,0.0
-75.58333333,-20.56666667,30.0,1999-12-14 23:00:00+00:00,-141.1,-18.025,POINT (-20.56666667 -75.58333333),265.0104064941406,0.0
-75.58333333,-20.56666667,30.0,2000-01-14 23:00:00+00:00,-124.45,-15.79,POINT (-20.56666667 -75.58333333),268.2708435058594,9.5367431640625e-07
-75.58333333,-20.56666667,30.0,2000-02-14 23:00:00+00:00,-109.7,-14.82,POINT (-20.56666667 -75.58333333),257.9166564941406,3.159046173095703e-06
-75.58333333,-20.56666667,30.0,2000-03-14 23:00:00+00:00,-132.6,-17.3,POINT (-20.56666667 -75.58333333),254.89584350585938,0.0
-75.58333333,-20.56666667,30.0,2000-04-14 22:00:00+00:00,-156.35,-20.31,POINT (-20.56666667 -75.58333333),249.8541717529297,0.0
-75.58333333,-20.56666667,30.0,2000-05-14 22:00:00+00:00,-195.45,-24.97,POINT (-20.56666667 -75.58333333),240.609375,0.0
-75.58333333,-20.56666667,30.0,2000-06-14 22:00:00+00:00,-183.15,-23.58,POINT (-20.56666667 -75.58333333),250.0677032470703,1.3490517630998511e-05
-75.58333333,-20.56666667,30.0,2000-07-14 22:00:00+00:00,-176.5,-22.44,POINT (-20.56666667 -75.58333333),244.125,0.0
-75.58333333,-20.56666667,30.0,2000-08-14 22:00:00+00:00,-213.35,-27.52,POINT (-20.56666667 -75.58333333),234.19790649414062,0.0
-75.58333333,-20.56666667,30.0,2000-09-14 22:00:00+00:00,-224.35,-28.57,POINT (-20.56666667 -75.58333333),262.3229064941406,0.00010210275650024414
-75.58333333,-20.56666667,30.0,2000-10-14 22:00:00+00:00,-187.75,-24.08,POINT (-20.56666667 -75.58333333),248.9270782470703,0.0
-75.58333333,-20.56666667,30.0,2000-11-14 23:00:00+00:00,-175.6,-22.69,POINT (-20.56666667 -75.58333333),254.390625,1.9868215517249155e-08
-75.58333333,-20.56666667,30.0,2000-12-14 23:00:00+00:00,-115.5,-14.87,POINT (-20.56666667 -75.58333333),268.3541564941406,2.173582834075205e-05
-75.58333333,-20.56666667,30.0,2001-01-14 23:00:00+00:00,-122.3,-15.09,POINT (-20.56666667 -75.58333333),264.32293701171875,1.3311703241924988e-06
-75.58333333,-20.56666667,30.0,2001-02-14 23:00:00+00:00,-138.5,-17.53,POINT (-20.56666667 -75.58333333),258.09893798828125,0.0
-75.58333333,-20.56666667,30.0,2001-03-14 23:00:00+00:00,-134.2,-18.91,POINT (-20.56666667 -75.58333333),246.30209350585938,6.993611805228284e-06
-75.58333333,-20.56666667,30.0,2001-04-14 22:00:00+00:00,-195.9,-25.41,POINT (-20.56666667 -75.58333333),255.15623474121094,3.961722177336924e-05
-75.58333333,-20.56666667,30.0,2001-05-14 22:00:00+00:00,-180.7,-23.59,POINT (-20.56666667 -75.58333333),251.77084350585938,0.0001450379641028121
-75.58333333,-20.56666667,30.0,2001-06-14 22:00:00+00:00,-207.6,-26.48,POINT (-20.56666667 -75.58333333),261.66668701171875,9.570519614499062e-05
-75.58333333,-20.56666667,30.0,2001-07-14 22:00:00+00:00,-261.8,-33.12,POINT (-20.56666667 -75.58333333),252.3385467529297,2.5033950805664062e-06
-75.58333333,-20.56666667,30.0,2001-08-14 22:00:00+00:00,-255.3,-32.17,POINT (-20.56666667 -75.58333333),255.66143798828125,0.0001614093780517578
-75.58333333,-20.56666667,30.0,2001-09-14 22:00:00+00:00,-171.3,-22.56,POINT (-20.56666667 -75.58333333),249.90103149414062,0.0
-75.58333333,-20.56666667,30.0,2001-10-14 22:00:00+00:00,-185.1,-24.01,POINT (-20.56666667 -75.58333333),257.7552185058594,4.599491512635723e-05
-75.58333333,-20.56666667,30.0,2001-11-14 23:00:00+00:00,-154.0,-19.68,POINT (-20.56666667 -75.58333333),266.3541564941406,0.0004660089616663754
-75.58333333,-20.56666667,30.0,2001-12-14 23:00:00+00:00,-133.8,-16.96,POINT (-20.56666667 -75.58333333),264.8333435058594,0.0
-75.58333333,-20.56666667,30.0,2002-01-14 23:00:00+00:00,-128.6,-16.32,POINT (-20.56666667 -75.58333333),268.5,3.178914482759865e-07
-75.58333333,-20.56666667,30.0,2002-02-14 23:00:00+00:00,-140.5,-18.08,POINT (-20.56666667 -75.58333333),268.14581298828125,0.0006736516952514648
-75.58333333,-20.56666667,30.0,2002-03-14 23:00:00+00:00,-167.7,-21.58,POINT (-20.56666667 -75.58333333),254.390625,6.934006523806602e-05
-75.58333333,-20.56666667,30.0,2002-04-14 22:00:00+00:00,-160.2,-20.53,POINT (-20.56666667 -75.58333333),265.9375,7.740656292298809e-05
-75.58333333,-20.56666667,30.0,2002-05-14 22:00:00+00:00,-207.4,-26.82,POINT (-20.56666667 -75.58333333),247.6666717529297,0.0
-75.58333333,-20.56666667,30.0,2002-06-14 22:00:00+00:00,-237.9,-30.03,POINT (-20.56666667 -75.58333333),253.4583282470703,4.907448783342261e-06
-75.58333333,-20.56666667,30.0,2002-07-14 22:00:00+00:00,-235.7,-29.85,POINT (-20.56666667 -75.58333333),249.25,0.0
-75.58333333,-20.56666667,30.0,2002-08-14 22:00:00+00:00,-200.3,-25.4,POINT (-20.56666667 -75.58333333),264.79168701171875,0.0005348126287572086
-75.58333333,-20.56666667,30.0,2002-09-14 22:00:00+00:00,-196.8,-25.75,POINT (-20.56666667 -75.58333333),246.83853149414062,0.0
-75.58333333,-20.56666667,30.0,2002-10-14 22:00:00+00:00,-200.7,-26.23,POINT (-20.56666667 -75.58333333),245.52603149414062,1.0589758858259302e-05
-75.58333333,-20.56666667,30.0,2002-11-14 23:00:00+00:00,-157.6,-21.39,POINT (-20.56666667 -75.58333333),255.4114532470703,0.0
-75.58333333,-20.56666667,30.0,2002-12-14 23:00:00+00:00,-143.6,-18.37,POINT (-20.56666667 -75.58333333),260.1979064941406,9.338060635855072e-07
-75.58333333,-20.56666667,30.0,2003-01-14 23:00:00+00:00,-107.9,-13.8,POINT (-20.56666667 -75.58333333),264.40625,1.271565793103946e-06
-75.58333333,-20.56666667,30.0,2003-02-14 23:00:00+00:00,-136.4,-17.73,POINT (-20.56666667 -75.58333333),262.30206298828125,3.9736431745041045e-07
-75.58333333,-20.56666667,30.0,2003-03-14 23:00:00+00:00,-135.2,-24.37,POINT (-20.56666667 -75.58333333),248.9791717529297,5.761781949331635e-07
-75.58333333,-20.56666667,30.0,2003-04-14 22:00:00+00:00,-184.0,-24.41,POINT (-20.56666667 -75.58333333),247.88021850585938,0.0
-75.58333333,-20.56666667,30.0,2003-05-14 22:00:00+00:00,-205.0,-26.51,POINT (-20.56666667 -75.58333333),255.953125,0.00023885566042736173
-75.58333333,-20.56666667,30.0,2003-06-14 22:00:00+00:00,-270.2,-34.87,POINT (-20.56666667 -75.58333333),240.36978149414062,8.50359629112063e-06
-75.58333333,-20.56666667,30.0,2003-07-14 22:00:00+00:00,-252.4,-32.56,POINT (-20.56666667 -75.58333333),229.4739532470703,1.0212262168352026e-05
-75.58333333,-20.56666667,30.0,2003-08-14 22:00:00+00:00,-211.0,-27.25,POINT (-20.56666667 -75.58333333),242.4427032470703,5.145867817191174e-06
-75.58333333,-20.56666667,30.0,2003-09-14 22:00:00+00:00,-185.6,-24.02,POINT (-20.56666667 -75.58333333),244.734375,2.5828680350059585e-07
-75.58333333,-20.56666667,30.0,2003-10-14 22:00:00+00:00,-172.8,-22.12,POINT (-20.56666667 -75.58333333),252.68228149414062,0.0
-75.58333333,-20.56666667,30.0,2003-11-14 23:00:00+00:00,-189.1,-24.05,POINT (-20.56666667 -75.58333333),258.1041564941406,0.0
-75.58333333,-20.56666667,30.0,2003-12-14 23:00:00+00:00,-145.5,-18.16,POINT (-20.56666667 -75.58333333),264.8958435058594,0.0
-75.58333333,-20.56666667,30.0,2004-01-14 23:00:00+00:00,-165.15,-20.74,POINT (-20.56666667 -75.58333333),263.34375,0.0
-75.58333333,-20.56666667,30.0,2004-02-14 23:00:00+00:00,-119.8,-15.61,POINT (-20.56666667 -75.58333333),257.80731201171875,0.0
-75.58333333,-20.56666667,30.0,2004-03-14 23:00:00+00:00,-136.58,-18.8,POINT (-20.56666667 -75.58333333),257.9010314941406,4.402796184876934e-05
-75.58333333,-20.56666667,30.0,2004-04-14 22:00:00+00:00,-173.72,-23.05,POINT (-20.56666667 -75.58333333),250.9739532470703,0.0
-75.58333333,-20.56666667,30.0,2004-05-14 22:00:00+00:00,-204.64,-26.72,POINT (-20.56666667 -75.58333333),261.40625,1.5099842585186707e-06
-75.58333333,-20.56666667,30.0,2004-06-14 22:00:00+00:00,-221.93,-28.72,POINT (-20.56666667 -75.58333333),244.4427032470703,0.0
-75.58333333,-20.56666667,30.0,2004-07-14 22:00:00+00:00,-248.61,-31.92,POINT (-20.56666667 -75.58333333),246.7083282470703,1.1781850844272412e-05
-75.58333333,-20.56666667,30.0,2004-08-14 22:00:00+00:00,-265.11,-33.78,POINT (-20.56666667 -75.58333333),239.9375,2.2232534320210107e-05
-75.58333333,-20.56666667,30.0,2004-09-14 22:00:00+00:00,-204.18,-26.35,POINT (-20.56666667 -75.58333333),243.2552032470703,0.0
-75.58333333,-20.56666667,30.0,2004-10-14 22:00:00+00:00,-183.74,-23.21,POINT (-20.56666667 -75.58333333),255.91146850585938,6.556510925292969e-07
-75.58333333,-20.56666667,30.0,2004-11-14 23:00:00+00:00,-185.18,-23.76,POINT (-20.56666667 -75.58333333),254.45831298828125,0.0
-75.58333333,-20.56666667,30.0,2004-12-14 23:00:00+00:00,-165.47,-20.99,POINT (-20.56666667 -75.58333333),265.6458435058594,0.0
-75.58333333,-20.56666667,30.0,2005-01-14 23:00:00+00:00,-137.53,-17.31,POINT (-20.56666667 -75.58333333),268.72918701171875,0.0
-75.58333333,-20.56666667,30.0,2005-02-14 23:00:00+00:00,-110.66,-14.53,POINT (-20.56666667 -75.58333333),263.65625,4.6869121433701366e-05
-75.58333333,-20.56666667,30.0,2005-03-14 23:00:00+00:00,-126.06,-16.58,POINT (-20.56666667 -75.58333333),252.078125,0.0
-75.58333333,-20.56666667,30.0,2005-04-14 22:00:00+00:00,-175.51,-23.42,POINT (-20.56666667 -75.58333333),252.1197967529297,5.602836154139368e-06
-75.58333333,-20.56666667,30.0,2005-05-14 22:00:00+00:00,-174.15,-22.82,POINT (-20.56666667 -75.58333333),245.1041717529297,0.0
-75.58333333,-20.56666667,30.0,2005-06-14 22:00:00+00:00,-228.0,-29.59,POINT (-20.56666667 -75.58333333),242.8125,6.71545640216209e-05
-75.58333333,-20.56666667,30.0,2005-07-14 22:00:00+00:00,-224.98,-29.72,POINT (-20.56666667 -75.58333333),239.984375,1.8358230590820312e-05
-75.58333333,-20.56666667,30.0,2005-08-14 22:00:00+00:00,-213.65,-27.56,POINT (-20.56666667 -75.58333333),259.79168701171875,0.0003796616801992059
-75.58333333,-20.56666667,30.0,2005-09-14 22:00:00+00:00,-222.54,-28.46,POINT (-20.56666667 -75.58333333),243.0572967529297,0.0
-75.58333333,-20.56666667,30.0,2005-10-14 22:00:00+00:00,-170.26,-21.95,POINT (-20.56666667 -75.58333333),252.0572967529297,2.980232238769531e-07
-75.58333333,-20.56666667,30.0,2005-11-14 23:00:00+00:00,-164.79,-21.66,POINT (-20.56666667 -75.58333333),261.46875,5.7776767789619043e-05
-75.58333333,-20.56666667,30.0,2005-12-14 23:00:00+00:00,-158.72,-20.39,POINT (-20.56666667 -75.58333333),266.6354064941406,0.0
-75.58333333,-20.56666667,30.0,2006-01-14 23:00:00+00:00,-142.04,-18.29,POINT (-20.56666667 -75.58333333),266.42706298828125,8.106231689453125e-06
-75.58333333,-20.56666667,30.0,2006-02-14 23:00:00+00:00,-139.14,-18.65,POINT (-20.56666667 -75.58333333),258.953125,0.0
-75.58333333,-20.56666667,30.0,2006-03-14 23:00:00+00:00,-141.02,-18.82,POINT (-20.56666667 -75.58333333),254.0208282470703,0.0
-75.58333333,-20.56666667,30.0,2006-04-14 22:00:00+00:00,-144.78,-18.88,POINT (-20.56666667 -75.58333333),241.625,1.271565793103946e-06
-75.58333333,-20.56666667,30.0,2006-05-14 22:00:00+00:00,-169.21,-21.95,POINT (-20.56666667 -75.58333333),260.875,0.0006300210952758789
-75.58333333,-20.56666667,30.0,2006-06-14 22:00:00+00:00,-194.12,-25.24,POINT (-20.56666667 -75.58333333),259.3645935058594,2.6106834411621094e-05
-75.58333333,-20.56666667,30.0,2006-07-14 22:00:00+00:00,-216.77,-27.87,POINT (-20.56666667 -75.58333333),255.73959350585938,1.0530153531362885e-06
-75.58333333,-20.56666667,30.0,2006-08-14 22:00:00+00:00,-244.48,-31.37,POINT (-20.56666667 -75.58333333),254.36459350585938,1.1324882507324219e-06
-75.58333333,-20.56666667,30.0,2006-09-14 22:00:00+00:00,-235.38,-30.12,POINT (-20.56666667 -75.58333333),244.2395782470703,8.086363777692895e-06
-75.58333333,-20.56666667,30.0,2006-10-14 22:00:00+00:00,-233.38,-30.44,POINT (-20.56666667 -75.58333333),246.22915649414062,4.510084636422107e-06
-75.58333333,-20.56666667,30.0,2006-11-14 23:00:00+00:00,-174.18,-22.49,POINT (-20.56666667 -75.58333333),265.375,5.781650543212891e-06
-75.58333333,-20.56666667,30.0,2006-12-14 23:00:00+00:00,-144.79,-18.67,POINT (-20.56666667 -75.58333333),262.86456298828125,0.0
-75.58333333,-20.56666667,30.0,2007-01-14 23:00:00+00:00,-114.52,-15.17,POINT (-20.56666667 -75.58333333),266.2083435058594,0.0
-75.58333333,-20.56666667,30.0,2007-02-14 23:00:00+00:00,-116.89,-15.79,POINT (-20.56666667 -75.58333333),259.7395935058594,4.371007094050583e-07
-75.58333333,-20.56666667,30.0,2007-03-14 23:00:00+00:00,-122.08,-16.42,POINT (-20.56666667 -75.58333333),260.61456298828125,7.947286206899662e-08
-75.58333333,-20.56666667,30.0,2007-05-14 22:00:00+00:00,-209.72,-26.93,POINT (-20.56666667 -75.58333333),254.67709350585938,4.003445428679697e-05
-75.58333333,-20.56666667,30.0,2007-06-14 22:00:00+00:00,-185.7,-23.4,POINT (-20.56666667 -75.58333333),243.765625,0.0
-75.58333333,-20.56666667,30.0,2007-07-14 22:00:00+00:00,-257.17,-32.66,POINT (-20.56666667 -75.58333333),244.68228149414062,0.0
-75.58333333,-20.56666667,30.0,2007-08-14 22:00:00+00:00,-222.92,-28.78,POINT (-20.56666667 -75.58333333),250.6458282470703,8.43207017169334e-05
-75.58333333,-20.56666667,30.0,2007-09-14 22:00:00+00:00,-222.89,-28.21,POINT (-20.56666667 -75.58333333),245.67709350585938,0.0
-75.58333333,-20.56666667,30.0,2007-10-14 22:00:00+00:00,-197.44,-24.95,POINT (-20.56666667 -75.58333333),254.11459350585938,2.980232238769531e-07
-75.58333333,-20.56666667,30.0,2007-11-14 23:00:00+00:00,-183.24,-23.19,POINT (-20.56666667 -75.58333333),255.15103149414062,4.013379566458752e-06
-75.58333333,-20.56666667,30.0,2007-12-14 23:00:00+00:00,-142.64,-18.66,POINT (-20.56666667 -75.58333333),269.0625,0.0
-75.58333333,-20.56666667,30.0,2008-01-14 23:00:00+00:00,-124.96,-15.85,POINT (-20.56666667 -75.58333333),264.77081298828125,0.0
-75.58333333,-20.56666667,30.0,2008-02-14 23:00:00+00:00,-154.67,-19.43,POINT (-20.56666667 -75.58333333),256.90625,6.576379291800549e-06
-75.58333333,-20.56666667,30.0,2008-03-14 23:00:00+00:00,-135.69,-17.97,POINT (-20.56666667 -75.58333333),252.83853149414062,5.960464477539063e-08
-75.58333333,-20.56666667,30.0,2008-04-14 22:00:00+00:00,-187.29,-24.5,POINT (-20.56666667 -75.58333333),246.21353149414062,1.6887983065316803e-06
-75.58333333,-20.56666667,30.0,2008-05-14 22:00:00+00:00,-187.62,-24.27,POINT (-20.56666667 -75.58333333),257.03125,3.2027561246650293e-05
-75.58333333,-20.56666667,30.0,2008-06-14 22:00:00+00:00,-237.96,-30.38,POINT (-20.56666667 -75.58333333),242.91146850585938,1.6510486602783203e-05
-75.58333333,-20.56666667,30.0,2008-07-14 22:00:00+00:00,-188.59,-24.58,POINT (-20.56666667 -75.58333333),248.05728149414062,2.384185791015625e-07
-75.58333333,-20.56666667,30.0,2008-08-14 22:00:00+00:00,-188.33,-24.54,POINT (-20.56666667 -75.58333333),257.2291564941406,9.620189666748047e-05
-75.58333333,-20.56666667,30.0,2008-09-14 22:00:00+00:00,-205.32,-26.31,POINT (-20.56666667 -75.58333333),245.625,1.3589859918283764e-05
-75.58333333,-20.56666667,30.0,2008-10-14 22:00:00+00:00,-221.85,-28.78,POINT (-20.56666667 -75.58333333),253.703125,1.986821644095471e-06
-75.58333333,-20.56666667,30.0,2008-11-14 23:00:00+00:00,-172.63,-22.24,POINT (-20.56666667 -75.58333333),253.265625,0.0
-75.58333333,-20.56666667,30.0,2008-12-14 23:00:00+00:00,-152.25,-19.07,POINT (-20.56666667 -75.58333333),265.02081298828125,9.139379244516022e-07
-75.58333333,-20.56666667,30.0,2009-01-14 23:00:00+00:00,-133.07,-16.43,POINT (-20.56666667 -75.58333333),265.89581298828125,0.00019820532179437578
-75.58333333,-20.56666667,30.0,2009-02-14 23:00:00+00:00,-132.8,-16.81,POINT (-20.56666667 -75.58333333),256.57293701171875,0.0
-75.58333333,-20.56666667,30.0,2009-03-14 23:00:00+00:00,-161.8,-21.13,POINT (-20.56666667 -75.58333333),256.734375,0.00014696519065182656
-75.58333333,-20.56666667,30.0,2009-04-14 22:00:00+00:00,-174.2,-22.93,POINT (-20.56666667 -75.58333333),244.1510467529297,5.424023129307898e-06
-75.58333333,-20.56666667,30.0,2009-05-14 22:00:00+00:00,-168.6,-22.4,POINT (-20.56666667 -75.58333333),243.125,1.3907749973895989e-07
-75.58333333,-20.56666667,30.0,2009-06-14 22:00:00+00:00,-195.0,-25.01,POINT (-20.56666667 -75.58333333),242.75521850585938,4.172325134277344e-07
-75.58333333,-20.56666667,30.0,2009-07-14 22:00:00+00:00,-214.6,-27.61,POINT (-20.56666667 -75.58333333),253.3177032470703,8.449952292721719e-05
-75.58333333,-20.56666667,30.0,2009-08-14 22:00:00+00:00,-216.2,-28.02,POINT (-20.56666667 -75.58333333),237.765625,1.2020270332868677e-05
-75.58333333,-20.56666667,30.0,2009-09-14 22:00:00+00:00,-193.8,-25.1,POINT (-20.56666667 -75.58333333),244.46875,0.0
-75.58333333,-20.56666667,30.0,2009-10-14 22:00:00+00:00,-199.4,-25.4,POINT (-20.56666667 -75.58333333),264.51043701171875,6.119410682003945e-05
-75.58333333,-20.56666667,30.0,2009-11-14 23:00:00+00:00,-151.9,-19.38,POINT (-20.56666667 -75.58333333),265.10418701171875,1.1523565035531647e-06
-75.58333333,-20.56666667,30.0,2009-12-14 23:00:00+00:00,-126.7,-16.16,POINT (-20.56666667 -75.58333333),266.03125,0.0
-75.58333333,-20.56666667,30.0,2010-01-14 23:00:00+00:00,-119.9786471,-14.90885025,POINT (-20.56666667 -75.58333333),267.5416564941406,9.934107936260261e-08
-75.58333333,-20.56666667,30.0,2010-02-14 23:00:00+00:00,-98.1,-12.75,POINT (-20.56666667 -75.58333333),262.57293701171875,1.4702479347761255e-05
-75.58333333,-20.56666667,30.0,2010-03-14 23:00:00+00:00,-185.6,-24.01,POINT (-20.56666667 -75.58333333),256.21875,9.735425692269928e-07
-75.58333333,-20.56666667,30.0,2010-04-14 22:00:00+00:00,-173.2,-22.47,POINT (-20.56666667 -75.58333333),242.94790649414062,0.0
-75.58333333,-20.56666667,30.0,2010-05-14 22:00:00+00:00,-188.2,-24.19,POINT (-20.56666667 -75.58333333),248.0104217529297,3.973643103449831e-08
-75.58333333,-20.56666667,30.0,2010-06-14 22:00:00+00:00,-215.0,-27.56,POINT (-20.56666667 -75.58333333),258.90625,0.0006530085811391473
-75.58333333,-20.56666667,30.0,2010-07-14 22:00:00+00:00,-231.6,-29.82,POINT (-20.56666667 -75.58333333),245.5677032470703,4.976987838745117e-05
-75.58333333,-20.56666667,30.0,2010-08-14 22:00:00+00:00,-231.1,-29.53,POINT (-20.56666667 -75.58333333),246.9479217529297,0.0
-75.58333333,-20.56666667,30.0,2010-09-14 22:00:00+00:00,-210.1,-26.82,POINT (-20.56666667 -75.58333333),253.375,0.00021787485457025468
-75.58333333,-20.56666667,30.0,2010-10-14 22:00:00+00:00,-191.1,-24.48,POINT (-20.56666667 -75.58333333),261.6145935058594,5.801518909720471e-06
-75.58333333,-20.56666667,30.0,2010-11-14 23:00:00+00:00,-120.1,-15.66,POINT (-20.56666667 -75.58333333),260.7916564941406,1.3113021850585938e-06
-75.58333333,-20.56666667,30.0,2010-12-14 23:00:00+00:00,-133.6,-17.14,POINT (-20.56666667 -75.58333333),267.6770935058594,0.0
-75.58333333,-20.56666667,30.0,2011-01-14 23:00:00+00:00,-114.1,-14.47,POINT (-20.56666667 -75.58333333),269.04168701171875,1.4503797274301178e-06
-75.58333333,-20.56666667,30.0,2011-02-14 23:00:00+00:00,-118.0834124,-14.32331435,POINT (-20.56666667 -75.58333333),262.8958435058594,5.960464477539063e-08
-75.58333333,-20.56666667,30.0,2011-03-14 23:00:00+00:00,-145.4,-18.49,POINT (-20.56666667 -75.58333333),255.55209350585938,5.64257334190188e-06
-75.58333333,-20.56666667,30.0,2011-04-14 22:00:00+00:00,-152.6,-19.14,POINT (-20.56666667 -75.58333333),250.63021850585938,4.112720489501953e-06
-75.58333333,-20.56666667,30.0,2011-05-14 22:00:00+00:00,-198.6,-25.57,POINT (-20.56666667 -75.58333333),253.45834350585938,0.0
-75.58333333,-20.56666667,30.0,2011-06-14 22:00:00+00:00,-214.7,-28.0,POINT (-20.56666667 -75.58333333),240.59375,0.0
-75.58333333,-20.56666667,30.0,2011-07-14 22:00:00+00:00,-234.1,-29.74,POINT (-20.56666667 -75.58333333),250.0364532470703,2.980232011395856e-06
-75.58333333,-20.56666667,30.0,2011-08-14 22:00:00+00:00,-232.9,-30.5,POINT (-20.56666667 -75.58333333),243.265625,0.0
-75.58333333,-20.56666667,30.0,2011-09-14 22:00:00+00:00,-215.1,-27.95,POINT (-20.56666667 -75.58333333),247.77084350585938,0.00012367963790893555
-75.58333333,-20.56666667,30.0,2011-10-14 22:00:00+00:00,-197.8,-25.82,POINT (-20.56666667 -75.58333333),247.2447967529297,0.0
-75.58333333,-20.56666667,30.0,2011-11-14 23:00:00+00:00,-170.3,-21.66,POINT (-20.56666667 -75.58333333),259.41143798828125,0.0
-75.58333333,-20.56666667,30.0,2011-12-14 23:00:00+00:00,-141.9,-17.91,POINT (-20.56666667 -75.58333333),264.375,0.0
-75.58333333,-20.56666667,30.0,2012-01-14 23:00:00+00:00,-130.8,-17.01,POINT (-20.56666667 -75.58333333),262.875,2.9802325229866256e-07
-75.58333333,-20.56666667,30.0,2012-02-14 23:00:00+00:00,-142.1,-18.43,POINT (-20.56666667 -75.58333333),264.6458435058594,0.0
-75.58333333,-20.56666667,30.0,2012-03-14 23:00:00+00:00,-146.4,-19.08,POINT (-20.56666667 -75.58333333),246.0260467529297,0.0
-75.58333333,-20.56666667,30.0,2012-04-14 22:00:00+00:00,-183.8,-23.21,POINT (-20.56666667 -75.58333333),253.9479217529297,0.0001114209444494918
-75.58333333,-20.56666667,30.0,2012-05-14 22:00:00+00:00,-190.4,-24.35,POINT (-20.56666667 -75.58333333),253.6614532470703,0.0
-75.58333333,-20.56666667,30.0,2012-06-14 22:00:00+00:00,-213.4,-27.33,POINT (-20.56666667 -75.58333333),248.22915649414062,0.0
-75.58333333,-20.56666667,30.0,2012-07-14 22:00:00+00:00,-226.0,-28.97,POINT (-20.56666667 -75.58333333),242.375,0.00022508701658807695
-75.58333333,-20.56666667,30.0,2012-08-14 22:00:00+00:00,-246.1,-31.62,POINT (-20.56666667 -75.58333333),231.8385467529297,1.045068165694829e-05
-75.58333333,-20.56666667,30.0,2012-09-14 22:00:00+00:00,-239.6,-30.76,POINT (-20.56666667 -75.58333333),250.0416717529297,1.0967254638671875e-05
-75.58333333,-20.56666667,30.0,2012-10-14 22:00:00+00:00,-211.3,-27.24,POINT (-20.56666667 -75.58333333),259.13543701171875,1.905361750687007e-05
-75.58333333,-20.56666667,30.0,2012-11-14 23:00:00+00:00,-170.7,-22.02,POINT (-20.56666667 -75.58333333),261.4166564941406,0.0
-75.58333333,-20.56666667,30.0,2013-01-14 23:00:00+00:00,-145.82,-17.59,POINT (-20.56666667 -75.58333333),271.3229064941406,0.0
-75.58333333,-20.56666667,30.0,2013-02-14 23:00:00+00:00,-119.27,-13.49,POINT (-20.56666667 -75.58333333),259.8333435058594,0.0
-75.58333333,-20.56666667,30.0,2013-03-14 23:00:00+00:00,-126.7,-16.65,POINT (-20.56666667 -75.58333333),249.515625,0.0
-75.58333333,-20.56666667,30.0,2013-04-14 22:00:00+00:00,-179.6,-23.09,POINT (-20.56666667 -75.58333333),258.09893798828125,4.9233436584472656e-05
-75.58333333,-20.56666667,30.0,2013-05-14 22:00:00+00:00,-203.65,-25.19,POINT (-20.56666667 -75.58333333),248.6041717529297,2.5828680350059585e-07
-75.58333333,-20.56666667,30.0,2013-06-14 22:00:00+00:00,-171.6,-22.18,POINT (-20.56666667 -75.58333333),262.59375,2.1100046069477685e-05
-75.58333333,-20.56666667,30.0,2013-07-14 22:00:00+00:00,-202.5,-25.52,POINT (-20.56666667 -75.58333333),246.13540649414062,3.635883331298828e-05
-75.58333333,-20.56666667,30.0,2013-08-14 22:00:00+00:00,-200.4,-25.86,POINT (-20.56666667 -75.58333333),246.16146850585938,0.0
-75.58333333,-20.56666667,30.0,2013-09-14 22:00:00+00:00,-173.72,-21.11,POINT (-20.56666667 -75.58333333),253.140625,0.0
-75.58333333,-20.56666667,30.0,2013-10-14 22:00:00+00:00,-183.3,-23.8,POINT (-20.56666667 -75.58333333),250.4583282470703,7.947286206899662e-08
-75.58333333,-20.56666667,30.0,2013-11-14 23:00:00+00:00,-223.0,-28.72,POINT (-20.56666667 -75.58333333),260.26043701171875,0.0
-75.58333333,-20.56666667,30.0,2013-12-14 23:00:00+00:00,-141.4,-17.94,POINT (-20.56666667 -75.58333333),267.63543701171875,1.9868215517249155e-08
-75.58333333,-20.56666667,30.0,2014-01-14 23:00:00+00:00,-128.3,-16.45,POINT (-20.56666667 -75.58333333),268.64581298828125,0.0
-75.58333333,-20.56666667,30.0,2014-02-14 23:00:00+00:00,-145.5,-19.29,POINT (-20.56666667 -75.58333333),260.9375,1.8278757352163666e-06
-75.58333333,-20.56666667,30.0,2014-03-14 23:00:00+00:00,-144.9,-18.99,POINT (-20.56666667 -75.58333333),265.8541564941406,0.0002600153093226254
-75.58333333,-20.56666667,30.0,2014-04-14 22:00:00+00:00,-183.2,-24.04,POINT (-20.56666667 -75.58333333),258.02081298828125,0.0
-75.58333333,-20.56666667,30.0,2014-05-14 22:00:00+00:00,-253.2,-32.28,POINT (-20.56666667 -75.58333333),256.671875,6.600221240660176e-05
-75.58333333,-20.56666667,30.0,2014-06-14 22:00:00+00:00,-225.7,-28.92,POINT (-20.56666667 -75.58333333),244.1979217529297,0.0
-75.58333333,-20.56666667,30.0,2014-07-14 22:00:00+00:00,-239.2,-30.7,POINT (-20.56666667 -75.58333333),256.453125,0.0007304350147023797
