Date,Amount(mm),d18O,d2H,Location,Type,Lat,Lon
2016-06-27,7.2,-7.613266016,-50.44496279,Krycklan,Precipitation,64.233333,19.766667
2016-06-28,0.7,-6.623538104,-45.21521462,Krycklan,Precipitation,64.233333,19.766667
2016-07-04,27.8,-6.493676023,-46.0649961,Krycklan,Precipitation,64.233333,19.766667
2016-07-11,10.9,-7.933936693,-62.35590311,Krycklan,Precipitation,64.233333,19.766667
2016-07-13,6.0,-11.40017518,-79.08796778,Krycklan,Precipitation,64.233333,19.766667
2016-07-14,12.9,-12.70164113,-88.62390294,Krycklan,Precipitation,64.233333,19.766667
2016-07-15,12.7,-8.943249475,-69.681478,Krycklan,Precipitation,64.233333,19.766667
2016-07-18,12.7,-9.244225116,-75.35201628,Krycklan,Precipitation,64.233333,19.766667
2016-07-27,12.7,-10.06686137,-73.52197859,Krycklan,Precipitation,64.233333,19.766667
2016-07-29,2.6,-8.872873433,-64.71477466,Krycklan,Precipitation,64.233333,19.766667
2016-08-01,8.0,-11.00470113,-80.17734489,Krycklan,Precipitation,64.233333,19.766667
2016-08-08,13.6,-9.90341057,-75.90193826,Krycklan,Precipitation,64.233333,19.766667
2016-08-09,25.7,-11.59635732,-82.8625299,Krycklan,Precipitation,64.233333,19.766667
2016-08-10,3.5,-14.04589178,-108.0398836,Krycklan,Precipitation,64.233333,19.766667
2016-08-11,14.1,-13.23011202,-93.21419534,Krycklan,Precipitation,64.233333,19.766667
2016-08-15,14.2,-17.05561466,-130.8330141,Krycklan,Precipitation,64.233333,19.766667
2016-08-22,10.7,-10.37897133,-71.89628034,Krycklan,Precipitation,64.233333,19.766667
2016-08-23,5.4,-12.96516428,-95.03671216,Krycklan,Precipitation,64.233333,19.766667
2016-08-25,3.6,-11.06418282,-80.93455027,Krycklan,Precipitation,64.233333,19.766667
2016-08-29,12.6,-9.78505077,-73.10693288,Krycklan,Precipitation,64.233333,19.766667
2016-09-02,6.0,-13.48377427,-107.521081,Krycklan,Precipitation,64.233333,19.766667
2016-09-05,0.4,-7.128301317,-57.51928704,Krycklan,Precipitation,64.233333,19.766667
2016-09-07,1.5,-7.008789509,-56.12938606,Krycklan,Precipitation,64.233333,19.766667
2016-09-12,2.4,-6.204142152,-41.66955366,Krycklan,Precipitation,64.233333,19.766667
2016-09-23,1.3,-8.589231151,-57.72083762,Krycklan,Precipitation,64.233333,19.766667
2016-09-24,0.3,-12.931431,-89.23248342,Krycklan,Precipitation,64.233333,19.766667
2016-09-26,0.3,-10.39317842,-73.96595374,Krycklan,Precipitation,64.233333,19.766667
2016-09-29,11.3,-8.158681505,-51.4003024,Krycklan,Precipitation,64.233333,19.766667
2016-09-30,14.1,-13.09305787,-95.78851432,Krycklan,Precipitation,64.233333,19.766667
2016-10-17,0.7,-12.70340107,-83.05855968,Krycklan,Precipitation,64.233333,19.766667
2016-10-31,0.6,-12.5112401,-77.12802118,Krycklan,Precipitation,64.233333,19.766667
2016-11-02,0.2,-14.8671193,-106.4939214,Krycklan,Precipitation,64.233333,19.766667
2016-11-16,8.2,-18.10865368,-135.2353395,Krycklan,Precipitation,64.233333,19.766667
2016-11-17,10.7,-15.77569383,-118.3385475,Krycklan,Precipitation,64.233333,19.766667
2016-11-18,4.2,-10.76858285,-73.35610536,Krycklan,Precipitation,64.233333,19.766667
2016-11-21,9.5,-12.64598338,-89.75125834,Krycklan,Precipitation,64.233333,19.766667
2016-11-22,2.8,-13.62829751,-97.77457741,Krycklan,Precipitation,64.233333,19.766667
2016-11-23,3.1,-12.69569388,-91.57630947,Krycklan,Precipitation,64.233333,19.766667
2016-11-24,3.8,-14.96924813,-110.3709185,Krycklan,Precipitation,64.233333,19.766667
2016-11-26,0.15,-14.11544213,-102.6946937,Krycklan,Precipitation,64.233333,19.766667
2016-11-28,13.7,-17.13189596,-127.8183495,Krycklan,Precipitation,64.233333,19.766667
2016-11-29,0.2,-12.63132849,-90.45234932,Krycklan,Precipitation,64.233333,19.766667
2016-12-01,2.2,-16.26282818,-121.3753097,Krycklan,Precipitation,64.233333,19.766667
2016-12-05,3.2,-11.97381803,-81.20332733,Krycklan,Precipitation,64.233333,19.766667
2016-12-09,0.2,-20.19549871,-152.6739766,Krycklan,Precipitation,64.233333,19.766667
2016-12-13,1.2,-12.24764201,-82.15389528,Krycklan,Precipitation,64.233333,19.766667
2016-12-16,0.5,-15.04912201,-114.7456003,Krycklan,Precipitation,64.233333,19.766667
2016-12-19,3.4,-9.405078531,-69.8613448,Krycklan,Precipitation,64.233333,19.766667
2016-12-21,1.1,-11.66095502,-74.73431998,Krycklan,Precipitation,64.233333,19.766667
2016-12-27,10.3,-15.77385513,-119.4510277,Krycklan,Precipitation,64.233333,19.766667
2016-12-29,0.8,-10.756665,-98.65009861,Krycklan,Precipitation,64.233333,19.766667
2016-12-31,0.4,-9.801419409,-75.87376295,Krycklan,Precipitation,64.233333,19.766667
2017-01-02,0.6,-11.99360327,-78.82490762,Krycklan,Precipitation,64.233333,19.766667
2017-01-03,0.4,-20.70853859,-148.3917501,Krycklan,Precipitation,64.233333,19.766667
2017-01-04,0.9,-16.8103012,-109.9937816,Krycklan,Precipitation,64.233333,19.766667
2017-01-09,2.5,-16.92797432,-123.453169,Krycklan,Precipitation,64.233333,19.766667
2017-01-11,1.9,-14.85290195,-113.3679183,Krycklan,Precipitation,64.233333,19.766667
2017-01-12,11.5,-14.37973337,-102.2271421,Krycklan,Precipitation,64.233333,19.766667
2017-01-13,13.1,-19.20159571,-146.2554094,Krycklan,Precipitation,64.233333,19.766667
2017-01-16,1.6,-19.34998188,-141.2281131,Krycklan,Precipitation,64.233333,19.766667
2017-01-17,0.2,-16.87055031,-124.9222722,Krycklan,Precipitation,64.233333,19.766667
2017-01-18,0.4,-18.37358544,-139.3719038,Krycklan,Precipitation,64.233333,19.766667
2017-01-19,0.8,-9.927026408,-66.14351461,Krycklan,Precipitation,64.233333,19.766667
2017-01-23,1.7,-10.02324825,-69.63609006,Krycklan,Precipitation,64.233333,19.766667
2017-01-25,0.3,-15.31761341,-116.4138797,Krycklan,Precipitation,64.233333,19.766667
2017-01-30,0.6,-18.56918972,-136.6987929,Krycklan,Precipitation,64.233333,19.766667
2017-02-02,0.7,-10.59012864,-69.60193672,Krycklan,Precipitation,64.233333,19.766667
2017-02-06,0.6,-12.27799344,-87.86931522,Krycklan,Precipitation,64.233333,19.766667
2017-02-13,0.3,-11.33175633,-76.92541349,Krycklan,Precipitation,64.233333,19.766667
2017-02-20,10.2,-21.16853751,-165.2350742,Krycklan,Precipitation,64.233333,19.766667
2017-02-22,1.3,-17.10915626,-121.9715167,Krycklan,Precipitation,64.233333,19.766667
2017-02-23,2.9,-25.33732553,-196.1047955,Krycklan,Precipitation,64.233333,19.766667
2017-02-27,4.4,-28.46260966,-220.6199732,Krycklan,Precipitation,64.233333,19.766667
2017-02-28,4.2,-13.93235971,-103.8989758,Krycklan,Precipitation,64.233333,19.766667
2017-03-01,6.7,-20.3447339,-157.9627347,Krycklan,Precipitation,64.233333,19.766667
2017-03-02,0.9,-11.50848154,-80.54246004,Krycklan,Precipitation,64.233333,19.766667
2017-03-03,0.7,-14.41312486,-108.7947337,Krycklan,Precipitation,64.233333,19.766667
2017-03-09,3.5,-18.6954435,-138.8694137,Krycklan,Precipitation,64.233333,19.766667
2017-03-14,4.1,-12.7885765,-92.81395056,Krycklan,Precipitation,64.233333,19.766667
2017-03-15,6.2,-15.48040076,-117.7787585,Krycklan,Precipitation,64.233333,19.766667
2017-03-20,0.8,-13.63040065,-106.567297,Krycklan,Precipitation,64.233333,19.766667
2017-03-21,0.5,-10.46764924,-76.7400373,Krycklan,Precipitation,64.233333,19.766667
2017-03-22,2.6,-19.68840366,-154.005857,Krycklan,Precipitation,64.233333,19.766667
2017-04-03,13.0,-22.50582748,-174.154635,Krycklan,Precipitation,64.233333,19.766667
2017-04-07,0.5,-8.383527971,-56.65792278,Krycklan,Precipitation,64.233333,19.766667
2017-04-10,2.9,-10.04734743,-73.96907027,Krycklan,Precipitation,64.233333,19.766667
2017-04-12,6.0,-13.87859225,-105.0459243,Krycklan,Precipitation,64.233333,19.766667
2017-04-13,1.6,-13.37155274,-93.31366914,Krycklan,Precipitation,64.233333,19.766667
2017-04-24,3.0,-12.94544371,-100.3415803,Krycklan,Precipitation,64.233333,19.766667
2017-04-26,0.6,-13.24571983,-96.58079171,Krycklan,Precipitation,64.233333,19.766667
2017-05-02,3.7,-14.91096309,-113.6199164,Krycklan,Precipitation,64.233333,19.766667
2017-05-08,4.0,-11.48753822,-75.3009651,Krycklan,Precipitation,64.233333,19.766667
2017-05-10,1.1,-13.36880362,-91.59321373,Krycklan,Precipitation,64.233333,19.766667
2017-05-11,0.9,-14.076314,-98.33266644,Krycklan,Precipitation,64.233333,19.766667
2017-05-12,0.2,-11.25408687,-72.26082106,Krycklan,Precipitation,64.233333,19.766667
2017-05-17,2.2,-10.27285948,-77.10954524,Krycklan,Precipitation,64.233333,19.766667
2017-05-19,41.1,-8.849711506,-62.40244825,Krycklan,Precipitation,64.233333,19.766667
2017-05-29,33.0,-6.756282995,-53.6191353,Krycklan,Precipitation,64.233333,19.766667
2017-06-01,2.5,-13.04157568,-96.35313007,Krycklan,Precipitation,64.233333,19.766667
2017-06-02,0.4,-14.15154907,-106.1698761,Krycklan,Precipitation,64.233333,19.766667
2017-06-05,2.9,-7.880863642,-60.04959049,Krycklan,Precipitation,64.233333,19.766667
2017-06-07,5.8,-11.74962689,-91.73866413,Krycklan,Precipitation,64.233333,19.766667
2017-06-09,0.2,-9.052547242,-70.72115853,Krycklan,Precipitation,64.233333,19.766667
2017-06-19,4.0,-4.190334664,-49.17649053,Krycklan,Precipitation,64.233333,19.766667
2017-06-20,3.5,-10.46753927,-78.44273632,Krycklan,Precipitation,64.233333,19.766667
2017-06-21,1.4,-13.38135637,-103.8215475,Krycklan,Precipitation,64.233333,19.766667
2017-06-22,7.5,-10.30816668,-81.45294067,Krycklan,Precipitation,64.233333,19.766667
2017-06-26,20.7,-13.35812535,-99.22604684,Krycklan,Precipitation,64.233333,19.766667
2017-06-27,6.6,-10.62268108,-82.26161532,Krycklan,Precipitation,64.233333,19.766667
2017-07-04,19.3,-12.71854398,-93.12070179,Krycklan,Precipitation,64.233333,19.766667
2017-07-05,5.3,-14.12614651,-111.4379063,Krycklan,Precipitation,64.233333,19.766667
2017-07-13,8.3,-10.04905653,-69.58983139,Krycklan,Precipitation,64.233333,19.766667
2017-07-14,1.2,-11.64290502,-87.51059554,Krycklan,Precipitation,64.233333,19.766667
2017-07-17,8.3,-10.33324414,-79.70615279,Krycklan,Precipitation,64.233333,19.766667
2017-07-19,6.7,-9.583152211,-77.68284063,Krycklan,Precipitation,64.233333,19.766667
2017-07-20,0.6,-8.280526574,-69.97470521,Krycklan,Precipitation,64.233333,19.766667
2017-07-21,0.9,-9.31207736,-73.14712177,Krycklan,Precipitation,64.233333,19.766667
2017-07-21,0.1,-6.733307722,-64.65317797,Krycklan,Precipitation,64.233333,19.766667
2017-07-24,3.6,-8.365286908,-70.93315722,Krycklan,Precipitation,64.233333,19.766667
2017-07-25,1.0,-7.81803538,-62.31185604,Krycklan,Precipitation,64.233333,19.766667
2017-07-31,3.8,-7.422368281,-62.61005656,Krycklan,Precipitation,64.233333,19.766667
2017-08-02,13.9,-14.83326719,-110.3777986,Krycklan,Precipitation,64.233333,19.766667
2017-08-03,0.5,-10.48481997,-89.46781564,Krycklan,Precipitation,64.233333,19.766667
2017-08-11,14.0,-7.634970678,-50.96189815,Krycklan,Precipitation,64.233333,19.766667
2017-08-14,0.2,-5.842581704,-53.52689186,Krycklan,Precipitation,64.233333,19.766667
2017-08-17,3.2,-7.508108049,-49.25457606,Krycklan,Precipitation,64.233333,19.766667
2017-08-21,16.1,-10.02789593,-73.01376223,Krycklan,Precipitation,64.233333,19.766667
2017-08-22,1.3,-12.57229832,-99.23228522,Krycklan,Precipitation,64.233333,19.766667
2017-08-28,4.7,-12.36599185,-96.03738002,Krycklan,Precipitation,64.233333,19.766667
2017-08-30,4.3,-7.764173303,-56.22591435,Krycklan,Precipitation,64.233333,19.766667
2017-09-01,3.3,-8.832622435,-74.50896065,Krycklan,Precipitation,64.233333,19.766667
2017-09-08,8.2,-11.60122847,-81.42251187,Krycklan,Precipitation,64.233333,19.766667
2017-09-11,57.3,-13.93504893,-102.2445279,Krycklan,Precipitation,64.233333,19.766667
2017-09-12,1.2,-9.483395941,-66.01058463,Krycklan,Precipitation,64.233333,19.766667
2017-09-13,23.7,-11.57714548,-82.46752905,Krycklan,Precipitation,64.233333,19.766667
2017-09-18,4.5,-15.74774521,-119.0919018,Krycklan,Precipitation,64.233333,19.766667
2017-09-20,4.4,-11.91400469,-83.71360479,Krycklan,Precipitation,64.233333,19.766667
2017-09-21,4.1,-12.98466141,-89.04893595,Krycklan,Precipitation,64.233333,19.766667
2017-09-25,0.3,-9.349569962,-62.88455538,Krycklan,Precipitation,64.233333,19.766667
2017-10-02,2.9,-10.04991235,-64.14502135,Krycklan,Precipitation,64.233333,19.766667
2017-10-03,24.2,-13.3425133,-93.68785755,Krycklan,Precipitation,64.233333,19.766667
2017-10-04,10.6,-11.80853507,-84.50011404,Krycklan,Precipitation,64.233333,19.766667
2017-10-05,8.7,-12.88157527,-95.12724219,Krycklan,Precipitation,64.233333,19.766667
2017-10-06,3.7,-18.53599695,-143.6122559,Krycklan,Precipitation,64.233333,19.766667
2017-10-09,8.7,-16.51366321,-122.9958672,Krycklan,Precipitation,64.233333,19.766667
2017-10-10,3.9,-14.61623628,-105.9540835,Krycklan,Precipitation,64.233333,19.766667
2017-10-11,2.9,-13.58296791,-95.26333241,Krycklan,Precipitation,64.233333,19.766667
2017-10-12,1.3,-14.93793934,-106.0860833,Krycklan,Precipitation,64.233333,19.766667
2017-10-13,1.1,-15.21163343,-106.6583216,Krycklan,Precipitation,64.233333,19.766667
2017-10-16,8.6,-12.75734195,-90.71900453,Krycklan,Precipitation,64.233333,19.766667
2017-10-25,3.7,-12.20160515,-74.51610119,Krycklan,Precipitation,64.233333,19.766667
2017-10-26,8.9,-24.48335072,-186.2981841,Krycklan,Precipitation,64.233333,19.766667
2017-10-30,2.6,-21.2198999,-160.4454075,Krycklan,Precipitation,64.233333,19.766667
2017-11-02,6.0,-15.19639411,-109.2312825,Krycklan,Precipitation,64.233333,19.766667
2017-11-03,0.9,-19.98511773,-144.3322782,Krycklan,Precipitation,64.233333,19.766667
2017-11-06,6.9,-10.0254999,-69.39184759,Krycklan,Precipitation,64.233333,19.766667
2017-11-08,0.3,-9.939044204,-56.46682432,Krycklan,Precipitation,64.233333,19.766667
2017-11-10,5.8,-14.40655411,-104.0011473,Krycklan,Precipitation,64.233333,19.766667
2017-11-13,6.6,-19.390144,-146.25996,Krycklan,Precipitation,64.233333,19.766667
2017-11-17,7.3,-15.70874617,-117.6182065,Krycklan,Precipitation,64.233333,19.766667
2017-11-20,3.4,-17.83993524,-130.5648416,Krycklan,Precipitation,64.233333,19.766667
2017-11-23,8.1,-19.08310562,-137.1587743,Krycklan,Precipitation,64.233333,19.766667
2017-11-24,13.9,-13.25087052,-96.80300905,Krycklan,Precipitation,64.233333,19.766667
2017-11-27,4.9,-11.03524509,-73.68180226,Krycklan,Precipitation,64.233333,19.766667
2017-11-29,0.3,-14.5062512,-94.62779153,Krycklan,Precipitation,64.233333,19.766667
2017-12-04,7.0,-16.84900097,-121.5898201,Krycklan,Precipitation,64.233333,19.766667
2017-12-06,2.2,-16.23268143,-115.5296853,Krycklan,Precipitation,64.233333,19.766667
2017-12-08,10.7,-16.04974524,-118.8856717,Krycklan,Precipitation,64.233333,19.766667
2017-12-11,30.1,-13.50510616,-94.91533095,Krycklan,Precipitation,64.233333,19.766667
2017-12-12,5.1,-15.92157486,-112.1644814,Krycklan,Precipitation,64.233333,19.766667
2017-12-15,5.3,-18.04217581,-132.0799967,Krycklan,Precipitation,64.233333,19.766667
2017-12-18,0.4,-16.71180435,-117.9522463,Krycklan,Precipitation,64.233333,19.766667
2017-12-19,0.6,-17.52571846,-130.8223315,Krycklan,Precipitation,64.233333,19.766667
2017-12-20,9.6,-11.15340262,-80.30763307,Krycklan,Precipitation,64.233333,19.766667
2017-12-27,4.9,-18.37891751,-133.7667911,Krycklan,Precipitation,64.233333,19.766667
2017-12-28,2.1,-15.80233092,-110.7400844,Krycklan,Precipitation,64.233333,19.766667
2017-12-29,10.9,-19.70060944,-150.9057873,Krycklan,Precipitation,64.233333,19.766667
2017-12-31,0.4,-14.99066925,-104.5222218,Krycklan,Precipitation,64.233333,19.766667
2018-01-02,6.3,-12.13554863,-82.83139783,Krycklan,Precipitation,64.233333,19.766667
2018-01-03,4.0,-17.01262172,-127.6795984,Krycklan,Precipitation,64.233333,19.766667
2018-01-08,13.4,-23.91262314,-181.2413122,Krycklan,Precipitation,64.233333,19.766667
2018-01-16,4.4,-11.97684721,-72.00858972,Krycklan,Precipitation,64.233333,19.766667
2018-01-18,1.0,-18.94252361,-127.3703313,Krycklan,Precipitation,64.233333,19.766667
2018-01-19,2.7,-25.16962406,-187.5495685,Krycklan,Precipitation,64.233333,19.766667
2018-01-22,3.3,-18.49566722,-129.2155324,Krycklan,Precipitation,64.233333,19.766667
2018-01-23,0.2,-17.79147159,-120.4647465,Krycklan,Precipitation,64.233333,19.766667
2018-01-24,6.8,-17.88895693,-135.664351,Krycklan,Precipitation,64.233333,19.766667
2018-01-25,6.3,-13.85008443,-111.2706734,Krycklan,Precipitation,64.233333,19.766667
2018-01-29,1.8,-14.11693676,-104.8213837,Krycklan,Precipitation,64.233333,19.766667
2018-01-29,1.8,-15.36624068,-112.2172608,Krycklan,Precipitation,64.233333,19.766667
2018-02-02,0.7,-20.33103274,-146.5698852,Krycklan,Precipitation,64.233333,19.766667
2018-02-05,1.2,-16.20901501,-109.142069,Krycklan,Precipitation,64.233333,19.766667
2018-02-07,3.3,-24.39994407,-184.3847752,Krycklan,Precipitation,64.233333,19.766667
2018-02-09,0.2,-11.90404723,-80.11782137,Krycklan,Precipitation,64.233333,19.766667
2018-02-12,1.9,-13.17699551,-87.66976546,Krycklan,Precipitation,64.233333,19.766667
2018-02-13,3.4,-17.01021504,-123.9095312,Krycklan,Precipitation,64.233333,19.766667
2018-02-14,3.9,-16.14211749,-122.1798638,Krycklan,Precipitation,64.233333,19.766667
2018-02-19,0.9,-13.65008712,-92.69985023,Krycklan,Precipitation,64.233333,19.766667
2018-02-23,0.1,-17.27579097,-119.8412138,Krycklan,Precipitation,64.233333,19.766667
2018-02-26,0.2,-12.93758818,-81.68693057,Krycklan,Precipitation,64.233333,19.766667
2018-03-05,1.3,-17.32459317,-123.0972621,Krycklan,Precipitation,64.233333,19.766667
2018-03-06,1.0,-27.31311741,-214.7388334,Krycklan,Precipitation,64.233333,19.766667
2018-03-07,2.2,-22.98606624,-170.9606193,Krycklan,Precipitation,64.233333,19.766667
2018-03-09,2.6,-20.33793315,-154.0808389,Krycklan,Precipitation,64.233333,19.766667
2018-03-12,4.0,-18.60058472,-143.0482559,Krycklan,Precipitation,64.233333,19.766667
2018-03-13,3.8,-21.92092004,-168.9701126,Krycklan,Precipitation,64.233333,19.766667
2018-03-21,1.7,-17.99618503,-135.2702218,Krycklan,Precipitation,64.233333,19.766667
2018-03-26,9.5,-18.76948228,-140.9681365,Krycklan,Precipitation,64.233333,19.766667
2018-04-05,8.4,-16.05206407,-118.4134041,Krycklan,Precipitation,64.233333,19.766667
2018-04-06,6.6,-18.10133641,-137.1355359,Krycklan,Precipitation,64.233333,19.766667
2018-04-09,1.3,-16.99604017,-130.3145724,Krycklan,Precipitation,64.233333,19.766667
2018-04-20,0.5,-3.510509103,-38.06065577,Krycklan,Precipitation,64.233333,19.766667
2018-04-24,1.3,-10.5648094,-79.94153331,Krycklan,Precipitation,64.233333,19.766667
2018-04-25,1.3,-10.82544296,-79.07665393,Krycklan,Precipitation,64.233333,19.766667
2018-05-02,5.8,-11.13695473,-80.19836574,Krycklan,Precipitation,64.233333,19.766667
2018-05-03,1.0,-10.44215704,-76.29702973,Krycklan,Precipitation,64.233333,19.766667
2018-05-04,5.3,-12.3052252,-87.77909595,Krycklan,Precipitation,64.233333,19.766667
2018-05-07,1.1,-4.645537411,-41.59507927,Krycklan,Precipitation,64.233333,19.766667
2018-05-15,34.3,-6.787765463,-49.79110064,Krycklan,Precipitation,64.233333,19.766667
2018-06-01,1.4,-7.540211203,-51.82247907,Krycklan,Precipitation,64.233333,19.766667
2018-06-08,1.4,-3.562056805,-37.7833316,Krycklan,Precipitation,64.233333,19.766667
2018-06-13,1.2,-4.936021616,-49.08485318,Krycklan,Precipitation,64.233333,19.766667
2018-06-18,11.1,-7.799731674,-58.0668392,Krycklan,Precipitation,64.233333,19.766667
2018-06-20,8.8,-9.657991645,-73.81598864,Krycklan,Precipitation,64.233333,19.766667
2018-06-25,22.1,-11.90213272,-105.0428123,Krycklan,Precipitation,64.233333,19.766667
2018-06-29,7.0,-9.897374166,-75.47020806,Krycklan,Precipitation,64.233333,19.766667
2018-07-05,0.5,-5.514179687,-48.40753803,Krycklan,Precipitation,64.233333,19.766667
2018-07-13,2.5,-12.65896597,-90.54622236,Krycklan,Precipitation,64.233333,19.766667
2018-07-24,35.1,-9.233876748,-65.50274582,Krycklan,Precipitation,64.233333,19.766667
2018-07-26,15.6,-7.519389273,-53.09748687,Krycklan,Precipitation,64.233333,19.766667
2018-07-30,29.9,-6.971921967,-43.8906614,Krycklan,Precipitation,64.233333,19.766667
2018-08-03,12.8,-7.159730724,-49.68361393,Krycklan,Precipitation,64.233333,19.766667
2018-08-06,4.6,-15.16178607,-115.2734566,Krycklan,Precipitation,64.233333,19.766667
2018-08-07,1.0,-9.572475017,-78.69179816,Krycklan,Precipitation,64.233333,19.766667
2018-08-09,0.8,-7.497939334,-55.75377051,Krycklan,Precipitation,64.233333,19.766667
2018-08-13,0.7,-4.925481814,-50.06917557,Krycklan,Precipitation,64.233333,19.766667
2018-08-17,0.6,-6.155004902,-44.76266676,Krycklan,Precipitation,64.233333,19.766667
2018-08-20,2.7,-6.21622596,-51.01323591,Krycklan,Precipitation,64.233333,19.766667
2018-08-23,3.5,-8.835243854,-63.44144268,Krycklan,Precipitation,64.233333,19.766667
2018-08-24,3.2,-9.242230929,-69.20920852,Krycklan,Precipitation,64.233333,19.766667
2018-08-27,12.1,-13.0562153,-94.36053991,Krycklan,Precipitation,64.233333,19.766667
2018-08-31,5.6,-10.46416181,-71.58393348,Krycklan,Precipitation,64.233333,19.766667
2018-09-10,0.2,-7.872457556,-50.03044283,Krycklan,Precipitation,64.233333,19.766667
2018-09-11,5.1,-12.90508903,-90.77242295,Krycklan,Precipitation,64.233333,19.766667
2018-09-12,1.4,-9.825648849,-68.77553091,Krycklan,Precipitation,64.233333,19.766667
2018-09-13,1.4,-17.52207474,-132.0085616,Krycklan,Precipitation,64.233333,19.766667
2018-09-17,2.5,-9.632243522,-74.67838651,Krycklan,Precipitation,64.233333,19.766667
2018-09-20,12.5,-9.976008499,-73.9515654,Krycklan,Precipitation,64.233333,19.766667
2018-09-21,1.3,-9.410612903,-71.68450996,Krycklan,Precipitation,64.233333,19.766667
2018-09-24,9.7,-7.054674171,-50.70561233,Krycklan,Precipitation,64.233333,19.766667
2018-09-26,3.5,-15.73247795,-120.4474548,Krycklan,Precipitation,64.233333,19.766667
2018-10-01,2.2,-14.57785632,-110.1535275,Krycklan,Precipitation,64.233333,19.766667
2018-10-03,0.9,-18.75422968,-137.3313804,Krycklan,Precipitation,64.233333,19.766667
2018-10-05,6.6,-13.50860838,-96.82358004,Krycklan,Precipitation,64.233333,19.766667
2018-10-08,1.7,-15.27177484,-113.0184643,Krycklan,Precipitation,64.233333,19.766667
2018-10-16,2.7,-10.23555107,-85.28722507,Krycklan,Precipitation,64.233333,19.766667
2018-10-17,0.6,-9.799132422,-70.10380315,Krycklan,Precipitation,64.233333,19.766667
2018-10-22,9.7,-12.64287533,-93.42095507,Krycklan,Precipitation,64.233333,19.766667
2018-10-29,0.2,-13.66914213,-88.89475133,Krycklan,Precipitation,64.233333,19.766667
2018-10-31,13.9,-12.75290448,-86.66127513,Krycklan,Precipitation,64.233333,19.766667
2018-11-01,2.0,-11.11632518,-76.41685741,Krycklan,Precipitation,64.233333,19.766667
2018-11-02,0.4,-10.14624927,-67.79132032,Krycklan,Precipitation,64.233333,19.766667
2018-11-05,6.3,-9.132751017,-58.66031785,Krycklan,Precipitation,64.233333,19.766667
2018-11-07,1.1,-8.779871884,-59.64860069,Krycklan,Precipitation,64.233333,19.766667
2018-11-09,0.9,-9.696335454,-65.5564063,Krycklan,Precipitation,64.233333,19.766667
2018-11-12,11.2,-9.954135017,-64.85359217,Krycklan,Precipitation,64.233333,19.766667
2018-11-13,2.5,-10.47864995,-69.14131553,Krycklan,Precipitation,64.233333,19.766667
2018-11-16,1.2,-10.23387172,-70.21280328,Krycklan,Precipitation,64.233333,19.766667
2018-12-03,5.8,-9.574364248,-61.29019275,Krycklan,Precipitation,64.233333,19.766667
2018-12-05,16.6,-17.91316475,-134.2262268,Krycklan,Precipitation,64.233333,19.766667
2018-12-06,0.3,-18.59889657,-129.7953285,Krycklan,Precipitation,64.233333,19.766667
2018-12-10,30.0,-17.81085202,-135.4455159,Krycklan,Precipitation,64.233333,19.766667
2018-12-11,2.8,-20.55568658,-159.6218573,Krycklan,Precipitation,64.233333,19.766667
2018-12-17,1.2,-23.90368546,-178.6123702,Krycklan,Precipitation,64.233333,19.766667
2018-12-18,9.1,-18.05806718,-127.8388699,Krycklan,Precipitation,64.233333,19.766667
2018-12-19,1.2,-17.42153829,-123.8101488,Krycklan,Precipitation,64.233333,19.766667
2018-12-21,1.2,-15.80429404,-109.1746004,Krycklan,Precipitation,64.233333,19.766667
2018-12-27,3.6,-18.48352695,-131.0984496,Krycklan,Precipitation,64.233333,19.766667
2019-01-02,8.9,-16.29575106,-122.0561664,Krycklan,Precipitation,64.233333,19.766667
2019-01-07,3.2,-14.18955611,-104.1555643,Krycklan,Precipitation,64.233333,19.766667
2019-01-08,0.2,-11.36130348,-71.57758866,Krycklan,Precipitation,64.233333,19.766667
2019-01-14,6.6,-17.58491175,-130.231479,Krycklan,Precipitation,64.233333,19.766667
2019-01-15,7.6,-23.04014813,-172.5478888,Krycklan,Precipitation,64.233333,19.766667
2019-01-21,0.4,-24.06118624,-173.0330695,Krycklan,Precipitation,64.233333,19.766667
2019-01-24,0.3,-16.50718419,-108.6394329,Krycklan,Precipitation,64.233333,19.766667
2019-01-25,1.4,-16.22028411,-110.8811839,Krycklan,Precipitation,64.233333,19.766667
2019-01-28,4.2,-19.11083219,-137.4317644,Krycklan,Precipitation,64.233333,19.766667
2019-01-29,0.7,-21.35582973,-164.3551861,Krycklan,Precipitation,64.233333,19.766667
2019-01-30,1.1,-23.45909162,-180.0836719,Krycklan,Precipitation,64.233333,19.766667
2019-02-01,0.3,-18.52862113,-127.7883775,Krycklan,Precipitation,64.233333,19.766667
2019-02-04,8.0,-25.45446793,-193.7285403,Krycklan,Precipitation,64.233333,19.766667
2019-02-06,0.5,-25.90459264,-194.7958597,Krycklan,Precipitation,64.233333,19.766667
2019-02-07,3.7,-20.47338169,-155.5401011,Krycklan,Precipitation,64.233333,19.766667
2019-02-08,1.9,-21.3714998,-163.9055297,Krycklan,Precipitation,64.233333,19.766667
2019-02-10,16.4,-20.75002657,-159.8397323,Krycklan,Precipitation,64.233333,19.766667
2019-02-13,2.6,-17.03950275,-129.327451,Krycklan,Precipitation,64.233333,19.766667
2019-02-14,4.0,-14.10162654,-108.3621796,Krycklan,Precipitation,64.233333,19.766667
