Lat,Lon,Alt,Precip,Temp,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
-6.18,106.83,8.0,404.0,26.2,1.0,0.0,0.0,0.0,0.0,1962.0,0.6994583270516471,-4.6,-27.3,-6.102367401123047,-43.18857192993164
9.0,38.73,2360.0,162.5,16.7,0.0,0.0,1.0,0.0,0.0,2005.0,-0.9587178169872964,-0.51,14.98,0.9604153633117676,19.039491653442383
1.35,172.92,4.0,115.0,27.553613281250023,1.0,0.0,0.0,0.0,0.0,1991.0,0.9510565162951535,-4.93,-31.0,-4.98283576965332,-32.702232360839844
0.453055556,33.195,1181.0,92.2,24.5,1.0,0.0,0.0,0.0,0.0,2018.0,-0.9741004551724206,-1.54,-3.2,-1.2461941242218018,1.056872844696045
0.31524,9.44157,69.0,23.78076771274209,26.338891601562523,1.0,0.0,0.0,0.0,0.0,2016.0,0.2386727660059501,-0.96,5.3,-0.1076275110244751,10.53194808959961
-7.92,-14.42,15.0,9.8,26.2,0.0,1.0,0.0,0.0,0.0,2021.0,-0.2135209154397959,-0.37,11.6,-0.2256183624267578,9.933818817138672
12.34,-0.57,280.0,31.0,31.3,0.0,1.0,0.0,0.0,0.0,1989.0,0.29671281927349075,-0.76,-4.0,-1.3978127241134644,0.12520980834960938
19.28,166.65,3.0,28.0,26.3,1.0,0.0,0.0,0.0,0.0,1963.0,0.9510565162951535,-1.4,-1.3,-1.9567811489105225,-4.358023166656494
28.2,113.0666667,37.0,11.0,0.5207763671875227,0.0,0.0,1.0,0.0,0.0,1990.0,0.2386727660059501,-7.49,-43.0,-3.0686779022216797,-14.734596252441406
5.383333333,103.1,10.0,143.6,28.2,1.0,0.0,0.0,0.0,0.0,2015.0,-0.2135209154397959,-3.74,-19.4,-5.653277397155762,-38.98207473754883
5.93,116.06,9.0,319.1,25.367547607421898,1.0,0.0,0.0,0.0,0.0,2018.0,0.2802306751992159,-3.624,-17.9,-6.371026992797852,-46.155330657958984
17.25,54.08333333,850.0,1.2,25.904687500000023,0.0,1.0,0.0,0.0,0.0,1989.0,-0.2636654927280072,-0.52,8.1,-0.49195945262908936,6.981350421905518
-7.92,-14.42,15.0,4.7,23.556756591796898,0.0,1.0,0.0,0.0,0.0,2021.0,-0.7116566222817751,0.119,10.0,-0.5434412956237793,7.367813587188721
-27.43,153.08,4.0,198.0,24.5,0.0,0.0,1.0,0.0,0.0,1964.0,-0.27195815753410524,-2.3,-0.6,-3.0052928924560547,-14.142316818237305
9.0,38.73,2360.0,76.1,18.4,0.0,0.0,1.0,0.0,0.0,2006.0,0.741222010848596,2.61,28.61,0.28687310218811035,16.37998390197754
6.417169444,2.329255556,14.0,87.8,28.273614501953148,1.0,0.0,0.0,0.0,0.0,2015.0,-0.9587178169872964,-2.6,-11.7,-2.6908740997314453,-11.234066009521484
28.276976,84.30961,2103.0,0.4,19.06975,0.0,0.0,1.0,0.0,0.0,2017.0,0.7526668275320084,-0.445698731,5.9657407,1.9812135696411133,27.226852416992188
-7.92,-14.42,15.0,12.9,24.74947509765628,0.0,1.0,0.0,0.0,0.0,2017.0,-0.23030567023061196,-0.277,10.0,-0.1500147581100464,10.671197891235352
-6.88,39.2,55.0,282.0,25.7,1.0,0.0,0.0,0.0,0.0,1961.0,-0.9741004551724206,-5.1,-28.0,-0.5058780908584595,7.2790141105651855
5.383333333,103.1,10.0,5.981724872253835,28.2524353027344,1.0,0.0,0.0,0.0,0.0,2021.0,-0.9741004551724206,-5.87,-34.7,-5.649169445037842,-38.94359588623047
21.04534722,105.7986667,11.0,388.0,27.2,0.0,0.0,1.0,0.0,0.0,2007.0,-0.9587178169872964,-10.98,-69.36,-8.468391418457031,-65.3504638671875
13.48,22.45,805.0,135.0,27.0,0.0,1.0,0.0,0.0,0.0,1976.0,-0.23030567023061196,-0.67,1.5,-2.311527967453003,-8.493122100830078
6.166666667,102.2833333,7.0,3.5716176847927272,28.012780761718773,1.0,0.0,0.0,0.0,0.0,2020.0,-0.970063921851507,-6.8,-42.9,-5.374658584594727,-36.37232971191406
12.69325,-7.995494444,381.0,110.0,27.2,1.0,0.0,0.0,0.0,0.0,1962.0,-0.9741004551724206,-5.5,-37.2,-7.888959884643555,-59.92308807373047
25.01666667,102.6833333,1892.0,172.0,20.4,0.0,0.0,1.0,0.0,0.0,1997.0,0.29671281927349075,-0.83,-10.1,-8.200745582580566,-62.84349822998047
6.166666667,102.2833333,7.0,541.0,26.2,1.0,0.0,0.0,0.0,0.0,1982.0,-0.2884824328806098,-6.15,-35.0,-6.4642486572265625,-46.57821273803711
-18.9,47.53,1300.0,129.0,19.4,0.0,0.0,1.0,0.0,0.0,1964.0,-0.7116566222817751,-3.0,-11.2,-3.439115524291992,-18.24263572692871
-7.92,-14.42,15.0,149.7,26.1,0.0,1.0,0.0,0.0,0.0,2011.0,0.29671281927349075,-0.82,10.1,-0.24595189094543457,10.174924850463867
0.453055556,33.195,1181.0,190.5,22.4,1.0,0.0,0.0,0.0,0.0,2015.0,0.9760105506323683,-3.67,-12.9,-2.546699047088623,-10.411608695983887
-2.53,140.72,3.0,4.845998785458505,26.254327392578148,1.0,0.0,0.0,0.0,0.0,1982.0,-0.2135209154397959,-3.85,-30.2,-4.156525135040283,-24.96240997314453
4.321666667,117.8705556,75.0,195.0,28.173852539062523,1.0,0.0,0.0,0.0,0.0,2007.0,-0.7236440382959123,-8.47,-54.85,-7.808530807495117,-59.169734954833984
28.58,77.2,212.0,153.0,29.9,0.0,1.0,0.0,0.0,0.0,1983.0,-0.9587178169872964,-5.35,-35.1,-6.9975175857543945,-51.57320022583008
7.17,2.07,165.0,0.0,26.22261962890628,1.0,0.0,0.0,0.0,0.0,2017.0,-0.680773409477016,-3.18,-15.0,-3.5499346256256104,-19.28064727783203
17.25,54.08333333,850.0,1.2,20.652185058593773,0.0,1.0,0.0,0.0,0.0,1988.0,0.7469720876965552,-0.42,9.4,-1.1602472066879272,2.4830269813537598
-13.0,28.65,1331.0,149.6,25.0,0.0,0.0,1.0,0.0,0.0,2002.0,-0.7236440382959123,-1.69,-3.5,-2.910280227661133,-13.289182662963867
-6.18,106.83,8.0,141.0,27.2,1.0,0.0,0.0,0.0,0.0,1973.0,0.9760105506323683,-6.25,-35.2,-5.453612327575684,-37.11186599731445
11.82444444,39.585,1920.0,0.0,24.082696533203148,0.0,0.0,1.0,0.0,0.0,2002.0,0.29671281927349075,-1.3,5.35,0.6771886348724365,19.9368896484375
4.399,117.887,285.0,342.0,27.30440673828128,1.0,0.0,0.0,0.0,0.0,2008.0,0.9562348265919056,-7.18,-45.58,-6.533281326293945,-47.224822998046875
6.9506,79.8795,5.0,19.5,27.6,1.0,0.0,0.0,0.0,0.0,2014.0,0.6994583270516471,-1.45,2.3,-2.7628650665283203,-11.963340759277344
25.62,88.66,35.0,0.0,19.74630126953128,0.0,0.0,1.0,0.0,0.0,2018.0,-0.2884824328806098,-2.97,-19.6,-5.697121620178223,-39.39274978637695
-7.315277778,72.42805556,1.0,179.0,25.939538574218773,1.0,0.0,0.0,0.0,0.0,1998.0,-0.9587178169872964,-6.35,-44.8,-4.787856101989746,-30.875913619995117
-12.43,130.87,26.0,652.0,28.8,1.0,0.0,0.0,0.0,0.0,1996.0,-0.27195815753410524,-4.8,-25.0,-5.611451625823975,-38.59030532836914
22.31666667,114.1666667,66.0,113.0,20.5,0.0,0.0,1.0,0.0,0.0,1986.0,-0.7236440382959123,-9.18,-64.8,-4.760930061340332,-30.62370491027832
14.64,121.04,42.0,74.0,24.914910888671898,1.0,0.0,0.0,0.0,0.0,2015.0,-0.27195815753410524,-7.343,-48.4,-5.571855545043945,-38.219417572021484
22.31666667,114.1666667,66.0,278.0,24.6,0.0,0.0,1.0,0.0,0.0,1980.0,0.7295575540864875,-4.33,-22.0,-4.94474458694458,-32.34544372558594
4.05,114.81,24.0,40.2,23.8,1.0,0.0,0.0,0.0,0.0,2009.0,-0.060213277365792774,-9.82,-62.83,-8.442373275756836,-65.10675811767578
6.166666667,102.2833333,7.0,9.184415079653265,29.027032470703148,1.0,0.0,0.0,0.0,0.0,2021.0,-0.680773409477016,-7.59,-50.2,-6.557193756103516,-47.44880676269531
14.64,121.04,42.0,297.5,30.1,1.0,0.0,0.0,0.0,0.0,2017.0,0.741222010848596,-6.95,-45.3,-5.9434685707092285,-41.70021438598633
-2.53,140.72,3.0,135.0,27.4,1.0,0.0,0.0,0.0,0.0,1982.0,-0.2884824328806098,-0.4,-6.0,-4.234710693359375,-25.694751739501953
-2.53,140.72,3.0,0.0,27.945153808593773,1.0,0.0,0.0,0.0,0.0,1982.0,0.741222010848596,-4.72,-29.7,-4.588761329650879,-29.121414184570312
6.86,37.74,2020.0,0.0,19.22652587890628,0.0,0.0,1.0,0.0,0.0,1999.0,-0.9587178169872964,-0.78,4.0,-0.45135676860809326,7.730985164642334
6.86,37.74,2020.0,0.0,22.517846679687523,0.0,0.0,1.0,0.0,0.0,1999.0,0.741222010848596,-2.23,-1.6,-1.0949959754943848,3.8168587684631348
2.016666667,103.2483333,10.0,6.094881822355092,27.345635986328148,1.0,0.0,0.0,0.0,0.0,2004.0,-0.23030567023061196,-6.66,-44.16,-5.776690483093262,-40.13805389404297
6.565555556,100.2348889,160.0,5.986016616225243,28.250115966796898,1.0,0.0,0.0,0.0,0.0,2003.0,-0.2135209154397959,-5.92,-35.47,-4.9549455642700195,-32.44099807739258
4.05,114.81,24.0,1.7,24.6,1.0,0.0,0.0,0.0,0.0,2006.0,-0.99665890175417,-4.49,-26.67,-5.186810493469238,-34.61280822753906
13.73,100.5,2.0,8.406680915504694,29.579492187500023,1.0,0.0,0.0,0.0,0.0,2021.0,-0.9741004551724206,-6.89,-45.5,-6.530592918395996,-47.199642181396484
14.52,121.0,14.0,176.0,29.0,1.0,0.0,0.0,0.0,0.0,1965.0,0.741222010848596,-8.8,-60.1,-5.134120941162109,-34.11927795410156
23.95277778,90.27916667,14.0,17.0,23.733239746093773,0.0,0.0,1.0,0.0,0.0,2015.0,0.7116566222817746,1.557,14.1,-1.4670180082321167,-0.4298543930053711
4.05,114.81,24.0,5.0,23.3,1.0,0.0,0.0,0.0,0.0,2007.0,0.9307239310379795,-8.13,-53.09,-6.759782791137695,-49.346405029296875
12.69325,-7.995494444,381.0,4.0,27.5,1.0,0.0,0.0,0.0,0.0,1971.0,0.6994583270516471,9.74,62.4,1.0171151161193848,19.494253158569336
-25.73,28.18,1330.0,44.5,11.197564697265648,0.0,0.0,1.0,0.0,0.0,1997.0,-0.9587178169872964,-4.62,-17.2,-0.08528494834899902,10.761032104492188
7.533333333,80.45,139.0,11.0,26.023522949218773,1.0,0.0,0.0,0.0,0.0,1993.0,0.2386727660059501,-2.1,-4.0,-2.8298192024230957,-12.629959106445312
29.35541116,34.96028149,0.0,19.5,15.292047119140648,0.0,1.0,0.0,0.0,0.0,1969.0,0.2386727660059501,-1.05,1.2,-1.188971996307373,2.5374855995178223
4.05,114.81,24.0,16.0,24.2,1.0,0.0,0.0,0.0,0.0,2007.0,-0.8406184056344783,-11.98,-79.19,-8.372645378112793,-64.4536361694336
2.883333333,101.7833306,26.0,3.879071760457009,28.008355712890648,1.0,0.0,0.0,0.0,0.0,2006.0,0.6994583270516471,-7.45,-45.0,-5.177362442016602,-34.52431106567383
4.377083333,18.56247222,363.0,170.9,27.180047607421898,1.0,0.0,0.0,0.0,0.0,2019.0,-0.9741004551724206,-11.2,-76.7,-3.17466139793396,-16.35358238220215
28.46344137,-16.2553441,35.0,36.7,25.9,0.0,1.0,0.0,0.0,0.0,2004.0,-0.9634705485641486,-0.26,3.48,-1.751440167427063,-3.679131031036377
-2.53,140.72,3.0,136.0,30.9,1.0,0.0,0.0,0.0,0.0,1973.0,-0.9587178169872964,-2.99,-17.1,-3.9231045246124268,-21.94756317138672
-20.26361111,57.51694444,418.0,5.16213410301134,26.207666015625023,1.0,0.0,0.0,0.0,0.0,1992.0,0.6994583270516471,-4.37,-22.8,-3.437077760696411,-18.325931549072266
1.6,103.6666667,35.0,23.02640648558736,28.489373779296898,1.0,0.0,0.0,0.0,0.0,2018.0,0.741222010848596,-5.53,-30.4,-4.991673469543457,-32.785011291503906
14.64,121.04,42.0,284.6,27.1,1.0,0.0,0.0,0.0,0.0,2007.0,-0.7236440382959123,-6.26,-39.29,-5.876529693603516,-41.07321548461914
-23.8,133.88,546.0,45.0,25.9,0.0,1.0,0.0,0.0,0.0,1969.0,0.6994583270516471,-7.03,-49.6,-3.6000261306762695,-19.749839782714844
4.05,114.81,24.0,33.0,24.0,1.0,0.0,0.0,0.0,0.0,2008.0,0.8406184056344782,-7.18,-46.23,-6.890508651733398,-50.57087707519531
-23.8,133.88,546.0,81.0,10.665399169921898,0.0,1.0,0.0,0.0,0.0,1986.0,0.29671281927349075,-7.92,-46.0,-6.173430442810059,-43.85420608520508
-14.67,17.7,1348.0,202.0,21.7,0.0,0.0,1.0,0.0,0.0,1970.0,0.6994583270516471,-8.25,-54.2,-7.0654754638671875,-52.20973587036133
-7.92,-14.42,15.0,11.2,24.483483886718773,0.0,1.0,0.0,0.0,0.0,2006.0,0.2386727660059501,0.0,9.78,-0.03751266002655029,12.088665008544922
4.05,114.81,24.0,64.0,23.6,1.0,0.0,0.0,0.0,0.0,2010.0,-0.455906693508459,-9.75,-63.88,-8.835619926452637,-68.79019165039062
4.05,114.81,24.0,47.0,25.2,1.0,0.0,0.0,0.0,0.0,2011.0,0.7583058084785624,-13.502,-93.392,-6.638277053833008,-48.208290100097656
0.38,6.72,8.0,192.0,25.6,1.0,0.0,0.0,0.0,0.0,1966.0,0.29671281927349075,-5.8,-28.7,-1.6877226829528809,-0.6520848274230957
-2.53,140.72,3.0,109.0,28.0,1.0,0.0,0.0,0.0,0.0,1970.0,-0.9587178169872964,-5.33,-31.2,-5.101318359375,-33.3756103515625
-22.94805556,17.1525,1685.0,64.0,21.1,0.0,1.0,0.0,0.0,0.0,1969.0,0.9510565162951535,-9.33,-62.6,-2.635782241821289,-13.135324478149414
-1.61374,29.25533,1759.0,48.81427728,21.05684814453128,1.0,0.0,0.0,0.0,0.0,2015.0,0.6994583270516471,0.276,22.85,-0.6352906227111816,7.623868465423584
22.79777778,88.37166667,6.0,292.4,27.5,1.0,0.0,0.0,0.0,0.0,2006.0,-0.680773409477016,-6.6,-46.3,-6.009055137634277,-42.314544677734375
0.512102778,25.20643889,418.0,34.9,26.1310974121094,1.0,0.0,0.0,0.0,0.0,2019.0,0.6994583270516471,1.02,24.9,-1.3242143392562866,1.7105751037597656
-17.83,31.02,1471.0,309.0,19.1,0.0,0.0,1.0,0.0,0.0,1973.0,-0.2884824328806098,-8.0,-42.9,-6.043610572814941,-42.638214111328125
28.276976,84.30961,2103.0,26.0,18.93183333,0.0,0.0,1.0,0.0,0.0,2016.0,-0.9979171608653922,-13.12232967,-103.2788328,-8.563979148864746,-66.24580383300781
-7.315277778,72.42805556,1.0,468.0,27.017602539062523,1.0,0.0,0.0,0.0,0.0,1999.0,-0.9587178169872964,-6.465,-41.3,-4.315205097198486,-26.44872283935547
-1.56909,29.27818,1994.0,157.4520093,19.19796142578128,0.0,0.0,1.0,0.0,0.0,2014.0,0.741222010848596,-1.0,3.24,-1.9528324604034424,-4.789793968200684
7.47,151.85,2.0,235.0,27.4,1.0,0.0,0.0,0.0,0.0,1972.0,-0.27195815753410524,-2.04,-7.2,-5.0610032081604,-33.43440628051758
4.05,114.81,24.0,84.8,23.7,1.0,0.0,0.0,0.0,0.0,2007.0,-0.8958392907349089,-9.12,-57.54,-8.917166709899902,-69.55401611328125
19.28,166.65,3.0,175.0,25.4,1.0,0.0,0.0,0.0,0.0,1975.0,-0.2884824328806098,-1.53,-5.3,-1.5955711603164673,-1.6576776504516602
13.06,123.93,520.0,46.0,27.1791931152344,1.0,0.0,0.0,0.0,0.0,1998.0,-0.2135209154397959,-4.26,-21.9,-4.325457572937012,-26.54475212097168
26.08333333,119.2833333,16.0,64.0,14.4,0.0,0.0,1.0,0.0,0.0,1989.0,0.9510565162951535,-4.25,-18.6,-3.046908378601074,-14.568941116333008
-12.43,130.87,26.0,7.0,28.7,1.0,0.0,0.0,0.0,0.0,1975.0,-0.9587178169872964,-0.81,2.4,-1.9567811489105225,-4.358023166656494
23.82611111,78.7625,551.0,248.9,27.5,0.0,0.0,1.0,0.0,0.0,2003.0,-0.2135209154397959,-5.25,-32.8,-6.43084716796875,-46.265350341796875
-20.299175,57.47873889,402.0,390.2,24.2,1.0,0.0,0.0,0.0,0.0,2014.0,0.2386727660059501,-1.98,-4.3,-3.554077386856079,-19.4974422454834
21.03,105.84,15.0,368.9,24.6,0.0,0.0,1.0,0.0,0.0,2021.0,-0.9741004551724206,-7.77,-49.7,-7.4427490234375,-55.743553161621094
-1.68218,29.22716,1535.0,0.8114372729323804,21.26094970703128,1.0,0.0,0.0,0.0,0.0,2018.0,0.29671281927349075,-1.54,1.9,-0.30674469470977783,10.74380111694336
26.58333333,106.7166667,1071.0,32.0,7.3,0.0,0.0,1.0,0.0,0.0,1991.0,-0.2884824328806098,-5.06,-17.6,-4.138555526733398,-24.794092178344727
0.453055556,33.195,1181.0,159.9,25.4,1.0,0.0,0.0,0.0,0.0,2018.0,-0.7236440382959123,-0.88,3.6,-2.0842833518981934,-6.467577934265137
-13.0,28.65,1331.0,260.0,20.2,0.0,0.0,1.0,0.0,0.0,1984.0,0.6994583270516471,-8.11,-53.8,-6.1895341873168945,-44.00503921508789
-2.53,140.72,3.0,75.0,27.8,1.0,0.0,0.0,0.0,0.0,1978.0,-0.9741004551724206,-4.58,-22.9,-3.2735238075256348,-16.238567352294922
15.33401667,38.92861667,2345.0,0.0,23.092340087890648,0.0,0.0,1.0,0.0,0.0,2016.0,0.7295575540864875,0.89,16.0,-0.4836028814315796,8.757547378540039
13.73,100.5,2.0,208.3,30.6,1.0,0.0,0.0,0.0,0.0,2010.0,0.29671281927349075,-6.73,-42.1,-5.345983505249023,-36.103736877441406
11.13,124.66,850.0,104.0,27.715600585937523,1.0,0.0,0.0,0.0,0.0,1998.0,0.9760105506323683,-1.63,-0.3,-2.617055892944336,-10.671916961669922
-7.92,-14.42,15.0,20.2,24.5,0.0,1.0,0.0,0.0,0.0,2007.0,-0.7236440382959123,-0.27,7.52,-0.37811875343322754,9.538568496704102
18.9,72.82,10.0,131.0,27.5,1.0,0.0,0.0,0.0,0.0,1966.0,-0.680773409477016,0.0,8.6,-1.9567811489105225,-4.358023166656494
9.0,38.73,2360.0,120.1,18.9,0.0,0.0,1.0,0.0,0.0,2007.0,0.741222010848596,1.81,24.3,0.18832659721374512,15.44972038269043
23.27,5.6,2726.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,1999.0,-0.680773409477016,-1.945,-18.4,-0.6048474311828613,0.5759706497192383
5.93,116.06,9.0,2.702901314478368,25.935144042968773,1.0,0.0,0.0,0.0,0.0,2019.0,-0.9587178169872964,-3.69,-16.2,-7.469861030578613,-55.99750518798828
-7.92,-14.42,15.0,3.4,24.704187011718773,0.0,1.0,0.0,0.0,0.0,2015.0,0.255353295116187,0.774,13.7,-0.07728087902069092,11.481546401977539
-12.43,130.87,26.0,410.0,28.0,1.0,0.0,0.0,0.0,0.0,2006.0,0.2386727660059501,-5.82,-38.7,-5.133983612060547,-34.11799240112305
6.966666667,80.76666667,1880.0,135.3,19.976342773437523,0.0,0.0,1.0,0.0,0.0,1986.0,0.6994583270516471,-6.36,-32.8,-5.29689884185791,-35.643978118896484
0.05,32.45,1155.0,181.0,20.5,1.0,0.0,0.0,0.0,0.0,1967.0,-0.680773409477016,-2.4,-7.8,-2.595308780670166,-10.717012405395508
-1.68218,29.22716,1535.0,0.0,19.827752685546898,1.0,0.0,0.0,0.0,0.0,2020.0,-0.6932812268869771,-0.27,14.8,-1.0174756050109863,4.268453121185303
17.46,106.62,1.0,37.2,17.2,1.0,0.0,0.0,0.0,0.0,2021.0,0.2386727660059501,-1.39,8.1,-0.4909696578979492,8.284902572631836
22.31666667,114.1666667,66.0,150.0,29.0,0.0,0.0,1.0,0.0,0.0,1977.0,-0.680773409477016,-6.52,-40.9,-6.574797630310059,-47.61369705200195
13.52,2.09,220.0,3.7,32.9908386230469,0.0,1.0,0.0,0.0,0.0,2019.0,0.9760105506323683,3.66,25.6,-0.47695624828338623,7.510982990264893
0.453055556,33.195,1181.0,48.9,23.5,1.0,0.0,0.0,0.0,0.0,2021.0,-0.2135209154397959,-3.8,-12.8,-0.6860692501068115,7.380810260772705
25.21916667,91.66277778,915.0,0.0,25.708398437500023,0.0,0.0,1.0,0.0,0.0,2007.0,-0.12874817745258066,-5.43,-30.7,-4.766010284423828,-30.67129135131836
9.29,123.17,827.0,275.0,27.95308837890628,1.0,0.0,0.0,0.0,0.0,1991.0,-0.9587178169872964,-8.4,-58.0,-6.708589553833008,-48.86688995361328
29.86777778,77.89388889,274.0,0.0,13.174493408203148,0.0,0.0,1.0,0.0,0.0,2004.0,0.6994583270516471,-3.8,-9.4,0.9235799312591553,22.096302032470703
4.463,117.923,844.0,123.8,28.054864501953148,1.0,0.0,0.0,0.0,0.0,2008.0,-0.9634705485641486,-9.52,-62.37,-6.000385284423828,-42.233341217041016
-12.43,130.87,26.0,268.0,28.4,1.0,0.0,0.0,0.0,0.0,1989.0,0.2386727660059501,-7.11,-46.8,-4.783456802368164,-30.83470916748047
4.377083333,18.56247222,363.0,69.1,27.448999023437523,1.0,0.0,0.0,0.0,0.0,2015.0,-0.9741004551724206,-5.1,-23.8,-2.6379282474517822,-11.453386306762695
22.31666667,114.1666667,66.0,40.0,15.7,0.0,0.0,1.0,0.0,0.0,1992.0,0.2386727660059501,-5.78,-34.5,-2.679983377456665,-11.13205623626709
23.95277778,90.27916667,14.0,147.0,30.9,0.0,0.0,1.0,0.0,0.0,2014.0,0.741222010848596,-1.88,-5.5,-1.8361128568649292,-3.3901968002319336
28.46344137,-16.2553441,35.0,47.2,18.8,0.0,1.0,0.0,0.0,0.0,2009.0,0.9510565162951535,0.33,7.45,-2.0005335807800293,-4.547492980957031
11.11,124.65,420.0,241.0,26.8874450683594,1.0,0.0,0.0,0.0,0.0,1991.0,-0.680773409477016,-7.77,-50.9,-4.885363578796387,-31.789236068725586
28.46344137,-16.2553441,35.0,11.0,20.0,0.0,1.0,0.0,0.0,0.0,2003.0,0.9760105506323683,-2.04,-15.32,-2.291095018386841,-5.805767059326172
-13.0,28.65,1331.0,0.0,21.294702148437523,0.0,0.0,1.0,0.0,0.0,2004.0,-0.27195815753410524,-7.18,-47.95,-3.8438923358917236,-22.034067153930664
-6.289166667,106.6714167,45.0,70.8,27.945428466796898,1.0,0.0,0.0,0.0,0.0,2002.0,0.9760105506323683,-7.8,-49.9,-5.345686912536621,-36.10095977783203
11.08305556,39.7175,1929.0,0.0,16.134637451171898,0.0,0.0,1.0,0.0,0.0,2002.0,-0.2884824328806098,-1.51,6.59,-1.5591028928756714,-0.8020901679992676
8.35,81.01666667,52.0,16.712364088743925,27.49312744140628,1.0,0.0,0.0,0.0,0.0,1986.0,-0.9741004551724206,-4.85,-24.7,-4.055397033691406,-24.015172958374023
-27.43,153.08,4.0,36.0,16.0,0.0,0.0,1.0,0.0,0.0,2010.0,-0.2135209154397959,-2.58,-1.8,-2.7110445499420166,-11.422998428344727
-26.61361111,118.5372222,521.0,4.2,16.3,0.0,1.0,0.0,0.0,0.0,2009.0,-0.680773409477016,-1.76,1.1,-2.6997318267822266,-11.494142532348633
9.466666667,100.05,7.0,17.528256867080927,27.187036132812523,1.0,0.0,0.0,0.0,0.0,1983.0,-0.7236440382959123,-5.32,-29.9,-4.8116044998168945,-31.098360061645508
22.31666667,114.1666667,66.0,292.0,28.4,0.0,0.0,1.0,0.0,0.0,1975.0,-0.2135209154397959,-8.82,-60.7,-6.45533561706543,-46.49473190307617
1.35,103.9,32.0,80.0,26.7,1.0,0.0,0.0,0.0,0.0,1975.0,0.9760105506323683,-5.47,-32.2,-5.32551383972168,-35.91200637817383
22.31666667,114.1666667,66.0,165.1,14.6,0.0,0.0,1.0,0.0,0.0,2022.0,0.6994583270516471,-6.23,-31.6,-2.574586868286133,-10.104324340820312
2.883333333,101.7833306,26.0,92.2,26.472833251953148,1.0,0.0,0.0,0.0,0.0,1994.0,0.2386727660059501,-5.69,-52.8,-6.393507957458496,-45.91560363769531
9.15,18.383333,347.0,3.341157885733992,28.228875732421898,1.0,0.0,0.0,0.0,0.0,2021.0,-0.9741004551724206,-3.62,-16.7,-5.045257568359375,-33.286922454833984
6.417169444,2.329255556,14.0,46.2,30.455499267578148,1.0,0.0,0.0,0.0,0.0,2018.0,0.7116566222817746,-1.891,-2.3,-2.081634759902954,-5.619126319885254
-12.43,130.87,26.0,107.0,26.9,1.0,0.0,0.0,0.0,0.0,1996.0,-0.7116566222817751,-4.61,-21.8,-1.9567811489105225,-4.358023166656494
21.03,105.84,15.0,70.9,19.7,0.0,0.0,1.0,0.0,0.0,2017.0,0.2386727660059501,-2.38,-6.1,-3.5512449741363525,-19.29292106628418
6.2,100.4,5.0,53.3,28.180474853515648,1.0,0.0,0.0,0.0,0.0,1981.0,0.29671281927349075,-5.76,-30.6,-4.869284152984619,-31.638626098632812
28.58,77.2,212.0,89.0,32.2,0.0,1.0,0.0,0.0,0.0,1966.0,-0.2135209154397959,-2.8,-13.5,-3.916100263595581,-22.931190490722656
4.365694444,18.58725,386.0,21.0,26.28634033203128,1.0,0.0,0.0,0.0,0.0,2021.0,0.2386727660059501,1.72,21.7,0.6358520984649658,17.94600486755371
28.58,77.2,212.0,26.0,21.6,0.0,1.0,0.0,0.0,0.0,1980.0,0.9562348265919056,-1.8,-2.4,-0.49592292308807373,7.358860492706299
-20.67777778,139.4875,344.0,13.6,29.2,0.0,1.0,0.0,0.0,0.0,2007.0,0.6994583270516471,-6.53,-53.7,-3.636737108230591,-20.09370231628418
-21.02823729,55.47161911,1184.0,571.1,20.7434020996094,0.0,0.0,1.0,0.0,0.0,2017.0,-0.6744436188329457,-2.692,-7.32,-2.8195643424987793,-12.439474105834961
-18.9,47.53,1300.0,134.0,21.1,0.0,0.0,1.0,0.0,0.0,1973.0,0.9510565162951535,-8.35,-59.1,-7.452765464782715,-55.837379455566406
13.52,2.09,220.0,196.2,28.825463867187523,0.0,1.0,0.0,0.0,0.0,2018.0,-0.2135209154397959,-5.19,-29.3,-4.054144382476807,-24.00343894958496
12.69325,-7.995494444,381.0,114.0,26.1,1.0,0.0,0.0,0.0,0.0,1991.0,-0.9741004551724206,-4.3,-15.8,-4.045498847961426,-23.92245864868164
0.05,32.45,1155.0,71.2,22.832330322265648,1.0,0.0,0.0,0.0,0.0,1998.0,-0.9587178169872964,-0.76,4.1,-1.1167240142822266,2.379694938659668
13.73,100.5,2.0,177.0,28.8,1.0,0.0,0.0,0.0,0.0,1989.0,-0.2135209154397959,-6.19,-42.5,-5.801590919494629,-40.37128448486328
-14.67,17.7,1348.0,129.0,21.8,0.0,0.0,1.0,0.0,0.0,1974.0,-0.7236440382959123,-2.66,-5.4,-3.6131632328033447,-19.872892379760742
9.0,38.73,2360.0,2.7,17.4,0.0,0.0,1.0,0.0,0.0,2009.0,0.6994583270516471,8.38,49.58,-0.11891984939575195,12.935203552246094
14.64,121.04,42.0,28.464447800070047,27.711755371093773,1.0,0.0,0.0,0.0,0.0,2019.0,-0.9741004551724206,-3.75,-18.9,-6.166895866394043,-43.792991638183594
10.86,0.2,315.0,129.6,27.7585388183594,1.0,0.0,0.0,0.0,0.0,2019.0,-0.9886775902323404,-4.541,-27.14,-2.8628554344177246,-12.844968795776367
